Unnamed: 0,optA,value,slr,L,s1,lon,lat,popdens,waveclim
Denmark7141,fullRetreat,0.007721729,0.0043015,1727.842,0.799,-31.878,83.596,0.033,1.25
Denmark7143,noAdaptation,0.747052967,0.0043015,1416.588,0.866,-32.019,83.052,0.032,1.25
Denmark7148,noAdaptation,0.02985896,0.0043015,1242.435,0.844,-30.477,83.078,0.033,1.25
Denmark8176,noAdaptation,0.026726291,0.0043015,163.251,0.755,-39.489,83.378,0.033,1.25
Denmark8189,noAdaptation,0.027289467,0.0043015,145.909,0.771,-38.31,83.174,0.033,1.25
Denmark7150,noAdaptation,0.05643915,0.0043015,2560.77,0.898,-25.742,82.149,0.033,1.25
Denmark7151,fullRetreat,0,0.0043015,0.502,0.994,-32.498,81.707,0,1.25
Denmark7152,fullRetreat,0,0.0043015,18.726,0.998,-32.416,81.733,0,1.25
Denmark7153,fullRetreat,0,0.0043015,23.366,0.978,-32.229,81.76,0,1.25
Denmark7154,fullRetreat,0,0.0043015,15.404,0.975,-32.056,81.783,0,1.25
Denmark7155,fullRetreat,0,0.0043015,3.283,0.981,-31.973,81.793,0,1.25
Denmark7156,noAdaptation,0.033977187,0.0043015,320.506,0.961,-30.521,81.889,0.033,1.25
Denmark7142,fullRetreat,0,0.0043015,3.454,0.943,-25.654,83.29,0,1.25
Denmark7157,fullRetreat,0,0.0043015,6.066,0.968,-29.36,81.961,0,1.25
Denmark7158,noAdaptation,0.032217261,0.0043015,589.429,0.911,-26.685,82.014,0.033,1.25
Denmark7163,noAdaptation,0.161804161,0.0043015,575.112,0.993,-27.267,81.384,0.032,1.25
Denmark7149,fullRetreat,0,0.0043015,2.871,0.803,-24.904,83.129,0,1.25
Denmark7164,fullRetreat,0,0.0043015,6.056,0.983,-24.682,81.7,0,1.25
Denmark7165,fullRetreat,0,0.0043015,12.767,0.982,-24.599,81.716,0,1.25
Denmark7166,fullRetreat,0,0.0043015,23.192,0.933,-24.437,81.714,0,1.25
Denmark7167,noAdaptation,0.032780437,0.0043015,24.193,0.927,-24.225,81.708,0.033,1.25
Denmark7168,fullRetreat,0,0.0043015,124.162,0.985,-23.807,82.029,0,1.25
Denmark7169,fullRetreat,0.015251573,0.0043015,177.368,0.898,-22.453,82.08,0.033,1.25
Denmark7170,noAdaptation,0.033941988,0.0043015,201,0.96,-22.836,81.297,0.033,1.25
Denmark7171,noAdaptation,0.036229892,0.0043015,258.931,1.025,-24.206,80.708,0.033,1.25
Denmark7176,noAdaptation,0.035279532,0.0043015,425.883,0.998,-22.816,80.981,0.033,1.25
Denmark7177,fullRetreat,0,0.0043015,118.029,1.019,-20.61,81.603,0,1.25
Denmark7178,fullRetreat,0,0.0043015,3.056,0.939,-20.07,81.665,0,1.25
Denmark7179,fullRetreat,0,0.0043015,6.306,0.946,-20.028,81.671,0,1.25
Denmark7180,fullRetreat,0.000151406,0.0043015,35.444,0.994,-19.972,81.656,0.033,1.25
Denmark7181,fullRetreat,0,0.0043015,25.603,1.042,-20.229,81.595,0,1.25
Denmark7182,fullRetreat,0.01105267,0.0043015,282.242,0.91,-19.121,81.551,0.033,1.25
Denmark8252,fullRetreat,0,0.0043015,37.866,0.983,-20.778,81.662,0,1.25
Denmark8253,fullRetreat,0.000151406,0.0043015,12.11,0.961,-20.968,81.714,0.033,1.25
Denmark8254,fullRetreat,0,0.0043015,175,0.986,-20.18,81.682,0,1.25
Denmark8292,fullRetreat,0,0.0043015,249.207,1.085,-20.673,82.167,0,1.25
Denmark7183,fullRetreat,0,0.0043015,8.202,1.34,-17.994,81.549,0,1.25
Denmark7184,fullRetreat,0.020742683,0.0043015,132.365,0.92,-17.844,81.626,0.033,1.25
Denmark7185,fullRetreat,0,0.0043015,28.516,0.85,-17.373,81.714,0,1.25
Denmark7186,fullRetreat,0,0.0043015,4.986,0.851,-17.522,81.738,0,1.25
Denmark7187,fullRetreat,0,0.0043015,374.315,1.015,-16.124,81.919,0,1.25
Denmark8316,noAdaptation,0.031302099,0.0043015,63.939,0.885,-19.097,82.067,0.033,1.25
Denmark8317,fullRetreat,0,0.0043015,31.492,0.913,-19.335,82.212,0,1.25
Denmark8318,noAdaptation,0.030703724,0.0043015,34.406,0.868,-19.065,82.096,0.033,1.25
Denmark8319,fullRetreat,0,0.0043015,4.782,0.902,-18.896,82.05,0,1.25
Denmark8320,noAdaptation,0.032745238,0.0043015,19.485,0.926,-18.802,81.994,0.033,1.25
Denmark8328,fullRetreat,0,0.0043015,66.68,0.978,-18.881,81.694,0,1.25
Denmark8329,fullRetreat,0,0.0043015,3.793,1.287,-19.192,81.754,0,1.25
Denmark8330,fullRetreat,0,0.0043015,8.807,1,-19.242,81.779,0,1.25
Denmark8331,noAdaptation,0.031970871,0.0043015,69.709,0.904,-18.896,81.809,0.033,1.25
Denmark8332,fullRetreat,0,0.0043015,64.089,1.268,-18.315,81.668,0,1.25
Denmark7188,fullRetreat,0.07540041,0.0043015,124.275,0.812,-13.891,81.822,0.033,1.25
Denmark7189,fullRetreat,0,0.0043015,4.829,0.818,-13.312,81.793,0,1.25
Denmark7190,fullRetreat,0,0.0043015,32.444,0.814,-13.145,81.778,0,1.25
Denmark7191,fullRetreat,0,0.0043015,9.07,0.82,-12.96,81.755,0,1.25
Denmark6839,noAdaptation,1.530269147,-0.16562,277.688,2.641,-71.91,77.437,0.033,1.25
Denmark6982,,,,,,,,0.033,1.25
Denmark7033,noAdaptation,0.458757129,-0.16562,700.523,1.836,-68.692,79.021,0.033,1.25
Denmark7048,,,,,,,,0.033,1.25
Denmark7049,,,,,,,,0,1.25
Denmark7050,,,,,,,,0.033,1.25
Denmark7052,noAdaptation,29.25652276,0.07695,2025.106,2.028,-67.943,77.199,0.033,1.25
Denmark7287,noAdaptation,0.149677494,-0.16562,68.322,2.418,-70.072,76.455,0.033,1.25
Denmark7296,,,,,,,,0.033,1.25
Denmark7034,noAdaptation,0,0.07695,110.535,1.858,-65.312,79.344,0,1.25
Denmark7036,noAdaptation,0,0.07695,58.618,1.86,-64.994,79.691,0,1.25
Denmark7051,noAdaptation,0,0.07695,4.776,1.951,-66.355,77.623,0,1.25
Denmark7059,,,,,,,,0.033,1.25
Denmark7060,noAdaptation,0,0.07695,18.603,2.033,-68.375,76.075,0,1.25
Denmark7061,noAdaptation,0.072999976,0.07695,79.015,1.997,-67.937,76.049,0.033,1.25
Denmark7062,noAdaptation,0,0.07695,23.195,1.962,-67.479,76.017,0,1.25
Denmark7063,fullRetreat,0.002708526,0.07695,153.463,1.89,-66.688,75.942,0.033,1.25
Denmark7064,noAdaptation,0,0.07695,8.948,1.919,-66.921,76.047,0,1.25
Denmark7065,noAdaptation,0.070747271,0.07695,31.127,1.933,-67.069,76.139,0.033,1.25
Denmark7066,noAdaptation,0,0.07695,20.775,1.958,-67.3,76.163,0,1.25
Denmark7067,noAdaptation,0.070888065,0.07695,36.04,1.937,-67.078,76.255,0.033,1.25
Denmark7068,noAdaptation,0,0.07695,4.708,1.921,-66.896,76.256,0,1.25
Denmark7069,noAdaptation,1.613352444,0.07695,98.91,1.882,-66.468,76.082,0.033,1.25
Denmark7070,noAdaptation,0,0.07695,13.926,1.846,-66.063,76.274,0,1.25
Denmark7071,noAdaptation,0.067473808,0.07695,18.568,1.84,-65.917,76.267,0.033,1.25
Denmark7072,noAdaptation,0,0.07695,78.92,1.831,-65.629,76.225,0,1.25
Denmark7073,noAdaptation,0,0.07695,3.897,1.85,-65.816,76.123,0,1.25
Denmark7074,noAdaptation,0,0.07695,4.825,1.856,-65.855,76.116,0,1.25
Denmark7075,noAdaptation,0,0.07695,3.192,1.916,-65.887,76.101,0,1.25
Denmark7076,noAdaptation,0,0.07695,4.811,1.867,-65.854,76.088,0,1.25
Denmark7077,noAdaptation,0.489715286,0.07695,19.146,1.836,-65.75,76.06,0.033,1.25
Denmark7078,noAdaptation,0,0.07695,43.7,1.803,-65.472,76.02,0,1.25
Denmark7079,noAdaptation,1.829168666,0.07695,62.388,1.796,-65.201,76.167,0.033,1.25
Denmark8541,fullRetreat,720.150513,0.28698,102.265,1.723,-7.3,62.154,31.962,6.5
Denmark8545,fullRetreat,1178.313286,0.28698,155.428,2.427,-7.206,62.291,31.962,6.5
Denmark8546,fullRetreat,1466.279672,0.28698,130.265,2.115,-6.976,62.333,31.962,6.5
Denmark8548,fullRetreat,547.4978424,0.28698,81.359,1.616,-6.857,61.907,31.962,6.5
Denmark8551,fullRetreat,534.9522185,0.28698,96.958,1.208,-6.93,61.641,31.962,6.5
Denmark8553,fullRetreat,794.3166275,0.28698,72.399,0.931,-6.521,62.317,31.962,6.5
Iceland8269,noAdaptation,553.218184,0.0043015,438.748,1.278,-20.422,66.084,2.219,5.75
Iceland8270,noAdaptation,849.6392048,0.0043015,826.25,1.092,-16.792,66.118,4.036,4.25
Iceland8271,fullRetreat,296.1359836,0.28698,783.866,1.164,-13.586,65.251,1.497,4.25
Iceland8256,fullRetreat,2.941929653,0.0043015,926.305,2.646,-23.97,64.911,1.699,6.5
Iceland8267,fullRetreat,2.486458453,0.0043015,1991.695,2.098,-23.647,66.052,1.394,5.75
Iceland8266,fullRetreat,0.242720301,0.0043015,202.204,1.885,-17.865,63.599,0.169,5.75
Iceland8268,fullRetreat,1.264077506,0.0043015,433.223,1.059,-15.491,64.243,0.788,5.75
Iceland8255,noAdaptation,39.5813769,0.0043015,76.113,3.201,-21.703,64.395,3.049,6.5
Iceland8257,fullRetreat,6043.121957,0.0043015,17.718,3.313,-22.087,64.329,886.58,6.5
Iceland8258,fullRetreat,278.4881748,0.0043015,2.18,3.293,-22.032,64.298,277.169,6.5
Iceland8259,noAdaptation,2.469718486,0.0043015,14.276,3.254,-21.425,64.371,0.563,6.5
Iceland8260,noAdaptation,3495.075106,0.0043015,198.738,2.865,-22.731,64.032,40.238,6.5
Iceland8265,noAdaptation,3449.971969,0.0043015,510.383,2.388,-20.456,63.78,3.717,6.5
Iceland8261,fullRetreat,284.1836378,0.0043015,10.358,3.27,-21.919,64.111,406.473,6.5
Iceland8262,fullRetreat,4537.749823,0.0043015,5.039,3.358,-21.974,64.149,1376.24,6.5
Iceland8263,fullRetreat,959.5149051,0.0043015,24.172,3.204,-21.85,64.156,944.464,6.5
Iceland8264,noAdaptation,1055.32604,0.0043015,74.508,3.205,-21.802,64.309,27.381,6.5
Norway8946,,,,,,,,0.16,6.5
Norway9090,,,,,,,,0,4.25
Norway9109,,,,,,,,0,6.5
Norway9183,,,,,,,,0,6.5
Norway9130,,,,,,,,0,6.5
Norway9135,,,,,,,,0,6.5
Norway9205,noAdaptation,0,0.11711,60.302,0.773,24.198,80.454,0,6.5
Norway9184,noAdaptation,0,0.11711,13.9,0.638,26.479,80.185,0,6.5
Norway9185,noAdaptation,0,0.11711,18.554,0.642,26.625,80.184,0,6.5
Norway9186,noAdaptation,0,0.11711,4.644,0.651,26.729,80.177,0,6.5
Norway9187,noAdaptation,0,0.11711,51.901,0.676,26.976,80.123,0,6.5
Norway9188,noAdaptation,0,0.11711,6.052,0.754,27.226,80.092,0,6.5
Norway9189,noAdaptation,0,0.11711,19.132,0.814,27.15,80.008,0,6.5
Norway9227,noAdaptation,0,0.11711,90.515,0.713,27.902,80.164,0,6.5
Norway9255,noAdaptation,0,0.14287,489.254,0.632,33.502,80.233,0,6.5
Norway8935,,,,,,,,0.022,6.5
Norway8936,,,,,,,,0,6.5
Norway8944,,,,,,,,0,6.5
Norway8967,,,,,,,,0.16,6.5
Norway8968,,,,,,,,0,6.5
Norway8969,,,,,,,,0.16,6.5
Norway8947,,,,,,,,0,4.25
Norway8948,,,,,,,,0.16,4.25
Norway8949,,,,,,,,0,4.25
Norway8950,,,,,,,,0,4.25
Norway8951,,,,,,,,0,4.25
Norway8952,,,,,,,,0.16,4.25
Norway8953,,,,,,,,0,6.5
Norway8954,noAdaptation,0,-1.085395,34.211,0.803,19.396,79.18,0.16,6.5
Norway8955,,,,,,,,0,6.5
Norway8956,,,,,,,,0.16,6.5
Norway8957,,,,,,,,0,6.5
Norway8958,,,,,,,,0.16,6.5
Norway8964,,,,,,,,0.16,6.5
Norway8965,,,,,,,,0,4.25
Norway8966,noAdaptation,0,-1.085395,12.989,0.984,19.275,78.477,0.16,4.25
Norway8970,,,,,,,,0,4.25
Norway8971,,,,,,,,0.16,4.25
Norway8972,,,,,,,,0,4.25
Norway8973,,,,,,,,0.16,4.25
Norway8974,,,,,,,,0,4.25
Norway8975,,,,,,,,0.16,4.25
Norway9111,,,,,,,,0,6.5
Norway9171,,,,,,,,0,6.5
Norway9181,,,,,,,,0,6.5
Norway9182,,,,,,,,0,6.5
Norway8959,,,,,,,,0,6.5
Norway8960,,,,,,,,0.134,6.5
Norway8961,,,,,,,,0,6.5
Norway8962,,,,,,,,0,6.5
Norway8963,,,,,,,,0,6.5
Norway9115,,,,,,,,0.16,6.5
Norway9117,,,,,,,,0,6.5
Norway9118,,,,,,,,0,6.5
Norway9119,,,,,,,,0,6.5
Norway9120,,,,,,,,0,6.5
Norway9121,,,,,,,,0,6.5
Norway9122,,,,,,,,0,6.5
Norway9123,,,,,,,,0,6.5
Norway9124,noAdaptation,0,0.109875,7.1,1.24,22.235,78.486,0,6.5
Norway9125,noAdaptation,0,0.109875,22.187,1.11,22.227,78.359,0,6.5
Norway9126,noAdaptation,0,0.109875,4.14,1.035,22.268,78.265,0,6.5
Norway9127,,,,,,,,0,6.5
Norway9146,noAdaptation,0,0.109875,15.712,1.149,22.571,77.257,0,6.5
Norway9147,noAdaptation,0,0.109875,28.144,1.255,22.39,77.295,0,6.5
Norway9148,noAdaptation,0,0.109875,28.26,1.274,22.42,77.413,0,6.5
Norway9149,noAdaptation,0,0.109875,0.382,1.214,22.54,77.459,0,6.5
Norway9150,noAdaptation,0,0.109875,97.089,1.167,22.589,77.561,0,6.5
Norway9151,noAdaptation,0,0.109875,9.604,2.139,22.126,77.495,0,6.5
Norway9152,,,,,,,,0,6.5
Norway9153,noAdaptation,0,0.109875,30.364,1.441,23.457,78.154,0,6.5
Norway9154,noAdaptation,0,0.109875,120.553,1.033,23.265,77.963,0,6.5
Norway9155,noAdaptation,0,0.11711,229.022,1.147,24.8,77.78,0,6.5
Norway9156,noAdaptation,0,0.11711,3.127,1.172,23.988,77.593,0,6.5
Norway9157,noAdaptation,0,0.11711,3.444,1.15,23.969,77.572,0,6.5
Norway9158,noAdaptation,0,0.11711,2.764,1.143,23.95,77.551,0,6.5
Norway9159,noAdaptation,0,0.11711,3.808,1.309,23.929,77.53,0,6.5
Norway9160,noAdaptation,0,0.109875,3.809,1.314,23.904,77.506,0,6.5
Norway9161,noAdaptation,0,0.109875,6.462,1.373,23.861,77.491,0,6.5
Norway9162,noAdaptation,0,0.109875,8.171,1.319,23.798,77.47,0,6.5
Norway9163,noAdaptation,0,0.109875,6.38,1.29,23.736,77.45,0,6.5
Norway9164,noAdaptation,0,0.109875,124.756,1.155,23.16,77.389,0,6.5
Norway9165,noAdaptation,0,0.109875,48.238,0.874,22.992,79.212,0,6.5
Norway9166,noAdaptation,0,0.109875,18.571,0.841,23.292,79.189,0,6.5
Norway9167,noAdaptation,0,0.11711,207.496,0.808,24.266,79.279,0,6.5
Norway9168,,,,,,,,0,6.5
Norway9169,,,,,,,,0,6.5
Norway9170,,,,,,,,0,6.5
Norway9172,,,,,,,,0,6.5
Norway9173,,,,,,,,0,6.5
Norway9174,,,,,,,,0,6.5
Norway9175,,,,,,,,0,6.5
Norway9176,,,,,,,,0,6.5
Norway9177,,,,,,,,0,6.5
Norway9178,,,,,,,,0,6.5
Norway9179,,,,,,,,0,6.5
Norway9180,,,,,,,,0,6.5
Norway9217,noAdaptation,0,0.11711,158.693,1.434,25.529,76.711,0,6.5
Norway9190,noAdaptation,0,0.11711,295.249,0.762,26.085,79.652,0,6.5
Norway9225,noAdaptation,0,0.11711,148.94,0.908,26.658,78.772,0,6.5
Norway9228,noAdaptation,0,0.14287,384.472,0.855,29.616,78.914,0,6.5
Norway9101,noAdaptation,13.48015984,0.020193,124.101,0.82,19.031,74.518,0.16,4.25
Norway8453,noAdaptation,0,0.28698,288.24,0.847,-7.993,71.18,0,4.25
RussianFederation9515,noAdaptation,0.001742831,-0.241505,39.078,0.421,79.175,80.807,0.011,1.25
RussianFederation9516,,,,,,,,0,1.25
RussianFederation9517,,,,,,,,0.011,1.25
RussianFederation9990,noAdaptation,0.009309017,0.10137,114.613,0.378,90.515,81.073,0.011,1.25
RussianFederation9991,noAdaptation,0,0.10137,32.05,0.483,89.901,81.17,0,1.25
RussianFederation9992,noAdaptation,0,0.10137,2.597,0.527,90.053,81.206,0,1.25
RussianFederation9993,noAdaptation,0,0.10137,2.139,0.398,90.074,81.211,0,1.25
RussianFederation10004,noAdaptation,0.011389937,0.10137,50.426,0.514,91.14,80.032,0.011,1.25
RussianFederation10005,noAdaptation,0,0.10137,11.885,0.49,90.865,80.057,0,1.25
RussianFederation10031,noAdaptation,0,0.10137,7.78,0.404,91.924,80.461,0,1.25
RussianFederation10033,noAdaptation,0,0.10137,18.541,0.491,91.792,80.387,0,1.25
RussianFederation10035,noAdaptation,0,0.10137,11.145,0.681,92.077,80.17,0,1.25
RussianFederation9510,noAdaptation,0.002975955,-0.241505,388.564,0.548,76.723,79.614,0.011,1.25
RussianFederation9525,noAdaptation,0.4815194,0.09222,65.607,0.694,81.803,75.309,0.011,1.25
RussianFederation9526,noAdaptation,0,0.09222,12.181,0.902,81.496,75.355,0,1.25
RussianFederation9527,noAdaptation,1.12347937,0.09222,209.572,0.684,82.16,75.506,0.011,1.25
RussianFederation9530,fullRetreat,0.008058804,0.09222,72.368,0.686,81.906,75.876,0.011,1.25
RussianFederation9531,noAdaptation,0,0.09222,7.486,0.759,81.551,75.924,0,1.25
RussianFederation9532,noAdaptation,0.465457526,0.09222,79.357,0.71,81.931,75.898,0.011,1.25
RussianFederation9537,noAdaptation,0.006511475,-0.0393801,41.443,0.71,82.352,77.471,0.011,1.25
RussianFederation9538,,,,,,,,0,1.25
RussianFederation9539,noAdaptation,0.007744599,-0.0393801,51.777,0.837,82.399,77.514,0.011,1.25
RussianFederation9549,noAdaptation,0.630653002,0.09222,235.109,0.583,82.664,75.992,0.011,1.25
RussianFederation9961,noAdaptation,0.662542651,0.107935,126.529,0.822,88.933,77.12,0.011,1.25
RussianFederation9962,noAdaptation,0,0.107935,0.174,0.939,89.167,77.165,0,1.25
RussianFederation9963,noAdaptation,0,0.107935,13.08,1.189,89.137,77.212,0,1.25
RussianFederation9964,fullRetreat,0.056592517,0.107935,149.374,0.756,89.547,77.28,0.011,1.25
RussianFederation9965,noAdaptation,0,0.107935,4.592,1.134,89.16,77.188,0,1.25
RussianFederation9966,noAdaptation,0,0.107935,0.421,1.764,89.167,77.166,0,1.25
RussianFederation9995,noAdaptation,0.423419996,0.10137,46.024,0.46,91.413,79.669,0.011,1.25
RussianFederation9996,noAdaptation,0,0.10137,19.361,0.509,91.125,79.722,0,1.25
RussianFederation9997,noAdaptation,0.546440503,0.10137,100.519,0.523,91.66,79.713,0.011,1.25
RussianFederation9998,noAdaptation,0.052859405,0.10137,15.776,0.498,91.861,77.608,0.011,1.25
RussianFederation9999,noAdaptation,0,0.10137,13.029,0.569,91.74,77.644,0,1.25
RussianFederation10000,noAdaptation,0.139634228,0.10137,40.733,0.575,91.972,77.642,0.011,1.25
RussianFederation10001,noAdaptation,0.393833473,0.10137,149.086,0.469,92.033,79.411,0.011,1.25
RussianFederation10002,noAdaptation,0.691093496,0.10137,225.949,0.541,92.18,79.792,0.011,1.25
RussianFederation10003,noAdaptation,0,0.10137,26.06,0.501,91.059,79.862,0,1.25
RussianFederation10037,noAdaptation,0.007363497,0.17937,17.506,0.579,93.661,78.154,0.011,1.25
RussianFederation10038,noAdaptation,0,0.17937,16.166,0.732,93.523,78.192,0,1.25
RussianFederation10039,noAdaptation,0.036023818,0.17937,22.132,0.724,93.679,78.205,0.011,1.25
RussianFederation10179,noAdaptation,0,0.320685,12.005,0.484,106.137,78.193,0,1.25
RussianFederation10180,noAdaptation,0,0.320685,23.04,0.5,105.999,78.224,0,1.25
RussianFederation10181,noAdaptation,1.968832987,0.320685,160.776,0.632,106.754,78.29,0.011,1.25
RussianFederation10188,noAdaptation,1.735660858,0.320685,279.925,0.529,106.744,78.167,0.011,1.25
RussianFederation9519,noAdaptation,0.010106032,0.214825,37.973,0.826,79.33,74.543,0.011,1.25
RussianFederation9520,noAdaptation,0,0.214825,4.335,1.083,79.15,74.602,0,1.25
RussianFederation9521,noAdaptation,0.011921734,0.214825,101.701,1.013,79.328,74.629,0.011,1.25
