Unnamed: 0,optA,value,slr,L,s1,lon,lat,popdens,waveclim
Iceland8261,noAdaptation,,-0.24355500000000002,10.357999999999999,3.27,-21.919,64.111,406.473,6.5
Iceland8262,noAdaptation,,-0.24355500000000002,5.039,3.358,-21.974,64.149,1376.24,6.5
Iceland8263,noAdaptation,,-0.24355500000000002,24.171999999999997,3.2039999999999997,-21.85,64.156,944.464,6.5
Iceland8264,noAdaptation,,-0.24355500000000002,74.508,3.205,-21.802,64.309,27.381,6.5
Norway8946,fullProtect,1.81795,-1.57705,2737.2059999999997,0.725,13.37,79.851,0.16,6.5
Norway9090,fullProtect,2.09825,-1.58775,146.362,0.816,18.416,80.355,0.0,4.25
Norway9109,fullProtect,1.88525,-1.58775,64.164,0.7140000000000001,20.009,80.536,0.0,6.5
Norway9183,fullProtect,1.84525,-1.58775,2119.861,0.696,21.89,80.229,0.0,6.5
Norway9130,fullProtect,1.99425,-1.58775,114.133,0.754,20.671999999999997,80.741,0.0,6.5
Norway9135,fullProtect,1.87425,-1.58775,76.888,0.701,21.276999999999997,80.707,0.0,6.5
Norway9205,,,,,,,,0.0,6.5
Norway9184,,,,,,,,0.0,6.5
Norway9185,,,,,,,,0.0,6.5
Norway9186,,,,,,,,0.0,6.5
Norway9187,,,,,,,,0.0,6.5
Norway9188,,,,,,,,0.0,6.5
Norway9189,,,,,,,,0.0,6.5
Norway9227,,,,,,,,0.0,6.5
Norway9255,,,,,,,,0.0,6.5
Norway8935,fullProtect,1.87995,-1.57705,86.095,0.767,11.001,79.708,0.022,6.5
Norway8936,fullProtect,1.94495,-1.57705,84.602,0.794,10.681,79.771,0.0,6.5
Norway8944,,,,,,,,0.0,6.5
Norway8967,fullProtect,1.80925,-1.58775,2670.597,1.052,14.319,78.029,0.16,6.5
Norway8968,fullProtect,1.99725,-1.58775,23.338,1.25,14.73,77.17699999999999,0.0,6.5
Norway8969,fullProtect,1.86125,-1.58775,544.261,1.136,15.892000000000001,76.949,0.16,6.5
Norway8947,fullProtect,1.88625,-1.58775,52.505,0.758,18.058,79.741,0.0,4.25
Norway8948,fullProtect,1.78025,-1.58775,155.36,0.782,17.809,79.38600000000001,0.16,4.25
Norway8949,fullProtect,1.76325,-1.58775,15.67,0.728,18.485,79.59899999999999,0.0,4.25
Norway8950,fullProtect,1.81825,-1.58775,12.854000000000001,0.757,18.61,79.57,0.0,4.25
Norway8951,fullProtect,1.83125,-1.58775,6.141,0.765,18.692999999999998,79.55,0.0,4.25
Norway8952,fullProtect,1.85125,-1.58775,59.01,0.809,18.869,79.354,0.16,4.25
Norway8953,fullProtect,1.81625,-1.58775,32.668,0.8320000000000001,19.105,79.14699999999999,0.0,6.5
Norway8954,fullProtect,1.77225,-1.58775,34.211,0.8029999999999999,19.396,79.18,0.16,6.5
Norway8955,fullProtect,1.79425,-1.58775,28.208000000000002,0.816,19.676,79.155,0.0,6.5
Norway8956,fullProtect,1.80925,-1.58775,18.657,0.838,19.851,79.063,0.16,6.5
Norway8957,fullProtect,1.87125,-1.58775,9.279,0.873,19.958,79.01100000000001,0.0,6.5
Norway8958,fullProtect,1.83425,-1.58775,65.732,0.86,20.294,78.982,0.16,6.5
Norway8964,fullProtect,2.02225,-1.58775,46.618,1.006,20.165,78.641,0.16,6.5
Norway8965,fullProtect,1.82125,-1.58775,92.57700000000001,0.9420000000000001,19.6,78.548,0.0,4.25
Norway8966,fullProtect,1.88025,-1.58775,12.989,0.9840000000000001,19.275,78.477,0.16,4.25
Norway8970,fullProtect,1.83425,-1.58775,10.062000000000001,0.968,16.924,76.794,0.0,4.25
Norway8971,fullProtect,1.86425,-1.58775,167.639,0.9059999999999999,17.235,77.046,0.16,4.25
Norway8972,fullProtect,2.29325,-1.58775,7.324,0.948,17.824,77.49600000000001,0.0,4.25
Norway8973,fullProtect,1.86725,-1.58775,261.464,0.867,18.488,78.04,0.16,4.25
Norway8974,fullProtect,1.81825,-1.58775,9.282,0.96,19.125,78.468,0.0,4.25
Norway8975,fullProtect,1.86025,-1.58775,5.593,0.976,19.192,78.471,0.16,4.25
Norway9111,fullProtect,2.06325,-1.58775,126.516,0.887,19.654,79.393,0.0,6.5
Norway9171,fullProtect,1.81325,-1.58775,281.04,0.76,20.162,79.471,0.0,6.5
Norway9181,fullProtect,1.89225,-1.58775,98.344,0.748,19.811,79.732,0.0,6.5
Norway9182,fullProtect,1.86425,-1.58775,75.875,0.743,19.034000000000002,79.727,0.0,6.5
Norway8959,fullProtect,1.80025,-1.58775,13.946,0.8540000000000001,20.646,78.925,0.0,6.5
Norway8960,fullProtect,1.85025,-1.58775,221.171,0.905,21.471999999999998,78.72800000000001,0.134,6.5
Norway8961,fullProtect,2.14725,-1.58775,4.6419999999999995,1.06,20.543000000000003,78.624,0.0,6.5
Norway8962,fullProtect,2.37825,-1.58775,2.512,1.159,20.511,78.626,0.0,6.5
Norway8963,fullProtect,3.02125,-1.58775,14.064,1.432,20.438,78.64,0.0,6.5
Norway9115,fullProtect,1.83425,-1.58775,181.447,0.8340000000000001,20.518,79.112,0.16,6.5
Norway9117,fullProtect,2.17325,-1.58775,58.798,1.1320000000000001,20.763,78.291,0.0,6.5
Norway9118,fullProtect,2.45125,-1.58775,7.066,1.249,20.471,78.316,0.0,6.5
Norway9119,fullProtect,2.10425,-1.58775,87.068,1.078,20.513,78.43,0.0,6.5
Norway9120,fullProtect,1.91725,-1.58775,0.067,0.993,20.125,78.472,0.0,6.5
Norway9121,fullProtect,1.85525,-1.58775,166.627,0.9470000000000001,20.866,78.544,0.0,6.5
Norway9122,fullProtect,1.86125,-1.58775,14.283,0.9359999999999999,21.604,78.58,0.0,6.5
Norway9123,fullProtect,1.81825,-1.58775,62.275,0.9159999999999999,21.945,78.578,0.0,6.5
Norway9124,,,,,,,,0.0,6.5
Norway9125,,,,,,,,0.0,6.5
Norway9126,,,,,,,,0.0,6.5
Norway9127,fullProtect,1.81925,-1.58775,174.236,0.985,21.47,78.233,0.0,6.5
Norway9146,,,,,,,,0.0,6.5
Norway9147,,,,,,,,0.0,6.5
Norway9148,,,,,,,,0.0,6.5
Norway9149,,,,,,,,0.0,6.5
Norway9150,,,,,,,,0.0,6.5
Norway9151,,,,,,,,0.0,6.5
Norway9152,fullProtect,1.84825,-1.58775,617.555,1.04,21.143,78.01899999999999,0.0,6.5
Norway9153,,,,,,,,0.0,6.5
Norway9154,,,,,,,,0.0,6.5
Norway9155,,,,,,,,0.0,6.5
Norway9156,,,,,,,,0.0,6.5
Norway9157,,,,,,,,0.0,6.5
Norway9158,,,,,,,,0.0,6.5
Norway9159,,,,,,,,0.0,6.5
Norway9160,,,,,,,,0.0,6.5
Norway9161,,,,,,,,0.0,6.5
Norway9162,,,,,,,,0.0,6.5
Norway9163,,,,,,,,0.0,6.5
Norway9164,,,,,,,,0.0,6.5
Norway9165,,,,,,,,0.0,6.5
Norway9166,,,,,,,,0.0,6.5
Norway9167,,,,,,,,0.0,6.5
Norway9168,fullProtect,2.26225,-1.58775,19.171,0.968,22.697,79.278,0.0,6.5
Norway9169,fullProtect,2.02325,-1.58775,178.00099999999998,0.846,22.254,79.405,0.0,6.5
Norway9170,fullProtect,1.91525,-1.58775,9.269,0.809,21.416999999999998,79.39399999999999,0.0,6.5
Norway9172,fullProtect,1.77325,-1.58775,4.696000000000001,0.7170000000000001,20.354,79.59899999999999,0.0,6.5
Norway9173,fullProtect,1.83325,-1.58775,243.09400000000002,0.738,20.835,79.60600000000001,0.0,6.5
Norway9174,fullProtect,1.79325,-1.58775,27.802,0.696,21.333000000000002,79.71600000000001,0.0,6.5
Norway9175,fullProtect,1.77725,-1.58775,41.73,0.6890000000000001,21.646,79.708,0.0,6.5
Norway9176,fullProtect,1.78025,-1.58775,2.924,0.6890000000000001,21.846,79.705,0.0,6.5
Norway9177,fullProtect,1.85025,-1.58775,260.19599999999997,0.703,21.755,79.791,0.0,6.5
Norway9178,fullProtect,2.98725,-1.58775,9.271,1.197,20.791999999999998,79.801,0.0,6.5
Norway9179,fullProtect,2.13425,-1.58775,37.071999999999996,0.833,20.583000000000002,79.796,0.0,6.5
Norway9180,fullProtect,1.88125,-1.58775,18.574,0.728,20.333,79.791,0.0,6.5
Norway9217,,,,,,,,0.0,6.5
Norway9190,,,,,,,,0.0,6.5
Norway9225,,,,,,,,0.0,6.5
Norway9228,,,,,,,,0.0,6.5
Norway9101,,,,,,,,0.16,4.25
Norway8453,noAdaptation,,0.1165,288.24,0.847,-7.992999999999999,71.18,0.0,4.25
RussianFederation9515,noAdaptation,,-0.52745,39.078,0.42100000000000004,79.175,80.807,0.011,1.25
RussianFederation9516,,,,,,,,0.0,1.25
RussianFederation9517,,,,,,,,0.011,1.25
RussianFederation9990,noAdaptation,,-0.155175,114.613,0.37799999999999995,90.515,81.07300000000001,0.011,1.25
RussianFederation9991,,,,,,,,0.0,1.25
RussianFederation9992,,,,,,,,0.0,1.25
RussianFederation9993,,,,,,,,0.0,1.25
RussianFederation10004,noAdaptation,,-0.155175,50.426,0.514,91.14,80.032,0.011,1.25
RussianFederation10005,,,,,,,,0.0,1.25
RussianFederation10031,,,,,,,,0.0,1.25
RussianFederation10033,,,,,,,,0.0,1.25
RussianFederation10035,,,,,,,,0.0,1.25
RussianFederation9510,noAdaptation,,-0.52745,388.564,0.5479999999999999,76.723,79.61399999999999,0.011,1.25
RussianFederation9525,,,,,,,,0.011,1.25
RussianFederation9526,,,,,,,,0.0,1.25
RussianFederation9527,,,,,,,,0.011,1.25
RussianFederation9530,,,,,,,,0.011,1.25
RussianFederation9531,,,,,,,,0.0,1.25
RussianFederation9532,,,,,,,,0.011,1.25
RussianFederation9537,noAdaptation,,-0.2596,41.443000000000005,0.71,82.352,77.471,0.011,1.25
RussianFederation9538,,,,,,,,0.0,1.25
RussianFederation9539,noAdaptation,,-0.2596,51.777,0.8370000000000001,82.399,77.514,0.011,1.25
RussianFederation9549,,,,,,,,0.011,1.25
RussianFederation9961,,,,,,,,0.011,1.25
RussianFederation9962,,,,,,,,0.0,1.25
RussianFederation9963,,,,,,,,0.0,1.25
RussianFederation9964,,,,,,,,0.011,1.25
RussianFederation9965,,,,,,,,0.0,1.25
RussianFederation9966,,,,,,,,0.0,1.25
RussianFederation9995,,,,,,,,0.011,1.25
RussianFederation9996,,,,,,,,0.0,1.25
RussianFederation9997,,,,,,,,0.011,1.25
RussianFederation9998,,,,,,,,0.011,1.25
RussianFederation9999,,,,,,,,0.0,1.25
RussianFederation10000,,,,,,,,0.011,1.25
RussianFederation10001,,,,,,,,0.011,1.25
RussianFederation10002,,,,,,,,0.011,1.25
RussianFederation10003,,,,,,,,0.0,1.25
RussianFederation10037,noAdaptation,,-0.0350775,17.506,0.579,93.661,78.154,0.011,1.25
RussianFederation10038,,,,,,,,0.0,1.25
RussianFederation10039,noAdaptation,,-0.0350775,22.131999999999998,0.7240000000000001,93.679,78.205,0.011,1.25
RussianFederation10179,,,,,,,,0.0,1.25
RussianFederation10180,,,,,,,,0.0,1.25
RussianFederation10181,,,,,,,,0.011,1.25
RussianFederation10188,,,,,,,,0.011,1.25
RussianFederation9519,noAdaptation,,-0.012321335,37.973,0.826,79.33,74.543,0.011,1.25
RussianFederation9520,,,,,,,,0.0,1.25
RussianFederation9521,noAdaptation,,-0.012321335,101.70100000000001,1.013,79.328,74.62899999999999,0.011,1.25
RussianFederation9282,,,,,,,,0.081,1.25
RussianFederation9283,,,,,,,,0.081,1.25
RussianFederation9284,,,,,,,,0.0,1.25
RussianFederation9285,,,,,,,,0.081,1.25
RussianFederation9287,,,,,,,,0.081,1.25
RussianFederation9289,,,,,,,,0.081,1.25
RussianFederation9290,,,,,,,,0.081,1.25
RussianFederation9293,,,,,,,,0.081,1.25
RussianFederation9307,,,,,,,,0.081,1.25
RussianFederation9308,,,,,,,,0.081,1.25
RussianFederation9309,,,,,,,,0.081,1.25
RussianFederation9310,,,,,,,,0.081,1.25
RussianFederation9311,,,,,,,,0.0,1.25
RussianFederation9312,,,,,,,,0.0,1.25
RussianFederation9313,,,,,,,,0.0,1.25
RussianFederation9314,,,,,,,,0.081,1.25
RussianFederation9315,,,,,,,,0.081,1.25
RussianFederation9316,,,,,,,,0.0,1.25
RussianFederation9317,,,,,,,,0.081,1.25
RussianFederation9319,,,,,,,,0.081,1.25
RussianFederation9320,,,,,,,,0.081,1.25
RussianFederation9321,,,,,,,,0.081,1.25
RussianFederation9322,noAdaptation,,-1.0657299999999998,27.485,0.483,54.998000000000005,80.23100000000001,0.081,1.25
RussianFederation9323,,,,,,,,0.0,1.25
RussianFederation9324,,,,,,,,0.081,1.25
RussianFederation9325,,,,,,,,0.081,1.25
RussianFederation9348,,,,,,,,0.081,1.25
RussianFederation9326,,,,,,,,0.081,1.25
RussianFederation9327,,,,,,,,0.081,1.25
RussianFederation9328,,,,,,,,0.081,1.25
RussianFederation9329,,,,,,,,0.081,1.25
RussianFederation9330,,,,,,,,0.0,1.25
RussianFederation9331,,,,,,,,0.081,1.25
RussianFederation9357,,,,,,,,0.081,1.25
RussianFederation9358,,,,,,,,0.081,1.25
RussianFederation9361,,,,,,,,0.081,1.25
RussianFederation9362,noAdaptation,,-1.0657299999999998,133.505,0.53,57.306999999999995,80.155,0.081,1.25
RussianFederation9363,,,,,,,,0.0,1.25
RussianFederation9364,,,,,,,,0.081,1.25
RussianFederation9367,,,,,,,,0.081,1.25
RussianFederation9368,,,,,,,,0.0,1.25
RussianFederation9369,,,,,,,,0.081,1.25
RussianFederation9370,,,,,,,,0.081,1.25
RussianFederation9371,,,,,,,,0.081,1.25
RussianFederation9372,,,,,,,,0.081,1.25
RussianFederation9373,,,,,,,,0.081,1.25
RussianFederation9374,,,,,,,,0.081,1.25
RussianFederation9375,,,,,,,,0.081,1.25
RussianFederation9380,,,,,,,,0.081,1.25
RussianFederation9381,,,,,,,,0.081,1.25
RussianFederation9383,,,,,,,,0.081,1.25
RussianFederation9386,,,,,,,,0.081,1.25
RussianFederation9388,,,,,,,,0.081,1.25
RussianFederation9389,,,,,,,,0.0,1.25
RussianFederation9390,,,,,,,,0.081,1.25
RussianFederation9392,,,,,,,,0.081,1.25
RussianFederation9393,,,,,,,,0.0,1.25
RussianFederation9394,,,,,,,,0.081,1.25
RussianFederation9395,,,,,,,,0.0,1.25
RussianFederation9396,,,,,,,,0.0,1.25
RussianFederation9397,,,,,,,,0.0,1.25
RussianFederation9398,,,,,,,,0.0,1.25
RussianFederation9399,,,,,,,,0.0,1.25
RussianFederation9400,,,,,,,,0.081,1.25
RussianFederation9391,,,,,,,,0.081,1.25
RussianFederation9404,,,,,,,,0.081,1.25
RussianFederation9405,,,,,,,,0.0,1.25
RussianFederation9406,,,,,,,,0.081,1.25
RussianFederation9411,,,,,,,,0.081,1.25
RussianFederation9413,,,,,,,,0.081,1.25
RussianFederation9414,,,,,,,,0.081,1.25
RussianFederation9415,,,,,,,,0.0,1.25
RussianFederation9416,,,,,,,,0.081,1.25
RussianFederation9412,,,,,,,,0.0,1.25
RussianFederation9294,,,,,,,,0.0,1.25
RussianFederation9295,,,,,,,,0.081,1.25
RussianFederation9343,,,,,,,,0.081,1.25
RussianFederation9376,,,,,,,,0.0,1.25
RussianFederation9377,,,,,,,,0.081,1.25
RussianFederation9378,,,,,,,,0.0,1.25
RussianFederation9379,noAdaptation,,-1.0657299999999998,163.091,0.5720000000000001,58.422,79.942,0.081,1.25
RussianFederation9385,,,,,,,,0.081,1.25
RussianFederation9298,,,,,,,,0.081,1.25
RussianFederation9299,,,,,,,,0.081,1.25
