,optA,value,slr,L,s1,lon,lat
Morocco917,fullRetreat,6946.99186103,0.30284,29.916,1.912,-6.05,35.456
Morocco918,fullRetreat,164.440101579,0.30284,5.041,1.866,-6.114,35.312
Morocco919,fullRetreat,5222.76321844,0.30284,59.532,1.819,-6.229,35.046
Morocco908,fullRetreat,3618.95830679,0.30284,85.601,0.584,-4.148,35.199
Morocco920,fullRetreat,3162.0620117,0.30284,66.599,2.038,-6.487,34.543
Morocco921,fullRetreat,109.945219597,0.30284,16.822,2.363,-6.695,34.231
Morocco922,fullRetreat,478.27690025,0.30284,16.881,2.091,-6.774,34.102
Morocco923,fullRetreat,3802.25367415,0.30284,3.714,2.086,-6.831,34.03
Morocco924,fullRetreat,3819.29719297,0.30284,22.332,2.107,-6.998,33.897
Morocco925,fullRetreat,7932.11101203,0.30284,10.755,2.1,-6.88,33.987
Morocco929,fullRetreat,1007.59638935,0.30284,5.744,2.126,-7.111,33.843
Morocco906,fullRetreat,7311.98480983,0.290025,114.472,0.58,-3.319,35.194
Morocco930,fullRetreat,8056.31934054,0.36412,108.458,2.246,-8.688,33.056
Morocco931,fullRetreat,1532.97671221,0.36412,58.419,2.413,-9.255,32.568
Morocco932,fullRetreat,487.662549974,0.36412,33.838,2.519,-9.286,32.168
Morocco933,fullRetreat,2177.03428696,0.36412,76.944,2.565,-9.607,31.794
Morocco934,fullRetreat,1205.09420274,0.36412,71.109,2.509,-9.83,31.199
Morocco935,fullRetreat,1768.5369265,0.42492,46.699,2.282,-9.844,30.683
Morocco936,fullRetreat,391.600464424,0.42492,22.174,2.327,-9.649,30.461
Morocco937,fullRetreat,2457.39220264,0.42492,139.677,1.972,-9.848,29.807
Morocco938,fullRetreat,292.622145389,0.42492,107.074,1.855,-10.573,28.991
Morocco939,fullRetreat,22.7544955425,0.42492,78.436,1.771,-11.267,28.552
Morocco940,fullRetreat,3.30187333856,0.42492,50.861,1.71,-11.728,28.228
Morocco941,fullRetreat,112.310180242,0.42492,70.22,1.714,-12.239,28.055
Morocco942,fullRetreat,2.77726285869,0.42492,7.24,1.798,-12.583,27.996
Morocco943,fullRetreat,2.66192802237,0.42492,78.842,1.766,-12.958,27.923
Morocco907,fullProtect,0.777025,0.290025,0.504,0.604,-2.948,35.331
Morocco926,fullRetreat,5918.23366243,0.57048,49.661,2.2,-8.124,33.421
Morocco927,fullProtect,0.89748,0.57048,71.267,2.289,-7.619,33.609
Morocco928,fullRetreat,2434.03999316,0.30284,24.146,2.185,-7.236,33.793
SaudiArabia1455,fullRetreat,527.872101136,0.31814,361.65,0.962,35.175,28.024
Spain911,fullRetreat,187.327576559,0.30284,2.286,1.054,-5.385,35.916
Spain913,fullRetreat,170.309169467,0.30284,2.124,1.002,-5.34,35.849
Spain904,fullProtect,0.696025,0.290025,6.797,0.57,-2.934,35.302
Spain905,fullProtect,0.658025,0.290025,0.37,0.554,-2.916,35.275
Spain912,fullProtect,0.55684,0.30284,12.763,1.054,-5.323,35.895
TaiwanProvinceofChina10476,fullRetreat,6490.54278096,0.40782,20.318,2.55,121.363,25.144
TaiwanProvinceofChina10478,fullProtect,0.80982,0.40782,0.711,2.421,121.443,25.132
TaiwanProvinceofChina10479,fullRetreat,20568.9939022,0.40782,49.765,1.913,121.509,25.28
TaiwanProvinceofChina10481,fullRetreat,7569.80963187,0.40782,12.948,1.201,121.732,25.14
TaiwanProvinceofChina10482,fullRetreat,15291.1222196,0.40782,32.775,1.159,121.921,25.079
TaiwanProvinceofChina10484,fullRetreat,2206.02799351,0.40782,7.071,1.227,121.94,24.973
TaiwanProvinceofChina10472,fullRetreat,1691.02525732,0.40782,37.792,2.909,121.1,25.067
TaiwanProvinceofChina10468,fullRetreat,300.368609251,0.40782,4.317,3.174,120.947,24.917
TaiwanProvinceofChina10471,fullRetreat,515.127450704,0.40782,3.317,3.14,120.967,24.946
TaiwanProvinceofChina10485,fullRetreat,270.161258182,0.40782,5.608,1.248,121.893,24.942
TaiwanProvinceofChina10486,fullRetreat,200.510752213,0.40782,1.078,1.271,121.872,24.92
TaiwanProvinceofChina10487,fullRetreat,3630.40824202,0.40782,76.122,1.629,121.843,24.607
TaiwanProvinceofChina10492,fullRetreat,2340.870693,0.40782,106.892,1.622,121.593,23.888
TaiwanProvinceofChina10462,fullRetreat,7106.10001563,0.40782,47.612,3.657,120.706,24.607
TaiwanProvinceofChina10467,fullRetreat,1234.61298509,0.40782,19.396,3.354,120.899,24.823
TaiwanProvinceofChina10459,fullRetreat,6092.51777152,0.40782,29.703,3.676,120.523,24.316
TaiwanProvinceofChina10457,fullRetreat,29633.2794891,0.41272,48.18,3.362,120.347,24.018
TaiwanProvinceofChina10488,fullRetreat,1809.53777242,0.41272,141.21,1.499,121.222,22.844
TaiwanProvinceofChina10456,fullProtect,0.86572,0.41272,40.191,2.723,120.142,23.681
TaiwanProvinceofChina10458,fullRetreat,17082.5244011,0.41272,22.619,2.085,120.145,23.409
TaiwanProvinceofChina10460,fullProtect,0.79472,0.41272,30.773,1.422,120.07,23.193
TaiwanProvinceofChina10464,fullRetreat,250.621573517,0.41272,0.962,1.048,120.167,22.912
TaiwanProvinceofChina10465,fullProtect,0.74372,0.41272,18.665,1.001,120.188,22.827
TaiwanProvinceofChina10466,fullRetreat,1315.21472426,0.41272,1.728,0.975,120.225,22.743
TaiwanProvinceofChina10469,fullProtect,3.87972,0.41272,0.399,0.949,120.229,22.735
TaiwanProvinceofChina10470,fullRetreat,247515.023531,0.41272,18.977,0.925,120.239,22.656
TaiwanProvinceofChina10473,fullProtect,0.75972,0.41272,20.934,0.99,120.319,22.534
TaiwanProvinceofChina10474,noAdaptation,5266.97195685,0.41272,7.909,0.967,120.382,22.481
TaiwanProvinceofChina10477,fullRetreat,8016.87238861,0.41272,21.829,1.139,120.495,22.427
TaiwanProvinceofChina10483,fullRetreat,206.766585238,0.41272,35.479,1.222,120.883,22.073
TaiwanProvinceofChina10489,fullRetreat,182.256221934,0.41272,0.58,1.241,120.876,22.331
TaiwanProvinceofChina10490,fullRetreat,109.584376658,0.41272,4.111,1.232,120.872,22.31
TaiwanProvinceofChina10491,fullRetreat,186.733631952,0.41272,6.634,1.217,120.875,22.262
TaiwanProvinceofChina10461,fullProtect,0.86772,0.41272,0.73,1.298,120.089,23.081
TaiwanProvinceofChina10463,fullProtect,0.72972,0.41272,29.782,1.062,120.115,23.016
TaiwanProvinceofChina10480,fullRetreat,8505.56791791,0.41272,65.027,1.126,120.693,22.104
Tunisia866,fullRetreat,2518.6467959,0.3297,32.136,0.773,8.764,36.962
Tunisia859,fullRetreat,11536.9325437,0.305475,164.482,0.825,9.782,37.193
Tunisia864,fullRetreat,1015.2941885,0.305475,28.427,0.794,9.203,37.198
Tunisia865,fullRetreat,1209.03540786,0.305475,26.764,0.786,8.981,37.102
Tunisia857,fullProtect,1.069475,0.305475,0.41,1.131,10.211,37.127
Tunisia860,fullRetreat,796.933910945,0.305475,4.644,1.465,10.188,37.165
Tunisia861,fullRetreat,2614.15253219,0.305475,9.247,1.131,10.135,37.15
Tunisia862,fullRetreat,1862.88124204,0.305475,4.758,1.32,10.187,37.129
Tunisia863,fullProtect,0.553475,0.305475,0.382,1.32,10.21,37.128
Tunisia851,fullRetreat,5058.86856854,0.305475,8.548,1.041,10.329,36.861
Tunisia855,fullProtect,0.871475,0.305475,16.213,1.006,10.195,36.997
Tunisia856,fullProtect,1.312475,0.305475,11.429,1.054,10.291,36.92
Tunisia858,fullProtect,0.542475,0.305475,8.127,1.288,10.19,37.095
Tunisia843,noAdaptation,849.449068027,0.33012,4.737,0.856,10.509,36.346
Tunisia844,noAdaptation,996.678263595,0.33012,2.844,0.874,10.532,36.372
Tunisia845,fullRetreat,4470.6372996,0.33012,39.865,0.854,10.708,36.444
Tunisia846,fullRetreat,8833.59245917,0.33012,37.411,0.768,10.925,36.686
Tunisia847,noAdaptation,22872.0551104,0.33012,105.586,0.731,10.888,37.029
Tunisia848,noAdaptation,9790.07027688,0.33012,13.486,0.828,10.472,36.746
Tunisia849,noAdaptation,2508.05936671,0.33012,4.515,0.805,10.395,36.723
Tunisia850,fullRetreat,12484.8020595,0.33012,15.049,0.849,10.312,36.749
Tunisia852,fullRetreat,9216.82920022,0.305475,4.961,1.222,10.288,36.817
Tunisia853,fullProtect,0.798475,0.305475,19.561,0.961,10.199,36.823
Tunisia854,fullProtect,0.845475,0.305475,0.686,0.99,10.253,36.787
Tunisia839,fullProtect,0.76612,0.33012,48.268,0.941,10.874,35.681
Tunisia841,fullProtect,0.73312,0.33012,66.784,0.902,10.482,36.039
Tunisia842,fullProtect,0.94312,0.33012,3.179,0.906,10.678,35.796
Tunisia838,fullRetreat,8430.33552566,0.33012,64.28,1.106,11.053,35.303
Tunisia840,fullProtect,1.65212,0.33012,2.328,1.212,11.016,35.573
Tunisia837,noAdaptation,7661.0694489,0.33012,158.77,1.339,10.583,34.557
Tunisia836,fullProtect,0.76212,0.33012,81.764,1.614,10.152,33.847
Tunisia9066,fullRetreat,3157.99939843,0.33012,56.903,1.213,11.285,34.813
Tunisia835,fullRetreat,1953.02499457,0.33012,63.873,1.265,10.719,33.695
Tunisia834,fullProtect,0.45712,0.33012,136.225,0.945,11.103,33.447
Tunisia9067,fullRetreat,1657.60944918,0.33012,111.419,1.357,10.836,33.89
UnitedKingdom7642,fullRetreat,6732.63589505,0.47934,81.575,0.749,-81.252,19.354
UnitedKingdom7653,fullRetreat,9.81484388005,0.47934,40.567,0.767,-79.986,19.712
UnitedKingdom7654,fullRetreat,20.2524106005,0.47934,46.425,0.773,-79.724,19.754
UnitedKingdom8082,fullRetreat,62.748018765,0.433805,0.423,0.841,-63.151,18.184
UnitedKingdom8083,fullRetreat,180.529919488,0.433805,5.144,0.839,-63.168,18.173
UnitedKingdom8084,fullProtect,0.847805,0.433805,0.134,0.841,-63.149,18.186
UnitedKingdom8085,fullRetreat,2332.08865168,0.433805,24.234,0.825,-63.07,18.227
UnitedKingdom8086,fullRetreat,521.498523706,0.433805,8.539,0.798,-63.139,18.175
UnitedKingdom8087,fullRetreat,299.416918242,0.433805,5.894,0.853,-63.089,18.178
UnitedKingdom8088,fullProtect,0.729805,0.433805,0.429,0.871,-63.072,18.195
UnitedKingdom8089,fullRetreat,216.556115307,0.433805,3.04,0.872,-63.059,18.197
UnitedKingdom8090,fullRetreat,102.642057694,0.433805,0.216,0.899,-63.048,18.204
UnitedKingdom8091,fullRetreat,89.0493519095,0.433805,1.441,0.942,-63.041,18.205
UnitedKingdom8092,fullRetreat,277.557526634,0.433805,2.408,0.951,-62.991,18.27
UnitedKingdom8093,fullRetreat,111.151312535,0.433805,4.664,0.954,-62.967,18.283
UnitedKingdom8094,fullRetreat,1500.02249432,0.433805,13.761,1.065,-62.994,18.23
UnitedKingdom8095,fullRetreat,383.415143325,0.433805,12.74,1.006,-62.935,18.302
UnitedKingdom8097,fullRetreat,100533.89414,0.433805,68.193,0.794,-63.082,18.079
UnitedKingdom8098,fullRetreat,3493.03131602,0.433805,35.445,0.804,-62.835,17.912
UnitedStates7406,fullRetreat,83.0971255148,0.4502,17.044,0.717,-75.16,19.892
UnitedStates7408,fullRetreat,499.336668628,0.4502,10.29,0.73,-75.183,19.924
UnitedStates5206,fullRetreat,58540.0833657,0.477085,15.358,0.772,-157.859,21.31
UnitedStates5207,fullRetreat,5431.97172668,0.477085,9.799,0.928,-157.957,21.311
UnitedStates5208,fullRetreat,2551.47542016,0.477085,4.645,1.047,-158.021,21.3
UnitedStates5209,fullRetreat,523.01568247,0.477085,4.643,1.05,-158.063,21.297
UnitedStates5210,fullRetreat,199.176302417,0.477085,6.684,1.05,-158.109,21.304
UnitedStates5211,fullRetreat,183.013342129,0.477085,3.497,1.056,-158.118,21.348
UnitedStates5212,fullRetreat,89.9814954509,0.477085,1.608,1.058,-158.129,21.369
UnitedStates5213,fullRetreat,495.440553095,0.477085,12.338,1.064,-158.169,21.417
UnitedStates5214,fullRetreat,3059.29959143,0.475275,85.141,1.009,-158.057,21.657
UnitedStates5215,fullRetreat,9055.36407795,0.475275,17.094,0.85,-157.768,21.423
UnitedStates5216,fullRetreat,3234.44315818,0.475275,20.412,0.739,-157.678,21.308
UnitedStates5217,fullRetreat,2334.78822779,0.477085,7.179,0.777,-157.782,21.266
UnitedStates5245,fullRetreat,238.445037039,0.475275,148.086,0.873,-157.154,21.206
UnitedStates5247,fullRetreat,92.1115750063,0.52463,76.712,1.28,-156.967,20.927
UnitedStates5250,fullRetreat,1052.64886878,0.52463,97.715,0.909,-156.636,20.827
UnitedStates5251,noAdaptation,409.556997192,0.52463,3.59,0.885,-156.493,20.931
UnitedStates5252,fullProtect,0.83963,0.52463,4.301,0.916,-156.477,20.901
UnitedStates5253,fullRetreat,790.666004017,0.52463,112.622,0.939,-156.011,20.801
UnitedStates5273,fullRetreat,817.83540563,0.577785,364.11,1.481,-155.114,19.913
UnitedStates5271,fullRetreat,122.151064046,0.56389,91.556,0.854,-155.903,19.194
UnitedStates5272,fullRetreat,304.497827744,0.56389,6.574,0.789,-155.988,19.61
WestBankandGaza778,fullRetreat,9019.76621949,0.31814,43.113,0.69,34.361,31.452
WesternSahara944,fullRetreat,3.07040556768,0.42492,69.737,1.576,-13.282,27.373
WesternSahara957,fullRetreat,0.231703401974,0.44333,108.035,1.728,-17.04,21.229
WesternSahara945,fullRetreat,2.62828869511,0.42492,48.978,1.482,-13.487,26.889
WesternSahara946,fullRetreat,2.65116343764,0.42468,64.398,1.445,-13.845,26.547
WesternSahara947,fullRetreat,0.732559356609,0.42468,71.868,1.379,-14.375,26.269
WesternSahara948,noAdaptation,1.76984751368,0.42468,65.193,1.348,-14.64,25.75
WesternSahara949,fullRetreat,0.110978053313,0.42468,31.815,1.41,-14.812,25.353
WesternSahara950,fullRetreat,0.221956106626,0.42468,43.657,1.396,-14.831,25.021
WesternSahara951,fullRetreat,0.108893958415,0.42468,100.512,1.425,-15.136,24.508
WesternSahara952,fullRetreat,0.107851910966,0.42468,169.184,1.596,-15.983,23.674
WesternSahara953,fullRetreat,0.107851910966,0.42468,46.874,1.492,-16.011,23.395
WesternSahara954,fullRetreat,0.107851910966,0.42468,75.799,1.506,-16.214,22.924
WesternSahara955,fullRetreat,0.107851910966,0.42468,32.307,1.546,-16.422,22.522
WesternSahara956,fullRetreat,0.107851910966,0.42468,103.39,1.616,-16.808,22.135
AntiguaandBarbuda8103,fullRetreat,887.899396947,0.458855,58.918,0.742,-61.86,17.713
AntiguaandBarbuda8106,fullProtect,0.734855,0.458855,70.391,0.697,-61.831,17.164
Bahrain9360,fullRetreat,6531.98858422,0.416905,16.905,1.966,50.613,26.28
Bahrain9350,fullRetreat,820.914593769,0.416905,8.138,1.693,50.466,26.231
Bahrain9352,fullRetreat,2294.89429245,0.416905,5.54,1.666,50.524,26.236
Bahrain9353,fullProtect,0.809905,0.416905,15.856,1.64,50.604,26.215
Bahrain9351,fullRetreat,27107.0236838,0.416905,49.274,1.673,50.466,25.988
Bahrain9354,fullProtect,0.767905,0.416905,6.627,1.632,50.57,26.17
Bahrain9356,fullRetreat,7562.8291605,0.416905,7.662,1.611,50.614,26.125
Bahrain9355,fullProtect,0.738905,0.416905,32.573,1.655,50.616,25.945
Bahrain9365,fullRetreat,2335.91300044,0.416905,41.308,1.752,50.784,25.722
Barbados8158,fullRetreat,19956.899342,0.458855,90.511,1.034,-59.59,13.325
CapeVerde8398,fullRetreat,862.511817297,0.44333,114.148,0.742,-25.065,17.184
CapeVerde8405,fullRetreat,13596.2528817,0.44333,61.651,0.742,-24.965,16.919
CapeVerde8417,fullRetreat,503.405405023,0.44333,114.534,0.779,-24.138,16.63
CapeVerde8422,fullRetreat,1021.51424224,0.44333,80.463,0.734,-24.401,15.037
CapeVerde8427,fullRetreat,2588.3871177,0.44333,68.798,0.795,-22.931,16.849
CapeVerde8434,fullRetreat,9592.4355437,0.44333,125.978,0.83,-23.728,15.276
CapeVerde8439,fullRetreat,357.395379875,0.44333,94.859,0.81,-22.827,16.224
CapeVerde8440,fullRetreat,1258.41962727,0.44333,63.738,0.944,-23.191,15.325
China2353,fullProtect,0.774505,0.457505,23.211,2.646,121.389,28.698
China2354,fullProtect,1.058505,0.457505,19.202,2.801,121.514,28.585
China2355,fullProtect,0.586005,0.457505,48.547,2.706,121.626,28.329
China2356,fullRetreat,126077.780329,0.457505,518.944,2.281,121.937,29.488
China10518,fullProtect,0.989865,0.681865,3.746,3.203,122.183,30.24
China10519,fullRetreat,1938.0675268,0.681865,2.771,3.533,122.155,30.247
China10520,fullProtect,0.844365,0.681865,39.007,3.502,122.16,30.331
China10523,fullProtect,1.016865,0.681865,105.584,2.481,121.995,30.145
China10493,fullProtect,0.871505,0.457505,12.814,2.897,121.129,28.071
China10494,fullRetreat,0,0.457505,1.777,2.887,121.121,28.133
China10495,fullRetreat,33503.8935871,0.457505,39.076,2.796,121.264,28.177
China10522,fullRetreat,25988.8745033,0.457505,51.1,2.36,122.052,29.766
China2264,fullRetreat,4212.58505586,0.418215,150.893,3.355,108.405,21.668
China2265,fullRetreat,6040.87632212,0.418215,75.893,3.433,108.646,21.735
China2266,fullRetreat,144.421405366,0.418215,3.43,3.472,108.838,21.681
China2267,fullRetreat,203.15259749,0.418215,1.3,3.433,108.832,21.702
China2268,fullRetreat,521.464499968,0.418215,4.912,3.422,108.839,21.729
China2269,fullRetreat,166.533995747,0.418215,20.144,3.469,108.793,21.815
China2270,fullRetreat,200.653364597,0.418215,20.198,3.422,108.887,21.743
China2271,fullRetreat,155.920586781,0.418215,1.036,3.588,108.872,21.663
China2272,fullRetreat,8816.00682193,0.418215,74.025,3.846,109.148,21.542
China2273,fullRetreat,12649.2063511,0.418215,119.791,3.346,109.518,21.686
China2274,fullRetreat,2261.20546682,0.418215,32.4,3.696,109.819,21.467
China2275,fullRetreat,11554.101629,0.575865,196.434,2.932,109.729,20.71
China2276,fullRetreat,321.72436687,0.575865,16.601,2.371,110.099,20.253
China2277,fullRetreat,6376.15200797,0.575865,85.327,2.381,110.494,20.405
China2278,fullRetreat,50167.5870872,0.418215,283.586,3.645,110.386,21.353
China2279,fullRetreat,14817.5318532,0.44665,86.83,3.187,111.023,21.524
China2280,fullRetreat,28176.1544833,0.44665,181.709,2.897,111.814,21.726
China2281,fullRetreat,32586.1797994,0.329455,252.071,2.221,112.988,22.079
China2282,fullProtect,0.870455,0.329455,2.892,2.261,113.166,22.554
China2283,fullRetreat,3263.02966319,0.329455,3.34,2.537,113.177,22.554
China2284,fullRetreat,3573.78217918,0.329455,56.957,2.666,113.315,22.323
China2285,fullRetreat,4730.03174426,0.329455,4.244,3.123,113.518,22.182
China2286,fullRetreat,24077.3067417,0.329455,5.357,3.262,113.553,22.189
China2287,fullRetreat,12081.144733,0.329455,40.295,2.544,113.536,22.402
China2288,fullProtect,0.716455,0.329455,4.993,3.05,113.567,22.231
China2289,fullProtect,0.991455,0.329455,78.554,2.644,113.423,22.821
China2290,fullProtect,1.14059,0.31859,8.913,2.848,113.506,23.064
China2291,fullProtect,0.47709,0.31859,66.446,2.904,113.818,23.119
China2292,fullRetreat,6644.95610964,0.31859,3.729,3.152,113.531,23.056
China2293,fullRetreat,31009.1768552,0.31859,63.042,2.731,113.607,22.834
China2294,fullRetreat,1142.5720045,0.31859,12.609,2.522,113.824,22.595
China2295,fullRetreat,21041.028222,0.31859,28.641,2.382,113.912,22.505
China2296,fullProtect,0.52336,0.44286,135.855,1.96,114.286,22.267
China2297,fullRetreat,2286.20879567,0.50485,6.93,1.993,114.246,22.57
China2298,fullRetreat,8667.72215734,0.44286,69.108,1.943,114.518,22.475
China2299,fullRetreat,528.762712678,0.50485,9.75,1.998,114.527,22.705
China2300,fullRetreat,7714.2618956,0.44286,112.731,1.946,114.73,22.609
China2301,fullProtect,3.949265,0.452265,0.101,1.87,114.962,22.75
China2302,fullRetreat,44687.2889475,0.452265,107.552,1.829,115.347,22.702
China2303,fullProtect,1.137265,0.452265,109.826,1.927,116.017,22.841
China2304,fullRetreat,25458.6618514,0.452265,85.46,1.768,116.767,23.215
China2305,fullProtect,1.061265,0.452265,20.008,1.931,116.529,22.997
China2306,fullRetreat,28436.5981337,0.452265,31.63,2.076,116.613,23.368
China2307,fullRetreat,30943.103095,0.43081,35.945,2.305,116.861,23.472
China2308,fullRetreat,3896.55772724,0.43081,36.222,2.396,117.038,23.653
China2309,fullRetreat,299.309064078,0.43081,1.858,1.903,117.182,23.62
China10277,fullRetreat,17433.5470398,0.575865,87.499,3.6,110.299,21.064
China10278,fullRetreat,3830.71722555,0.575865,58.769,3.915,110.478,21.181
China10286,fullRetreat,3007.01829378,0.44665,54.825,2.793,111.987,21.653
China10289,fullRetreat,1929.00929549,0.329455,63.16,2.471,112.794,21.77
China10350,fullRetreat,6763.51775139,0.329455,62.062,2.776,113.424,22.908
China10439,fullRetreat,4075.67149303,0.43081,50.702,1.634,116.992,23.464
China2320,fullRetreat,1112.88685736,0.43081,13.91,2.777,119.181,25.459
China2321,fullRetreat,8894.28564474,0.43081,13.858,2.675,119.119,25.387
China2322,fullRetreat,21534.7375978,0.43081,50.381,3.378,119.347,25.248
China2323,fullRetreat,3954.41676268,0.43081,4.309,4.362,119.144,25.118
China2324,fullRetreat,15950.6284564,0.43081,48.075,3.102,119.066,25.23
China2325,fullRetreat,955.567183649,0.43081,2.253,2.899,118.884,25.246
China2326,fullProtect,0.99281,0.43081,0.062,2.681,118.875,25.242
China2327,fullRetreat,21469.4029978,0.43081,72.957,2.714,118.86,25.06
China2328,fullRetreat,168.09848372,0.457505,6.005,3.438,119.836,26.528
China2329,fullProtect,0.852505,0.457505,0.649,3.488,119.833,26.558
China2330,fullRetreat,6741.19098185,0.457505,191.093,3.934,119.775,26.798
China2331,fullRetreat,577.829562412,0.457505,20.987,3.522,119.803,26.499
China2332,fullRetreat,183.892401863,0.457505,5.203,3.459,119.776,26.408
China2333,fullRetreat,2863.04777294,0.457505,30.487,3.634,119.644,26.491
China2334,fullRetreat,729.078309244,0.40782,34.373,3.382,119.702,26.322
China2335,fullRetreat,398.743879553,0.457505,0.978,3.384,119.82,26.418
China2336,fullRetreat,6891.54503631,0.40782,73.942,3.23,119.793,26.292
China2337,fullRetreat,28017.7135815,0.43081,42.602,2.11,119.421,26.0
China2338,fullRetreat,9765.02828959,0.43081,62.906,1.799,119.178,26.051
China2339,fullRetreat,31745.8757239,0.40782,76.051,3.313,119.705,25.992
China2340,fullRetreat,39849.3867234,0.43081,134.158,3.804,119.634,25.347
China2310,fullRetreat,6958.1645832,0.43081,71.187,2.374,117.42,23.815
China2311,fullRetreat,9723.44139114,0.43081,81.043,2.647,117.757,23.914
China2312,fullRetreat,3172.9112834,0.43081,12.556,3.426,118.133,24.663
China2313,fullRetreat,17203.3547793,0.43081,41.295,3.571,118.014,24.532
China2314,fullRetreat,33622.8651198,0.43081,85.216,3.646,117.974,24.393
China2315,fullRetreat,6315.31869953,0.43081,40.051,3.499,118.266,24.551
China2316,fullProtect,0.98881,0.43081,2.242,3.271,118.44,24.628
China2317,fullRetreat,1123.49729085,0.43081,1.104,3.425,118.454,24.623
China2318,fullRetreat,1890.74839369,0.43081,2.39,3.398,118.468,24.618
China2319,fullRetreat,58415.7380559,0.43081,136.291,2.929,118.658,24.783
China10453,fullRetreat,22241.254926,0.40782,74.378,3.79,119.753,25.658
China10440,fullRetreat,13940.6477081,0.43081,69.337,2.277,117.438,23.763
China10443,fullRetreat,8580.74877836,0.43081,43.896,3.842,118.131,24.542
China10250,fullRetreat,1894.16087276,0.575865,50.545,2.438,109.666,20.003
China10251,fullRetreat,1274.31162253,0.575865,32.093,2.039,109.999,19.948
China10252,fullRetreat,3879.94272519,0.575865,31.526,1.927,110.233,20.057
China10253,fullRetreat,3115.67244639,0.575865,23.518,1.668,110.477,20.024
China10254,fullRetreat,2676.98403583,0.575865,121.686,1.638,110.954,19.937
China10248,fullRetreat,570.028741107,0.45352,37.649,2.273,108.891,19.482
China10249,fullRetreat,4066.99796277,0.45352,115.343,2.653,109.165,19.731
China10255,fullRetreat,1100.87883114,0.45352,68.976,1.929,108.621,19.15
China10256,fullRetreat,4908.49632973,0.45352,147.287,1.737,108.975,18.39
China10260,fullRetreat,877.490889813,0.45352,50.689,1.973,109.731,18.233
China10261,fullRetreat,3370.22055244,0.575865,125.937,1.76,110.202,18.623
China10257,fullRetreat,1024.46114228,0.575865,24.717,1.449,110.761,19.459
China10258,fullRetreat,2370.27599947,0.575865,60.205,1.63,110.558,19.156
China10259,fullRetreat,424.420861844,0.575865,11.617,1.629,110.541,19.028
Dominica8120,fullProtect,0.510855,0.458855,121.994,0.547,-61.395,15.616
DominicanRep7896,fullRetreat,1289.04362925,0.447565,55.41,1.005,-71.467,19.897
DominicanRep7898,fullRetreat,5594.54060793,0.447565,111.477,0.963,-70.787,19.85
DominicanRep7901,fullRetreat,1849.5675368,0.447565,34.763,0.938,-70.212,19.634
DominicanRep7891,fullRetreat,7185.25828908,0.447565,27.585,1.048,-71.772,19.77
DominicanRep7892,fullRetreat,490.722617278,0.447565,0.469,1.397,-71.752,19.706
DominicanRep7903,fullRetreat,254.104859878,0.447565,18.62,0.928,-69.999,19.681
DominicanRep7904,fullRetreat,2973.07133649,0.447565,50.809,0.909,-69.878,19.447
DominicanRep7906,fullRetreat,81.3579858259,0.447565,6.517,1.311,-69.701,19.294
DominicanRep7905,fullRetreat,1386.04080557,0.447565,43.271,0.803,-69.367,19.057
DominicanRep7907,fullRetreat,766.653182727,0.447565,118.708,0.876,-69.178,19.316
DominicanRep7908,fullRetreat,116.030456998,0.447565,14.71,1.344,-69.598,19.088
DominicanRep7909,fullRetreat,968.34514153,0.447565,13.927,1.374,-69.629,19.189
DominicanRep7902,fullRetreat,1264.27676811,0.447565,46.764,0.859,-68.971,19.028
DominicanRep7900,fullRetreat,813.845458927,0.425335,74.579,0.814,-68.515,18.761
DominicanRep7862,fullRetreat,6171.56101023,0.45936,45.743,0.773,-71.1,18.261
DominicanRep7864,fullRetreat,77.0791971364,0.45936,7.079,0.728,-70.912,18.274
DominicanRep7865,fullRetreat,259.60061009,0.447565,16.934,0.709,-70.819,18.326
DominicanRep7866,fullRetreat,63.2424257303,0.447565,21.472,0.657,-70.701,18.423
DominicanRep7867,fullRetreat,75.8101828509,0.447565,18.28,0.663,-70.569,18.354
DominicanRep7868,noAdaptation,807.082480509,0.447565,53.42,0.622,-70.408,18.228
DominicanRep7895,noAdaptation,239.624438861,0.425335,0.217,0.605,-68.916,18.398
DominicanRep7897,noAdaptation,412.031150907,0.425335,96.837,0.52,-68.628,18.271
DominicanRep7899,noAdaptation,58.3075872007,0.425335,3.307,0.737,-68.364,18.516
DominicanRep7974,noAdaptation,580.885452898,0.425335,58.473,0.491,-68.782,18.192
DominicanRep7886,fullRetreat,10938.6928018,0.447565,29.779,0.525,-69.644,18.443
DominicanRep7889,fullRetreat,5342.41817691,0.447565,1.925,0.522,-69.508,18.405
DominicanRep7890,noAdaptation,1850.41554448,0.447565,46.681,0.559,-69.292,18.427
DominicanRep7893,noAdaptation,282.704144149,0.425335,0.515,0.593,-69.086,18.395
DominicanRep7872,fullRetreat,234.404913611,0.447565,0.626,0.579,-70.169,18.231
DominicanRep7871,fullRetreat,368.170174084,0.447565,27.48,0.564,-70.08,18.315
DominicanRep7880,fullRetreat,264.84074374,0.447565,1.276,0.566,-70.005,18.419
DominicanRep7881,fullRetreat,260.670497673,0.447565,3.654,0.542,-69.984,18.422
DominicanRep7882,fullRetreat,1461.86884998,0.447565,0.836,0.534,-69.964,18.425
DominicanRep7883,fullRetreat,1505.74586651,0.447565,21.874,0.535,-69.874,18.468
