,optA,value,slr,L,s1,lon,lat
Nicaragua3839,fullRetreat,2817.40033747,0.381425,45.928,2.115,-86.956,12.313
Nicaragua3840,fullRetreat,343.82576091,0.381425,25.973,2.062,-86.73,12.101
Nicaragua3841,fullRetreat,140.186060141,0.381425,32.316,2.021,-86.58,11.887
Nicaragua3842,fullRetreat,1000.23170542,0.381425,45.671,2.018,-86.342,11.639
Panama3858,fullRetreat,14446.5232951,0.44471,40.915,2.446,-82.872,8.168
Panama3881,fullRetreat,53.2596292203,0.462965,103.796,3.188,-78.174,7.577
Panama4777,fullRetreat,200.129300795,0.462965,39.955,0.811,-77.529,8.704
Panama4767,fullRetreat,23.4725090565,0.39215,0.838,0.66,-82.56,9.563
Panama4772,fullRetreat,93.8076612522,0.458115,41.078,1.245,-81.04,8.816
Panama4773,fullRetreat,4.18407284309,0.458115,3.666,1.189,-80.853,8.876
Panama4774,fullRetreat,1588.55298943,0.458115,140.016,0.809,-80.289,9.154
Panama4775,fullRetreat,337.98678588,0.458115,86.378,0.533,-79.462,9.568
Panama4776,fullRetreat,2308.82180237,0.462965,216.253,0.539,-78.407,9.356
Panama3868,fullRetreat,89.1494640286,0.462965,6.546,3.267,-80.471,8.066
Panama3870,fullRetreat,1345.65617181,0.462965,69.812,3.48,-80.313,8.289
Panama3871,noAdaptation,464.115431287,0.462965,9.863,3.668,-79.989,8.426
Panama3859,fullRetreat,25284.1903139,0.44471,130.198,2.301,-82.219,8.273
Panama3860,fullRetreat,871.009487934,0.44471,28.558,2.35,-81.703,8.058
Panama3861,fullRetreat,2148.88343912,0.44471,111.344,2.644,-81.326,7.654
Panama3872,fullRetreat,8179.11754737,0.462965,33.139,3.958,-79.566,8.889
Panama3873,fullRetreat,7211.76405446,0.462965,57.073,3.86,-79.772,8.629
Panama3874,noAdaptation,2026.32910006,0.463455,1.243,3.705,-79.472,8.999
Panama3875,fullRetreat,360.71860941,0.463455,0.999,3.687,-79.463,9.001
Panama3876,fullRetreat,4814.30379806,0.462965,28.14,3.595,-79.333,9.017
Panama3877,fullRetreat,1361.57938339,0.462965,165.417,3.586,-78.845,8.868
Panama3878,fullRetreat,164.269167174,0.462965,31.872,3.685,-78.295,8.396
Panama7941,fullRetreat,501.165685666,0.462965,61.086,3.491,-78.884,8.464
Panama3867,fullRetreat,345.188791963,0.462965,0.448,3.222,-80.38,7.999
Panama3869,fullRetreat,3337.76843353,0.462965,9.767,3.203,-80.423,8.014
Panama3863,fullRetreat,44.9230459393,0.462965,45.162,2.575,-80.833,7.209
Panama3864,fullRetreat,210.859529769,0.462965,88.412,2.567,-80.326,7.402
Panama3865,fullRetreat,354.542070318,0.462965,0.352,3.144,-80.377,7.998
Panama3866,fullRetreat,1088.53096743,0.462965,69.64,2.917,-80.173,7.771
Panama3862,fullRetreat,978.884308962,0.462965,64.496,2.729,-80.979,7.607
Panama4771,fullRetreat,181.840170324,0.44471,38.932,1.29,-81.396,8.789
Panama7916,fullRetreat,159.661297745,0.44471,107.386,2.544,-81.776,7.617
Panama4768,fullRetreat,756.601325367,0.39215,76.514,0.815,-82.373,9.311
Panama4769,fullRetreat,186.971689037,0.44471,39.324,1.138,-82.08,8.935
Panama4770,fullRetreat,526.153793645,0.44471,97.429,0.884,-81.854,9.152
Panama7790,fullRetreat,405.412519887,0.39215,33.973,0.848,-82.29,9.43
Panama3879,fullRetreat,337.316385277,0.462965,92.082,3.049,-77.882,8.242
Panama3880,fullRetreat,133.967205758,0.462965,107.948,3.549,-78.286,8.226
Qatar1570,fullRetreat,154.571830497,0.416905,45.452,1.889,50.842,24.94
Qatar1562,fullRetreat,600.334728436,0.416905,51.752,2.144,51.344,24.578
Qatar1566,fullRetreat,2133.09126086,0.416905,64.256,1.328,51.592,25.787
Qatar1567,fullRetreat,3369.66590484,0.416905,86.183,1.376,51.153,26.112
Qatar1568,fullRetreat,123.657464398,0.416905,19.446,1.558,50.933,25.802
Qatar1565,fullRetreat,556.458589791,0.416905,20.351,1.526,51.5,25.469
Qatar1569,fullRetreat,1978.51943037,0.416905,108.685,1.855,50.832,25.461
Qatar1564,fullRetreat,525.544223691,0.416905,24.685,1.687,51.535,25.287
Qatar1563,fullRetreat,1823.94759987,0.416905,57.385,2.009,51.597,24.981
SaudiArabia1561,fullRetreat,828.635264859,0.416905,124.227,2.05,51.387,24.481
SaudiArabia1571,fullRetreat,7.40432474882,0.416905,6.974,1.964,50.803,24.735
SaudiArabia1573,fullRetreat,2160.02745641,0.416905,623.551,1.486,49.726,26.937
SaudiArabia1572,fullRetreat,126.360862901,0.416905,114.755,1.83,50.548,25.121
St.Vincent&Grenadines8132,fullRetreat,2552.18890468,0.458855,23.355,0.805,-61.329,12.732
SyrianArabRep750,noAdaptation,3296.81682053,0.321165,31.44,0.685,35.918,34.778
SyrianArabRep745,noAdaptation,557.489483632,0.321165,1.135,0.649,35.92,35.923
SyrianArabRep747,fullRetreat,5268.06419089,0.321165,41.371,0.659,35.9,35.439
SyrianArabRep748,noAdaptation,609.000004262,0.321165,4.713,0.67,35.942,35.245
SyrianArabRep749,noAdaptation,620.48597035,0.321165,37.694,0.662,35.884,35.081
SyrianArabRep746,fullRetreat,6216.90287812,0.321165,48.892,0.643,35.832,35.718
TrinidadandTobago8141,fullRetreat,2682.17873869,0.458855,46.794,2.153,-61.71,10.079
TrinidadandTobago8142,fullRetreat,169.388338718,0.458855,9.267,1.939,-61.458,10.068
TrinidadandTobago8143,fullRetreat,194.366509422,0.458855,1.266,1.899,-61.411,10.067
TrinidadandTobago8144,fullRetreat,12517.6064945,0.458855,43.792,1.548,-61.456,10.374
TrinidadandTobago8145,fullRetreat,7333.38584914,0.458855,49.214,1.805,-61.751,10.155
TrinidadandTobago8146,fullRetreat,481.34585879,0.458855,61.934,1.692,-61.129,10.084
TrinidadandTobago8147,fullRetreat,2585.19503413,0.458855,6.693,1.255,-61.474,10.599
TrinidadandTobago8148,fullRetreat,597.51358376,0.458855,1.888,1.206,-61.494,10.632
TrinidadandTobago8149,fullRetreat,5192.32843771,0.458855,42.469,1.286,-61.661,10.701
TrinidadandTobago8150,fullRetreat,552.570185482,0.458855,8.176,1.16,-61.451,10.752
TrinidadandTobago8151,fullRetreat,915.719923734,0.458855,5.204,1.132,-61.396,10.773
TrinidadandTobago8152,fullRetreat,350.6424106,0.458855,84.627,1.244,-61.004,10.84
TrinidadandTobago8153,fullRetreat,2285.95853045,0.458855,35.157,1.337,-61.033,10.438
TrinidadandTobago8157,fullRetreat,5029.46219939,0.458855,91.104,1.269,-60.551,11.338
Turkey552,fullRetreat,2181.09161941,0.323565,62.615,0.4,28.013,41.754
Turkey551,fullProtect,0.375405,0.306905,163.969,0.478,28.954,41.254
Turkey553,fullRetreat,88.4849642565,0.323565,2.166,0.397,28.2,41.536
Turkey554,fullProtect,0.547905,0.306905,6.629,0.392,28.234,41.514
Turkey692,fullRetreat,643.564855299,0.27759,62.078,1.011,34.487,41.946
Turkey693,fullRetreat,1480.82125877,0.27759,173.585,0.926,33.434,42.014
Turkey694,fullRetreat,3333.72291608,0.27759,174.194,0.765,31.978,41.536
Turkey544,fullRetreat,1518.7948033,0.275825,239.32,0.139,26.177,40.071
Turkey683,fullRetreat,1490.05099629,0.321345,35.578,0.747,37.311,41.13
Turkey684,fullRetreat,1927.00501632,0.321345,88.917,0.698,36.85,41.348
Turkey685,fullRetreat,1770.45405872,0.321345,42.029,0.612,36.319,41.301
Turkey686,fullRetreat,657.597221812,0.321345,12.102,0.584,36.137,41.46
Turkey687,fullRetreat,2578.10676887,0.27759,79.892,0.662,35.922,41.72
Turkey688,fullRetreat,61.6419917939,0.27759,3.054,0.613,35.563,41.629
Turkey689,fullRetreat,132.650687458,0.27759,6.459,0.608,35.521,41.636
Turkey690,fullRetreat,458.226588982,0.27759,47.55,0.702,35.291,41.712
Turkey678,fullRetreat,85.5822231643,0.37188,102.94,1.165,40.777,41.168
Turkey545,fullRetreat,57.823490868,0.306905,32.835,0.275,27.164,40.627
Turkey546,fullRetreat,1416.67552627,0.306905,86.393,0.297,27.531,40.985
Turkey547,fullRetreat,391.100114298,0.306905,9.178,0.332,27.948,40.974
Turkey548,fullRetreat,578.23490868,0.306905,17.639,0.434,28.041,41.045
Turkey549,fullRetreat,28.911745434,0.306905,5.718,0.444,28.141,41.074
Turkey679,fullRetreat,2676.03906025,0.37188,141.899,1.038,39.745,41.004
Turkey698,fullRetreat,732.608141182,0.306905,1.437,0.564,29.869,41.146
Turkey699,fullRetreat,8205.79700545,0.306905,63.192,0.609,30.159,41.141
Turkey701,fullRetreat,221.125666586,0.306905,0.584,0.513,29.252,40.869
Turkey702,fullRetreat,56123.028668,0.306905,140.894,0.514,29.236,41.235
Turkey703,fullRetreat,310.546951266,0.306905,86.604,0.515,29.614,40.775
Turkey704,fullRetreat,8879.29763615,0.306905,56.721,0.485,29.647,40.698
Turkey707,fullRetreat,1128.58469394,0.306905,0.918,0.469,29.42,40.688
Turkey697,fullRetreat,5002.22086297,0.306905,60.096,0.634,30.688,41.108
Turkey700,fullRetreat,168.355578215,0.306905,0.952,0.672,30.421,41.166
Turkey696,fullRetreat,346.145560123,0.306905,31.043,0.653,31.094,41.08
Turkey681,fullRetreat,178.206400484,0.321345,45.546,0.863,38.318,40.92
Turkey682,fullRetreat,4231.80394536,0.321345,87.898,0.8,37.785,41.092
Turkey695,fullRetreat,96.1515444785,0.306905,13.467,0.68,31.29,41.111
Turkey550,fullRetreat,23213.8976073,0.306905,84.735,0.422,28.53,40.991
Turkey705,fullRetreat,199.882309221,0.306905,0.925,0.404,28.913,40.595
Turkey706,fullRetreat,37253.2672906,0.306905,58.069,0.43,29.164,40.658
Turkey709,fullRetreat,434.186417429,0.306905,3.776,0.397,28.894,40.588
Turkey708,fullRetreat,8197.79677645,0.306905,137.471,0.422,29.058,40.369
Turkey710,fullRetreat,1983.33792979,0.306905,28.094,0.335,28.329,40.401
Turkey711,fullRetreat,373.596780659,0.306905,20.933,0.333,28.111,40.39
Turkey712,fullRetreat,3187.65916514,0.306905,127.978,0.312,27.754,40.529
Turkey713,fullRetreat,203.89994264,0.306905,6.519,0.277,27.604,40.312
Turkey714,fullRetreat,1950.93468345,0.306905,89.212,0.261,27.235,40.457
Turkey9258,fullRetreat,1703.74886413,0.306905,54.403,0.295,27.648,40.657
Turkey718,fullRetreat,211.673929856,0.345855,27.664,0.138,26.794,39.559
Turkey719,fullRetreat,959.987721611,0.345855,71.513,0.127,26.771,39.372
Turkey720,fullRetreat,4541.26192573,0.345855,67.324,0.204,26.795,38.986
Turkey715,fullRetreat,400.168121266,0.275825,86.489,0.175,26.53,40.228
Turkey716,fullRetreat,336.141221864,0.275825,40.596,0.177,26.152,39.887
Turkey721,fullRetreat,4652.88835747,0.345855,102.134,0.115,26.73,38.691
Turkey722,fullRetreat,1655.25285282,0.345855,41.06,0.548,27.088,38.399
Turkey724,fullRetreat,4180.55044908,0.281915,87.478,0.309,27.22,37.513
Turkey737,fullRetreat,142.546032059,0.39945,42.868,0.602,34.749,36.811
Turkey738,fullRetreat,1029.36653137,0.321165,20.74,0.684,34.994,36.714
Turkey739,fullProtect,0.434165,0.321165,99.682,0.741,35.485,36.605
Turkey740,fullRetreat,538.833310287,0.321165,30.589,0.705,35.834,36.786
Turkey741,fullRetreat,571.416780835,0.321165,9.825,0.672,35.972,36.903
Turkey725,fullProtect,0.546915,0.281915,3.271,0.319,27.407,37.41
Turkey726,fullRetreat,117.863448672,0.281915,8.824,0.332,27.404,37.372
Turkey727,fullRetreat,554.62272521,0.281915,35.306,0.333,27.521,37.262
Turkey728,fullRetreat,7684.0616612,0.281915,699.009,0.125,27.737,36.757
Turkey729,fullRetreat,8229.50426184,0.39945,222.037,0.34,30.145,36.285
Turkey730,fullRetreat,81.1469775186,0.39945,12.473,0.384,30.642,36.863
Turkey731,fullRetreat,7032.20300638,0.39945,144.47,0.456,31.33,36.807
Turkey732,fullRetreat,95.4597693174,0.39945,8.364,0.502,31.966,36.554
Turkey733,fullRetreat,924.105255992,0.39945,82.989,0.518,32.26,36.285
Turkey734,fullRetreat,6677.53438182,0.39945,150.282,0.614,33.209,36.114
Turkey744,fullRetreat,3623.04540757,0.321165,104.407,0.633,35.787,36.316
Turkey742,noAdaptation,653.498673861,0.321165,48.482,0.685,36.185,36.803
Turkey743,fullRetreat,496.92995557,0.321165,3.17,0.673,36.177,36.593
Turkey691,fullRetreat,764.507764101,0.27759,74.244,0.989,35.04,42.07
Turkey680,fullRetreat,144.654506472,0.37188,74.14,0.927,38.833,41.015
Turkey735,fullRetreat,3611.16614549,0.39945,44.583,0.725,34.015,36.293
Turkey736,fullRetreat,3563.65080147,0.39945,60.932,0.622,34.336,36.623
UnitedArabEmirates1551,fullRetreat,732.328303129,0.416905,1.256,1.81,55.497,25.464
UnitedArabEmirates1552,fullRetreat,3795.1494395,0.416905,11.134,1.766,55.468,25.416
UnitedArabEmirates1553,fullRetreat,564.055851704,0.416905,13.902,1.685,55.365,25.355
UnitedArabEmirates1554,fullRetreat,151.39031568,0.416905,1.062,1.758,55.421,25.392
UnitedArabEmirates1555,fullRetreat,2493.70551396,0.416905,51.341,1.475,55.173,25.134
UnitedArabEmirates1556,fullRetreat,987.955456124,0.416905,111.264,1.778,54.666,24.675
UnitedArabEmirates1558,fullRetreat,1320.35168435,0.416905,80.455,2.027,51.786,24.056
UnitedArabEmirates1557,fullRetreat,1311.11845579,0.416905,192.683,1.757,53.612,24.045
UnitedArabEmirates1559,noAdaptation,0,0.416905,6.741,1.788,52.137,23.962
UnitedArabEmirates1560,fullRetreat,341.629456791,0.416905,78.268,1.437,52.488,24.094
UnitedArabEmirates9401,fullRetreat,341.629456791,0.416905,86.99,1.842,53.818,24.257
UnitedArabEmirates9403,fullRetreat,156.964885552,0.416905,39.236,2.061,54.352,24.478
UnitedArabEmirates1548,fullRetreat,84.5761038468,0.416905,6.654,1.975,55.669,25.603
Venezuela4825,fullRetreat,8675.83965937,0.53974,173.403,0.698,-69.895,12.125
Venezuela4851,fullRetreat,15977.7009684,0.458855,341.506,1.118,-62.035,10.633
Yemen9410,fullRetreat,17.0403292703,0.543165,78.703,1.843,52.152,12.243
Yemen9419,fullRetreat,41.7568118351,0.543165,5.811,1.84,54.099,12.347
Yemen9420,fullRetreat,999.454597183,0.543165,244.174,1.836,53.84,12.611
Yemen9421,fullRetreat,87.4370428488,0.543165,35.539,1.849,53.914,12.33
Yemen9422,fullRetreat,14.2364787185,0.543165,0.409,1.918,53.753,12.309
Yemen9423,fullRetreat,14.1057667631,0.543165,4.783,1.888,53.73,12.313
Bangladesh1853,fullProtect,1.15509,1.01309,335.92,2.624,90.045,21.851
Bangladesh1854,fullRetreat,397.73772537,1.01309,2.07,3.348,89.875,22.269
Bangladesh1855,fullRetreat,12816.36882,1.01309,11.944,3.471,89.897,22.327
Bangladesh1864,fullProtect,0.807035,0.539035,22.813,3.784,90.724,22.921
Bangladesh1865,fullProtect,0.723535,0.539035,3.834,3.506,90.758,22.807
Bangladesh1866,fullProtect,0.631535,0.539035,13.709,3.193,90.795,22.738
Bangladesh1867,fullProtect,0.638535,0.539035,24.837,3.197,90.913,22.612
Bangladesh1868,fullProtect,0.632035,0.539035,3.981,3.15,91.025,22.585
Bangladesh10054,fullProtect,0.785535,0.539035,81.457,3.744,90.622,22.875
Bangladesh10055,fullRetreat,32244.5252785,0.539035,51.137,3.161,90.586,22.153
Bangladesh10059,fullProtect,0.665535,0.539035,68.605,3.108,90.665,22.241
Bangladesh10060,fullProtect,0.749535,0.539035,55.641,3.648,90.571,22.738
Bangladesh10061,fullRetreat,227063.997679,0.539035,90.221,3.087,90.866,22.324
Bangladesh1859,fullProtect,0.721035,0.539035,10.533,3.506,90.599,23.12
Bangladesh1863,fullProtect,0.761535,0.539035,15.025,3.643,90.625,23.058
Bangladesh1869,fullProtect,0.919035,0.539035,0.031,3.142,91.042,22.591
Bangladesh1870,fullRetreat,39419.2951483,0.539035,14.02,3.124,91.104,22.58
Bangladesh1871,fullRetreat,2895.78174591,0.539035,2.853,3.067,91.179,22.582
Bangladesh1872,fullRetreat,0,0.539035,1.795,3.082,91.2,22.584
Bangladesh1873,fullRetreat,57844.6102839,0.539035,29.837,3.087,91.282,22.675
Bangladesh1874,fullProtect,0.901035,0.539035,3.134,3.018,91.405,22.758
Bangladesh1875,fullRetreat,49283.4076528,0.539035,49.46,2.962,91.577,22.662
Bangladesh1876,fullRetreat,6366.59887507,0.539035,12.963,3.152,91.73,22.428
Bangladesh1877,fullRetreat,32736.6628229,0.539035,21.582,2.89,91.768,22.279
Bangladesh1878,fullRetreat,1735.83070762,0.348895,8.563,2.843,91.818,22.156
Bangladesh1879,fullRetreat,4621.7816733,0.348895,24.506,2.766,91.874,22.023
Bangladesh1880,fullRetreat,2087.71687613,0.348895,9.447,2.9,91.913,21.875
Bangladesh1881,fullRetreat,13245.2679314,0.348895,50.986,2.944,91.963,21.678
Bangladesh1882,fullRetreat,4510.10146125,0.348895,27.091,2.504,91.981,21.474
Bangladesh1883,fullRetreat,768.617223568,0.348895,0.878,2.44,92.0,21.372
Bangladesh1884,fullRetreat,322.142299805,0.348895,5.219,2.422,92.014,21.349
Bangladesh1885,fullRetreat,20501.1626985,0.348895,105.571,2.204,92.218,20.912
Bangladesh10063,fullRetreat,76907.8904765,0.539035,109.584,3.136,91.109,22.492
Bangladesh10065,fullRetreat,83657.499372,0.539035,75.909,3.086,91.447,22.62
Bangladesh10073,fullRetreat,17414.6771701,0.348895,27.821,2.929,91.85,21.584
Bangladesh10074,fullRetreat,3987.94207488,0.348895,6.098,2.814,91.859,21.734
Bangladesh10075,fullRetreat,5153.22212394,0.348895,43.14,2.693,91.982,21.618
India1827,noAdaptation,6326.134497,-0.117038,6.837,3.05,87.511,21.616
India1828,noAdaptation,234159.076934,-0.117038,46.715,3.456,87.743,21.675
India1829,fullRetreat,7668.60422298,0.4666,29.173,3.676,88.002,21.888
India1830,fullRetreat,76807.759155,0.54378,8.205,3.859,88.096,22.027
India1831,fullRetreat,2353.16563646,0.54378,10.606,4.141,88.159,22.082
India1832,fullProtect,0.81417,0.61217,12.907,4.283,88.137,22.17
India1833,fullRetreat,22381.3934673,0.61217,9.899,3.97,88.04,22.195
India1834,fullProtect,1.39017,0.61217,60.419,4.104,87.936,22.41
India1835,fullProtect,1.80717,0.61217,0.213,4.02,88.082,22.208
India1836,fullProtect,1.77117,0.61217,17.914,4.233,88.161,22.187
India1837,,,,,,,
India1838,fullProtect,0.75878,0.54378,8.781,3.897,88.483,21.912
India1839,,,,,,,
India1840,noAdaptation,78156.2496517,-0.06116395,3.219,3.724,88.656,22.177
India1841,fullProtect,0.76717,0.61217,44.902,3.64,88.656,22.026
India1842,fullRetreat,334.311757103,0.61217,2.137,3.596,88.713,21.991
India1843,fullRetreat,8817.56470931,0.61217,12.547,3.644,88.717,22.052
India1844,fullProtect,0.94367,0.61217,17.878,4.112,88.737,21.975
India1845,fullRetreat,10489.5872259,0.61217,3.091,3.792,88.706,21.889
India10046,fullProtect,0.5801,0.4666,68.575,3.842,88.109,21.847
India1630,fullRetreat,4419.92407708,0.48198,19.033,4.328,68.692,23.831
India1631,fullProtect,0.55898,0.48198,62.105,3.244,68.487,23.663
India1632,fullRetreat,19191.5344592,0.48198,280.603,4.476,69.472,22.796
India1635,fullRetreat,937.732049222,0.48198,38.061,4.114,69.629,22.384
India1636,fullRetreat,8828.55668622,0.57418,42.444,4.47,69.962,22.521
India1637,fullRetreat,530.185674646,0.48198,23.035,3.299,69.366,22.304
India1638,fullRetreat,2967.45138928,0.48198,94.553,2.997,68.987,22.419
India1639,fullRetreat,548.465597034,0.48198,37.783,2.678,69.235,21.942
India1640,fullRetreat,2800.400202,0.48198,34.038,2.549,69.48,21.731
India1641,fullRetreat,1292.49240092,0.48198,40.988,2.548,69.736,21.517
India1642,fullRetreat,1028.25327677,0.48198,110.227,2.519,70.203,21.026
India1633,fullRetreat,3591.53915632,0.57418,72.551,5.294,70.354,22.867
India1634,fullRetreat,1445.75492259,0.57418,7.495,4.649,70.175,22.556
India1643,fullRetreat,7789.42463082,0.70692,88.014,2.442,71.005,20.716
India1644,fullRetreat,3263.22052553,0.70692,25.742,2.585,71.482,20.898
India1645,fullRetreat,1525.17242166,0.70692,8.753,3.267,71.605,20.987
India1646,fullRetreat,21839.7552601,0.70692,56.818,4.541,71.883,21.086
India1647,fullRetreat,794.307173945,0.70692,12.89,7.557,72.272,21.555
India1648,fullRetreat,266.790839605,0.70692,9.75,7.084,72.238,21.46
India1649,fullRetreat,14921.7913803,0.70692,29.432,6.189,72.121,21.329
India1650,fullRetreat,4333.7232883,0.70692,50.331,8.062,72.169,21.786
India1651,fullRetreat,1011.85529616,0.70692,2.493,7.722,71.997,21.844
India1652,fullRetreat,26790.3107542,0.70692,40.84,8.219,72.16,21.854
India1653,fullProtect,1.50592,0.70692,0.647,8.168,72.039,21.939
India1654,fullProtect,0.95642,0.70692,23.454,8.301,72.141,21.972
India1655,fullProtect,0.87542,0.70692,72.137,7.455,72.239,22.234
India1656,fullRetreat,48117.2358416,0.70692,89.218,7.046,72.72,22.262
India1657,fullRetreat,37379.3388651,0.70692,159.877,7.685,72.689,21.98
India1658,fullRetreat,4272.72412164,0.70692,66.14,8.01,73.074,21.744
India1659,fullRetreat,2671.51041625,0.70692,55.892,7.927,72.697,21.545
India1660,fullRetreat,405.18685504,0.70692,1.691,7.731,72.673,21.454
India1661,fullRetreat,981.026668398,0.70692,13.827,7.821,72.736,21.468
India1662,fullRetreat,6359.00959906,0.70692,37.59,7.386,72.568,21.366
India1663,fullRetreat,73251.8242352,0.70692,56.803,6.838,72.639,21.085
India1664,fullRetreat,14445.339058,0.70692,7.314,6.735,72.847,21.033
India1665,fullRetreat,70337.7200826,0.70692,67.993,6.059,72.934,20.755
India1666,fullRetreat,4910.2547529,0.373825,15.791,5.074,72.824,20.403
India1667,fullRetreat,7539.24592216,0.373825,25.406,4.651,72.744,20.245
India1668,fullRetreat,7409.73118369,0.373825,24.965,4.053,72.708,20.022
India1820,fullProtect,0.39376,0.27776,152.878,1.952,86.141,19.867
India1821,fullRetreat,48442.7142359,0.27776,52.235,2.228,86.51,20.189
India1822,fullProtect,0.46876,0.27776,6.485,2.43,86.74,20.313
India1823,fullRetreat,76453.2750304,0.27776,40.248,2.568,86.756,20.39
India1824,fullProtect,0.46026,0.27776,7.191,2.533,86.788,20.523
India1825,fullRetreat,89083.306146,0.27776,55.557,2.335,87.025,20.675
India1805,fullRetreat,2738.95723714,0.322215,7.904,1.548,84.727,19.094
India1808,fullRetreat,1019.91086266,0.322215,2.714,1.564,84.738,19.121
India1809,fullRetreat,1441.70546324,0.322215,25.745,1.561,84.836,19.176
India1810,fullRetreat,11635.9365336,0.27776,26.569,1.548,85.008,19.335
India1811,fullRetreat,267.642350182,0.27776,9.622,1.547,85.133,19.44
India1812,fullRetreat,38159.140173,0.27776,81.098,1.66,85.396,19.638
India1813,fullProtect,0.66476,0.27776,19.288,1.637,85.128,19.548
India1814,fullProtect,3.69176,0.27776,0.532,1.691,85.169,19.623
India1815,fullProtect,0.35176,0.27776,55.66,1.791,85.335,19.804
India1816,fullRetreat,3556.21371491,0.27776,15.448,1.735,85.567,19.818
India1817,fullProtect,1.09576,0.27776,12.698,2.104,85.513,19.725
India1818,fullProtect,1.30076,0.27776,8.048,2.209,85.433,19.691
India1819,fullProtect,1.18476,0.27776,3.811,1.934,85.468,19.663
India1669,fullRetreat,25762.6684165,0.373825,47.755,3.74,72.703,19.713
India1670,fullRetreat,6003949.93552,0.373825,182.155,3.232,72.776,19.29
India1671,fullRetreat,6309.88259047,0.373825,34.445,3.518,72.916,18.92
India1672,fullRetreat,1638.77975595,0.373825,15.12,3.343,72.986,18.731
India1673,fullProtect,0.679825,0.373825,0.207,3.404,72.959,18.792
India1674,fullRetreat,338.239860015,0.373825,17.824,3.465,72.891,18.808
India1675,fullRetreat,2422.94941804,0.373825,26.623,3.437,72.864,18.632
India1676,fullRetreat,11408.5722062,0.373825,70.837,3.102,72.97,18.224
India1677,fullRetreat,7867.17510785,0.373825,87.88,2.699,73.151,17.55
India1678,fullRetreat,2299.67132922,0.386645,36.059,2.318,73.26,17.013
India1679,fullRetreat,3461.72682069,0.386645,11.661,2.331,73.279,16.802
India1680,fullRetreat,499.338504814,0.386645,16.207,2.093,73.3,16.678
India1681,fullRetreat,5403.35059563,0.386645,117.001,1.994,73.431,16.133
India1682,fullRetreat,466.097671505,0.386645,2.439,1.812,73.69,15.714
India1769,fullRetreat,84.936873565,0.34209,9.35,1.673,80.257,15.664
India1770,fullRetreat,236.560490723,0.34209,14.96,1.573,80.219,15.562
India1771,noAdaptation,12455.3531603,0.34209,21.071,1.794,80.147,15.417
India1772,noAdaptation,5139.11721262,0.34209,28.418,1.598,80.074,15.209
India1773,fullProtect,0.93709,0.34209,9.392,1.406,80.052,15.042
India1774,fullRetreat,963.439248044,0.34209,18.858,1.423,80.075,14.917
India1779,fullRetreat,385.550655851,0.34209,13.886,1.606,80.324,15.743
India1780,fullRetreat,1440.46040599,0.34209,5.328,1.546,80.396,15.791
India1781,fullRetreat,5947.18250139,0.34209,70.642,1.465,80.713,15.897
India1782,fullRetreat,213.528684731,0.34209,17.071,1.606,80.896,15.924
India1783,fullRetreat,1570.20846197,0.322215,4.622,1.781,80.891,16.01
India1784,fullRetreat,1142.47331278,0.34209,57.05,1.625,80.998,15.794
India1785,fullProtect,0.493215,0.322215,48.42,1.711,81.196,16.161
India1786,fullProtect,0.598715,0.322215,29.609,2.06,81.416,16.382
India1787,fullProtect,0.558715,0.322215,9.335,1.913,81.583,16.341
India1788,fullRetreat,54827.4037093,0.322215,9.532,1.776,81.667,16.33
India1789,fullProtect,0.824215,0.322215,83.532,1.49,82.058,16.439
India1790,fullRetreat,8884.06617065,0.322215,4.633,1.376,82.341,16.689
India1791,fullProtect,0.474715,0.322215,33.16,1.599,82.37,16.855
India1792,fullRetreat,738.55164081,0.322215,4.708,1.557,82.348,17.083
India1793,fullProtect,0.433215,0.322215,19.287,1.541,82.285,16.996
India1794,fullProtect,0.908215,0.322215,0.12,1.614,82.25,16.916
India1795,fullProtect,0.592715,0.322215,1.515,2.029,82.249,16.909
India1796,fullProtect,0.743215,0.322215,5.607,1.477,82.257,16.879
India1797,fullRetreat,1886.62189789,0.322215,55.709,1.432,82.555,17.257
India1798,fullRetreat,3736.11214097,0.322215,45.163,1.356,82.961,17.456
India1799,fullRetreat,186.672716813,0.322215,14.155,1.438,83.201,17.571
India1800,fullRetreat,101.233274102,0.322215,2.172,1.424,83.256,17.618
India1801,fullRetreat,18055.3665009,0.322215,13.288,1.368,83.303,17.67
India1802,fullRetreat,2021.06415136,0.322215,22.194,1.427,83.52,17.937
India1803,fullRetreat,9678.51544452,0.322215,20.536,1.363,83.401,17.785
India1804,fullRetreat,4532.17406797,0.322215,72.754,1.389,83.863,18.18
India1806,fullRetreat,716.454049384,0.322215,3.267,1.516,84.763,19.093
India1807,fullRetreat,14278.92358,0.322215,108.936,1.522,84.466,18.702
India1763,fullProtect,0.45559,0.34209,33.867,1.266,80.265,13.462
India1764,fullRetreat,2241.8528675,0.34209,14.932,1.405,80.21,13.895
India1765,fullRetreat,169.810411491,0.34209,39.27,1.413,80.231,13.664
India1766,fullRetreat,1866.66451579,0.34209,14.791,1.354,80.309,13.438
India1767,fullProtect,0.48259,0.34209,49.253,1.395,80.172,13.69
India1768,fullProtect,0.44259,0.34209,11.295,1.243,80.089,13.541
India1775,fullRetreat,1360.91746015,0.34209,24.962,1.475,80.125,14.727
India1776,fullRetreat,4672.19637887,0.34209,43.074,1.417,80.183,14.436
