,optA,value,slr,L,s1,lon,lat
Philippines11151,fullRetreat,1481.81142481,0.412395,35.565,1.496,125.004,10.176
Philippines11152,fullRetreat,3271.71622558,0.426965,22.59,2.063,124.486,11.439
Philippines11153,fullRetreat,955.814264455,0.426965,4.181,2.045,124.39,11.511
Philippines11154,fullRetreat,4146.13249655,0.426965,16.774,2.046,124.315,11.565
Philippines11155,fullRetreat,35908.096872,0.426965,82.179,2.016,124.404,11.156
Philippines11156,fullRetreat,441.791580267,0.426965,15.255,2.047,124.553,10.936
Philippines11157,fullRetreat,1922.7334886,0.426965,14.514,2.075,124.616,10.997
Philippines11158,fullRetreat,5997.76930854,0.426965,71.158,2.061,124.804,10.673
Philippines11159,fullRetreat,11020.5650839,0.412395,54.227,1.776,124.799,10.17
Philippines11160,fullRetreat,285.140450631,0.412395,1.329,1.626,125.006,10.031
Philippines11167,fullRetreat,913.930238486,0.426965,3.821,1.999,124.811,11.533
Philippines11168,fullRetreat,20209.9125312,0.426965,48.652,2.111,124.733,11.719
Philippines11169,fullRetreat,478.542245123,0.426965,2.301,1.875,124.835,11.534
Philippines11197,fullRetreat,4483.62093455,0.426965,106.133,1.495,125.369,11.113
Philippines11198,fullRetreat,1006.01642722,0.426965,2.539,1.375,124.998,11.364
Philippines11199,fullRetreat,1914.43221193,0.426965,33.249,1.833,124.902,11.466
Philippines11200,fullRetreat,942.173105747,0.426965,1.725,1.88,124.869,11.547
Philippines11201,fullRetreat,4522.2315753,0.426965,42.262,1.831,125.01,11.656
Philippines11202,fullRetreat,5377.11150742,0.426965,15.546,1.982,124.89,11.801
Philippines11203,fullRetreat,11161.5267461,0.426965,98.09,1.646,124.494,12.091
Philippines11204,fullRetreat,5484.53556329,0.62103,15.454,1.178,124.265,12.525
Philippines11205,fullRetreat,34055.8023666,0.426965,350.7,1.676,125.489,12.164
Philippines11143,fullRetreat,12222.702361,0.426965,6.664,1.095,125.029,11.196
Philippines11144,fullRetreat,12046.2269587,0.426965,37.742,1.169,125.041,10.997
Philippines11145,fullRetreat,629.894706512,0.426965,9.309,1.069,125.01,10.792
Philippines11146,fullRetreat,794.331064562,0.426965,15.106,0.984,125.065,10.71
Philippines11147,fullRetreat,1784.62118927,0.412395,54.203,0.991,125.186,10.447
Philippines11148,fullRetreat,485.40914296,0.412395,8.778,1.36,125.205,10.229
Philippines11191,noAdaptation,1090.64224578,0.412395,10.722,1.503,125.219,9.963
Philippines11192,noAdaptation,4940.74897365,0.412395,57.732,1.442,125.203,10.129
Philippines11209,fullRetreat,1573.28763371,0.426965,50.091,1.016,125.71,10.817
Philippines11190,fullRetreat,218.03287214,0.412395,3.928,1.498,125.264,9.915
Philippines10681,fullRetreat,8269.02708794,0.960145,145.329,1.612,121.961,15.054
Philippines10566,fullRetreat,15530.5634978,0.960145,10.142,1.463,120.757,14.321
Philippines10570,fullProtect,1.200145,0.960145,0.981,1.406,120.715,14.294
Philippines10571,fullProtect,1.323145,0.960145,0.432,1.407,120.71,14.291
Philippines10572,fullRetreat,50935.2365519,0.960145,129.469,1.503,120.629,13.806
Philippines10573,fullRetreat,3512.95559767,0.960145,9.94,1.708,121.001,13.78
Philippines10574,fullRetreat,14429.1598035,0.960145,24.683,1.597,121.062,13.66
Philippines10575,fullRetreat,472.268739763,0.960145,13.969,1.668,121.227,13.628
Philippines10576,fullRetreat,3056.47409745,0.960145,25.242,1.726,121.373,13.658
Philippines10577,fullRetreat,1722.92351246,0.960145,10.498,1.784,121.446,13.795
Philippines10578,fullRetreat,2499.32882307,0.960145,14.047,1.864,121.528,13.864
Philippines10579,fullRetreat,6348.87009579,0.960145,10.558,1.84,121.625,13.917
Philippines10580,fullRetreat,2220.12993455,0.960145,7.326,1.868,121.696,13.956
Philippines10581,fullRetreat,14036.0637419,0.960145,21.587,1.852,121.818,13.937
Philippines10582,fullRetreat,2114.86786453,0.960145,19.273,1.859,121.951,13.831
Philippines10583,fullRetreat,1055.46252954,0.960145,6.567,2.002,122.055,13.778
Philippines10584,fullRetreat,3147.65946317,0.960145,21.322,2.189,122.15,13.708
Philippines10585,fullRetreat,3222.51357883,0.62103,17.363,2.295,122.26,13.602
Philippines10588,fullRetreat,14579.5169107,0.960145,21.362,1.687,121.683,14.714
Philippines10589,fullRetreat,2911.97453504,0.960145,77.251,1.751,121.705,14.355
Philippines10590,fullRetreat,10716.600628,0.960145,46.551,1.818,122.008,13.959
Philippines10641,fullRetreat,8947.07142121,0.960145,68.415,1.439,120.1,13.864
Philippines10646,fullRetreat,2035.37613962,0.960145,38.741,1.46,120.991,13.484
Philippines10647,fullRetreat,11862.1972788,0.750975,20.865,1.855,121.215,13.409
Philippines10648,fullRetreat,2872.49893996,0.750975,10.836,1.791,121.328,13.322
Philippines10649,fullRetreat,1810.63066675,0.960145,101.925,1.459,120.406,13.523
Philippines10650,fullRetreat,23498.0936034,0.750975,83.536,1.849,121.489,12.976
Philippines10651,fullRetreat,671.984370616,0.750975,11.927,1.922,121.537,12.58
Philippines10652,fullRetreat,505.852256124,0.750975,6.485,1.935,121.477,12.523
Philippines10653,fullRetreat,1111.98741175,0.750975,42.875,1.463,120.69,13.133
Philippines10654,fullRetreat,3156.92395717,0.750975,68.575,1.488,120.864,12.705
Philippines10655,fullRetreat,1132.38211469,0.750975,29.929,1.807,121.418,12.386
Philippines10656,fullRetreat,2771.45425269,0.750975,16.461,1.702,121.295,12.286
Philippines10657,fullRetreat,181.02741671,0.750975,4.398,1.498,120.986,12.42
Philippines10658,fullRetreat,3471.08858559,0.750975,11.886,1.509,121.039,12.37
Philippines10659,fullProtect,0.975975,0.750975,0.337,1.511,121.079,12.332
Philippines10660,fullRetreat,5841.04565557,0.750975,9.775,1.511,121.115,12.331
Philippines10661,fullRetreat,3424.95590455,0.750975,17.062,1.553,121.145,12.242
Philippines10662,fullProtect,0.825475,0.750975,2.037,1.641,121.228,12.236
Philippines10687,fullRetreat,7191.03673118,0.960145,50.646,1.67,122.127,14.838
Philippines10692,fullRetreat,7376.75984203,0.960145,78.763,1.991,121.942,14.211
Philippines10694,fullRetreat,7279.64092789,0.750975,31.557,1.857,121.902,13.262
Philippines10695,fullRetreat,9109.46246052,0.750975,25.33,1.786,121.834,13.482
Philippines10696,fullRetreat,8506.86534212,0.750975,62.158,1.881,122.121,13.42
Philippines10698,fullRetreat,1041.5480404,0.750975,2.933,2.035,122.009,12.104
Philippines10699,fullRetreat,0,0.750975,1.77,2.005,121.995,12.119
Philippines10700,fullRetreat,7282.07457946,0.750975,30.59,1.956,121.934,12.248
Philippines10701,fullRetreat,3669.32720768,0.750975,11.515,1.949,121.989,12.409
Philippines10702,fullRetreat,8606.20494253,0.750975,34.029,1.952,122.002,12.604
Philippines10703,fullRetreat,8393.03624515,0.750975,19.131,1.986,122.14,12.585
Philippines10704,fullRetreat,1073.0425757,0.750975,46.779,2.029,122.08,12.295
Philippines10737,fullRetreat,4146.1714276,0.62103,90.375,2.065,122.516,12.5
Philippines10706,fullRetreat,7568.68860818,0.750975,10.806,2.065,122.622,11.537
Philippines10707,fullRetreat,36240.7062796,0.41653,15.263,2.072,122.727,11.588
Philippines10708,fullRetreat,69474.954639,0.41653,80.47,2.355,122.975,11.472
Philippines10709,fullRetreat,4780.79811748,0.41653,4.657,2.484,123.154,11.438
Philippines10710,fullRetreat,528.626627536,0.41653,4.673,2.471,123.15,11.396
Philippines10711,fullRetreat,315.297179179,0.41653,4.899,2.551,123.14,11.354
Philippines10712,fullRetreat,1352.03115498,0.41653,2.322,2.477,123.129,11.324
Philippines10713,fullRetreat,2092.72655512,0.41653,7.609,2.527,123.113,11.282
Philippines10714,fullRetreat,5104.69377739,0.41653,18.401,2.52,123.123,11.177
Philippines10715,fullRetreat,703.470099637,0.41653,8.393,2.472,123.034,11.104
Philippines10716,fullRetreat,13479.0938264,0.750975,127.159,1.953,122.089,11.575
Philippines10717,fullRetreat,9774.34670427,0.750975,27.296,1.95,122.022,11.888
Philippines10718,fullRetreat,6379.41423586,0.750975,20.149,1.99,122.213,11.806
Philippines10719,fullRetreat,15634.7857953,0.750975,10.726,2.02,122.333,11.737
Philippines10720,fullRetreat,5399.02777787,0.750975,5.629,2.101,122.397,11.7
Philippines10721,fullRetreat,24925.6554756,0.750975,25.152,2.105,122.499,11.608
Philippines10722,fullProtect,0.80953,0.41653,13.216,2.156,122.594,10.737
Philippines10723,fullRetreat,13693.4265882,0.41653,18.282,2.653,122.691,10.802
Philippines10724,fullRetreat,10693.3517118,0.41653,17.924,2.6,122.776,10.91
Philippines10725,fullRetreat,1152.13958334,0.41653,15.781,2.505,122.81,10.996
Philippines10726,fullRetreat,1385.88538618,0.41653,15.829,2.53,122.944,11.042
Philippines10727,fullRetreat,2460.05493757,0.750975,17.979,1.766,121.999,10.946
Philippines10728,fullRetreat,7131.33076726,0.750975,9.726,1.697,121.949,10.833
Philippines10729,fullRetreat,7673.46868077,0.750975,8.929,1.654,121.943,10.754
Philippines10730,fullRetreat,983.040516727,0.750975,5.686,1.654,121.969,10.693
Philippines10731,fullRetreat,161.401032245,0.41653,1.428,1.66,122.185,10.622
Philippines10732,fullRetreat,676.399614324,0.41653,30.465,1.762,122.322,10.66
Philippines10733,fullRetreat,5046.72020123,0.41653,10.516,1.955,122.504,10.686
Philippines10734,fullRetreat,3327.47910893,0.41653,34.789,1.729,121.94,10.52
Philippines10735,fullRetreat,462.024984634,0.41653,8.316,1.743,122.001,10.434
Philippines10736,fullRetreat,250.310710292,0.41653,25.284,1.724,122.089,10.554
Philippines10747,fullRetreat,8453.97910568,0.41653,35.917,1.716,122.497,10.532
Philippines10748,fullProtect,0.78453,0.41653,0.043,1.946,122.583,10.667
Philippines10749,fullRetreat,4858.60003347,0.41653,6.024,2.019,122.601,10.688
Philippines10750,noAdaptation,2082.75445689,0.41653,1.054,2.108,122.622,10.712
Philippines10751,fullRetreat,11530.5783506,0.41653,30.261,2.243,122.722,10.692
Philippines10752,fullRetreat,2228.58860927,0.41653,27.552,1.827,122.648,10.455
Philippines10754,fullRetreat,1677.35288508,0.41653,16.211,2.027,123.339,10.322
Philippines10758,fullRetreat,6849.74986636,0.41653,33.104,1.893,122.834,10.068
Philippines10759,fullRetreat,22786.9590135,0.41653,22.791,2.096,122.855,10.311
Philippines10760,fullRetreat,11804.4375271,0.41653,9.994,1.993,122.831,10.455
Philippines10761,fullProtect,0.79953,0.41653,16.792,2.153,122.865,10.555
Philippines10762,fullRetreat,28470.7490588,0.41653,11.915,2.413,122.939,10.658
Philippines10763,fullRetreat,19810.2069828,0.41653,47.567,2.485,122.971,10.904
Philippines10764,fullRetreat,6015.10461896,0.41653,23.758,2.479,123.27,10.987
Philippines10765,fullRetreat,15949.1423734,0.41653,85.057,2.104,123.534,10.709
Philippines10773,fullRetreat,3195.60529911,0.41653,72.173,1.667,122.874,9.301
Philippines10774,fullRetreat,11991.8432598,0.41653,97.26,1.671,122.408,9.803
Philippines11217,fullRetreat,1756.05790416,0.412395,3.215,1.914,125.574,9.989
Philippines11218,fullRetreat,1061.87789492,0.412395,3.637,1.421,125.553,10.012
Philippines11219,fullRetreat,1876.14821734,0.412395,8.58,1.409,125.516,10.053
Philippines11220,fullRetreat,1194.56211403,0.412395,124.215,1.322,125.677,10.364
Philippines11231,fullRetreat,1842.07700072,0.412395,34.494,1.541,125.957,9.86
Philippines11232,fullRetreat,1807.32734183,0.412395,12.204,1.317,126.051,10.048
Philippines11233,fullRetreat,1203.14840165,0.412395,17.86,1.336,126.107,9.946
Philippines10785,fullRetreat,3163.10711488,0.41653,14.435,1.609,123.606,8.65
Philippines10786,fullRetreat,3672.92545213,0.41653,11.858,1.533,123.713,8.617
Philippines10787,fullRetreat,2209.3220165,0.41653,5.38,1.525,123.766,8.561
Philippines10788,fullRetreat,2966.45164398,0.41653,10.533,1.536,123.804,8.501
Philippines10789,fullRetreat,3605.81812721,0.41653,28.277,1.545,123.85,8.334
Philippines10790,fullRetreat,4709.92525689,0.484585,10.672,1.674,123.866,8.161
Philippines10791,fullProtect,0.914585,0.484585,0.153,1.708,123.834,8.125
Philippines10792,fullRetreat,2280.00712308,0.484585,6.606,1.733,123.812,8.104
Philippines10793,fullRetreat,1805.98246476,0.484585,15.545,1.782,123.731,8.049
Philippines10794,fullRetreat,3911.96364431,0.484585,3.347,1.821,123.656,8.018
Philippines10801,fullRetreat,262.313978656,0.41653,0.934,1.632,123.545,8.623
Philippines10802,fullRetreat,5794.978035,0.484585,6.03,1.811,123.655,7.981
Philippines10812,fullRetreat,3460.95764854,0.484585,30.115,1.523,124.213,8.207
Philippines10813,fullRetreat,331.250138131,0.484585,1.369,1.531,124.249,8.328
Philippines10814,fullRetreat,349.013849958,0.412395,14.749,1.563,124.281,8.393
Philippines10815,fullRetreat,929.509031298,0.412395,10.428,1.552,124.302,8.5
Philippines10816,fullRetreat,215.882433285,0.412395,1.651,1.524,124.327,8.548
Philippines10817,fullRetreat,2203.4724171,0.412395,22.576,1.526,124.419,8.607
Philippines10818,fullRetreat,1242.45005401,0.412395,11.412,1.567,124.54,8.545
Philippines10819,fullRetreat,2074.93393894,0.412395,5.051,1.573,124.604,8.509
Philippines10820,fullRetreat,8170.78364165,0.412395,14.373,1.554,124.685,8.476
Philippines10821,fullRetreat,9146.49902122,0.412395,53.74,1.523,124.747,8.722
Philippines10822,fullRetreat,4382.44328644,0.412395,51.09,1.5,124.96,8.963
Philippines11181,fullRetreat,3378.30358201,0.412395,29.254,1.445,124.657,9.137
Philippines11182,fullRetreat,4105.00765965,0.412395,24.429,1.442,124.763,9.223
UnitedKingdom9960,noAdaptation,0,0.49053,94.47,1.296,72.456,-7.404
Australia10223,fullRetreat,1321.81367631,0.512905,19.645,0.978,96.824,-12.131
BruneiDarussalam10382,fullProtect,0.537045,0.441045,31.044,2.16,114.231,4.585
BruneiDarussalam10387,fullRetreat,434.861142006,0.441045,2.078,2.569,115.009,4.894
BruneiDarussalam10392,fullRetreat,768.02704957,0.441045,10.285,2.532,115.063,4.804
BruneiDarussalam10393,fullRetreat,157.421486716,0.441045,9.923,2.599,115.134,4.86
BruneiDarussalam10386,fullProtect,0.545045,0.441045,63.129,2.568,115.037,5.046
BruneiDarussalam10383,fullRetreat,716.515155154,0.441045,20.025,2.405,114.447,4.659
BruneiDarussalam10384,fullRetreat,548.430715368,0.441045,9.326,2.274,114.56,4.724
BruneiDarussalam10385,fullProtect,0.536545,0.441045,28.548,2.328,114.681,4.844
Djibouti1414,fullRetreat,159.444681861,0.543165,143.333,2.071,43.417,12.166
Djibouti1413,fullRetreat,160.01061077,0.543165,69.779,2.233,42.718,11.655
Djibouti1411,fullRetreat,13.0449611557,0.543165,36.939,2.183,42.647,11.476
Djibouti1410,fullRetreat,2551.56827517,0.543165,17.573,2.333,42.945,11.585
Djibouti1412,fullRetreat,2191.71250008,0.543165,13.375,2.264,42.808,11.572
Djibouti1409,fullRetreat,37943.9055874,0.543165,30.111,2.49,43.158,11.57
Ecuador7788,noAdaptation,69.9579467072,0.45457,422.472,1.207,-91.576,0.013
Ecuador7779,noAdaptation,14.4905374351,0.45457,91.365,1.206,-91.534,-0.264
Ecuador7787,noAdaptation,343.344907674,0.45457,96.05,1.223,-90.821,-0.164
Ecuador7793,noAdaptation,783.138967729,0.45457,116.047,1.24,-90.381,-0.507
Ecuador7805,fullRetreat,89.8347871154,0.454725,50.076,1.226,-90.454,-1.218
Ecuador7811,noAdaptation,1252.6378986,0.45457,111.039,1.258,-89.336,-0.687
Egypt1439,noAdaptation,30.8235241012,0.31814,59.347,1.331,36.722,22.181
Eritrea1430,fullRetreat,473.152233876,0.543165,44.021,1.0,38.688,17.818
Eritrea1427,fullRetreat,29.7606809822,0.543165,4.88,0.834,39.196,16.364
Eritrea1428,fullRetreat,244.33265191,0.543165,44.157,0.853,39.161,16.58
Eritrea1429,fullRetreat,938.37536775,0.543165,104.946,0.895,38.99,17.223
Eritrea1423,fullRetreat,203.859987585,0.543165,17.345,0.788,39.707,15.107
Eritrea1424,fullRetreat,306.069448002,0.543165,44.364,0.788,39.666,15.37
Eritrea1425,fullRetreat,1201.52219375,0.543165,86.954,0.749,39.409,15.79
Eritrea1426,fullRetreat,46.6660552991,0.543165,24.231,0.81,39.211,16.235
Eritrea9291,fullRetreat,3891.361971,0.543165,205.602,0.949,39.972,15.809
Eritrea1415,fullRetreat,319.072600907,0.543165,38.104,1.576,43.044,12.855
Eritrea1422,fullRetreat,1969.78834545,0.543165,170.386,0.786,40.01,15.355
Eritrea1421,fullRetreat,276.840970853,0.543165,119.466,0.931,40.854,14.717
Eritrea1416,fullRetreat,359.248397906,0.543165,39.635,1.565,42.784,12.877
Eritrea1417,fullRetreat,17.7550684283,0.543165,36.102,1.398,42.596,13.145
Eritrea1418,fullRetreat,406.138689633,0.543165,140.187,1.182,42.196,13.651
Eritrea1419,fullRetreat,87.103707324,0.543165,28.385,1.162,41.732,13.912
Eritrea1420,fullRetreat,351.572898758,0.543165,65.439,1.002,41.48,14.237
Indonesia10420,fullRetreat,6879.55621636,0.416105,309.882,2.876,117.549,3.616
Indonesia10634,fullRetreat,48.3268912593,0.416105,25.626,2.327,117.775,4.094
Indonesia10636,fullRetreat,63.3508638758,0.416105,21.442,2.267,117.925,4.08
Indonesia10362,fullRetreat,26383.0827705,0.44169,234.446,1.543,109.046,1.333
Indonesia10422,fullRetreat,39027.7849914,0.416105,126.604,2.252,117.46,-0.408
Indonesia10423,fullRetreat,3516.15647812,0.416105,470.843,1.739,118.478,0.831
Indonesia10424,fullRetreat,1657.73263255,0.416105,32.044,2.203,117.388,3.171
Indonesia10425,fullRetreat,1841.70534714,0.416105,61.559,2.734,117.683,2.933
Indonesia10426,fullRetreat,148.365092412,0.416105,38.22,2.579,117.847,2.582
Indonesia10427,fullRetreat,412.844386639,0.416105,41.334,2.435,118.089,2.32
Indonesia10428,fullRetreat,193.306810781,0.416105,15.064,2.539,117.953,2.128
Indonesia10429,fullRetreat,300.134258844,0.416105,26.751,2.479,117.866,1.977
Indonesia10430,fullRetreat,1339.58228523,0.416105,11.302,2.624,117.858,2.1
Indonesia10633,fullRetreat,977.231408688,0.416105,78.627,3.161,117.244,3.585
Indonesia10637,fullRetreat,95.0513983709,0.416105,54.137,2.358,117.657,4.141
Indonesia10639,fullRetreat,354.098020557,0.416105,58.768,2.717,117.591,3.434
Indonesia10411,fullRetreat,10668.4769401,0.44169,80.558,2.397,116.47,-2.539
Indonesia10413,fullRetreat,21100.2539894,0.44169,131.528,1.846,116.458,-2.021
Indonesia10414,fullProtect,0.646605,0.416105,87.932,2.533,116.531,-1.502
Indonesia10415,fullRetreat,1876.84361741,0.416105,29.164,2.061,116.719,-1.142
Indonesia10417,fullProtect,0.579105,0.416105,44.074,2.297,116.786,-1.203
Indonesia10418,fullProtect,0.660105,0.416105,2.948,2.445,116.946,-1.245
Indonesia10419,fullProtect,0.651605,0.416105,43.695,2.45,117.083,-1.098
Indonesia10421,fullRetreat,21749.2224723,0.416105,76.349,2.211,117.442,-0.861
Indonesia10194,fullRetreat,6703.16300133,0.35642,233.8,0.665,95.778,2.921
Indonesia3238,fullRetreat,266.643798446,0.417235,12.855,1.6,122.037,1.045
Indonesia3279,fullRetreat,7637.37680475,0.416105,396.725,1.601,120.025,-0.397
Indonesia3280,fullRetreat,6574.81634053,0.416105,200.461,1.535,121.907,0.428
Indonesia3281,fullRetreat,2176.81584499,0.417235,18.536,1.489,122.875,0.48
Indonesia3282,fullRetreat,23830.4663563,0.417235,380.32,1.171,124.507,0.535
Indonesia3283,fullRetreat,4473.77226203,0.484585,2.521,1.642,124.926,1.66
Indonesia3284,fullRetreat,254424.59453,0.484585,23.123,1.721,124.834,1.589
Indonesia3285,fullRetreat,11274.1776813,0.417235,378.404,1.557,123.657,0.869
Indonesia3287,fullProtect,0.544585,0.484585,0.049,1.532,126.705,4.284
Indonesia3288,fullProtect,0.544585,0.484585,0.054,1.532,126.705,4.284
Indonesia3290,noAdaptation,0,0.484585,0.388,1.533,126.705,4.283
Indonesia3289,fullProtect,0.544585,0.484585,0.06,1.532,126.705,4.285
Indonesia3291,fullRetreat,0,0.484585,0.713,1.533,126.703,4.284
Indonesia11261,fullRetreat,1851.15481409,0.484585,51.913,1.596,125.527,3.42
Indonesia11262,fullRetreat,2721.06552741,0.484585,100.931,1.643,125.479,3.733
Indonesia11263,fullRetreat,1698.59264918,0.484585,57.092,1.618,125.656,3.474
Indonesia11264,fullRetreat,968.606157336,0.484585,12.021,1.661,125.577,3.763
Indonesia11265,fullRetreat,671.408933306,0.484585,16.613,1.654,125.624,3.793
Indonesia11266,fullRetreat,661.373775348,0.484585,10.97,1.561,125.448,3.26
Indonesia11267,fullRetreat,174.461555611,0.484585,27.193,1.549,125.505,3.178
Indonesia11268,fullRetreat,3723.6069094,0.484585,51.926,1.461,125.418,2.806
Indonesia11286,fullRetreat,879.856223869,0.484585,10.136,1.514,126.744,4.545
Indonesia11287,fullRetreat,1251.19118786,0.484585,19.875,1.514,126.724,4.456
Indonesia11288,fullRetreat,1000.08878939,0.484585,3.483,1.509,126.786,4.525
Indonesia11289,noAdaptation,267.147278029,0.484585,2.487,1.512,126.807,4.535
Indonesia11290,fullRetreat,107.830213915,0.484585,0.078,1.51,126.814,4.527
Indonesia11291,fullRetreat,107.697676794,0.484585,0.987,1.51,126.817,4.527
Indonesia11292,fullRetreat,1852.70223544,0.484585,7.043,1.523,126.834,4.498
Indonesia11293,noAdaptation,796.09548535,0.484585,1.459,1.522,126.697,4.398
Indonesia11294,fullRetreat,79.1553189436,0.484585,3.122,1.516,126.702,4.384
Indonesia11295,fullRetreat,175.465071406,0.484585,0.884,1.507,126.857,4.491
Indonesia11296,fullRetreat,337.042487714,0.484585,2.097,1.524,126.689,4.37
Indonesia11297,fullRetreat,232.16940046,0.484585,4.187,1.544,126.857,4.47
Indonesia11298,fullRetreat,93.8735506158,0.484585,1.006,1.518,126.694,4.36
Indonesia11299,fullRetreat,572.450902658,0.484585,4.283,1.513,126.685,4.341
Indonesia11300,fullRetreat,108.19037597,0.484585,1.228,1.498,126.871,4.458
Indonesia11301,fullRetreat,107.167528308,0.484585,0.128,1.498,126.87,4.452
Indonesia11302,fullRetreat,2922.04866748,0.484585,22.283,1.51,126.856,4.367
Indonesia11303,fullRetreat,333.697435061,0.484585,6.191,1.511,126.709,4.319
Indonesia11304,fullRetreat,572.450902658,0.484585,10.757,1.505,126.718,4.267
Indonesia11305,fullRetreat,193.68676713,0.484585,1.683,1.503,126.759,4.249
Indonesia11306,fullRetreat,380.862677466,0.484585,7.49,1.513,126.79,4.24
Indonesia11307,noAdaptation,266.612069605,0.484585,1.761,1.508,126.909,4.294
Indonesia11308,fullRetreat,96.4320214745,0.484585,0.099,1.507,126.913,4.288
Indonesia11309,fullProtect,3.853585,0.484585,0.046,1.507,126.913,4.287
Indonesia11310,fullRetreat,117.240349534,0.484585,1.199,1.521,126.916,4.283
Indonesia11311,fullRetreat,98.4200782955,0.484585,0.381,1.518,126.915,4.276
Indonesia11312,fullRetreat,81.8313610658,0.484585,1.126,1.517,126.917,4.27
Indonesia11313,fullRetreat,1575.08193206,0.484585,38.155,1.523,126.82,4.18
Indonesia11314,fullRetreat,109.950807857,0.484585,0.126,1.508,126.789,4.213
Indonesia11315,fullRetreat,765.550088134,0.484585,13.847,1.504,126.755,4.166
Indonesia11316,fullRetreat,108.095288158,0.484585,0.294,1.503,126.737,4.113
Indonesia11317,fullRetreat,254.915758499,0.484585,4.367,1.504,126.726,4.101
Indonesia11318,fullRetreat,92.0582964683,0.484585,0.26,1.498,126.715,4.087
Indonesia11319,fullRetreat,2035.15545635,0.484585,17.343,1.502,126.668,4.043
Indonesia11320,fullRetreat,444.296248941,0.484585,6.168,1.498,126.722,4.0
Indonesia11321,fullRetreat,95.0777695708,0.484585,3.567,1.495,126.81,4.035
Indonesia11322,fullRetreat,224.407877842,0.484585,1.576,1.497,126.796,4.029
Indonesia11323,fullRetreat,357.447308896,0.484585,8.377,1.545,126.775,4.007
Indonesia11324,fullProtect,0.799585,0.484585,0.088,1.484,126.797,4.023
Indonesia11325,fullRetreat,515.718809667,0.484585,7.651,1.507,126.628,4.04
Indonesia11326,fullRetreat,3306.76317308,0.484585,37.038,1.497,126.664,3.938
Indonesia11327,fullRetreat,589.148401985,0.484585,11.88,1.499,126.661,3.968
Indonesia11328,fullRetreat,297.570866412,0.484585,8.071,1.49,126.728,3.918
Indonesia11329,fullRetreat,589.148401985,0.484585,11.731,1.49,126.698,3.859
Indonesia11330,fullRetreat,92.8031337669,0.484585,1.369,1.486,126.708,3.804
Indonesia11331,fullRetreat,92.8031337669,0.484585,1.239,1.485,126.716,3.811
Indonesia11332,fullRetreat,92.8031337669,0.484585,1.007,1.506,126.713,4.27
Indonesia11337,fullRetreat,96.4157906319,0.484585,1.085,1.504,126.804,4.029
Indonesia11338,fullRetreat,2753.82429705,0.484585,44.415,1.481,126.763,3.857
Indonesia10275,fullRetreat,6006.21283032,0.41289,68.516,2.06,105.76,3.029
Indonesia10287,fullRetreat,10586.7590495,0.41289,182.765,2.482,108.164,4.174
Indonesia10352,fullRetreat,5918.70226761,0.44169,48.741,2.558,108.856,3.001
Indonesia10379,fullRetreat,4817.34060821,0.44169,158.945,1.285,110.51,-2.874
Indonesia10388,fullRetreat,267.630033789,0.44169,43.73,1.266,110.79,-2.971
Indonesia10389,fullRetreat,562.738938421,0.44169,45.615,1.41,111.064,-3.066
Indonesia10391,fullRetreat,1472.50392366,0.44169,28.216,1.908,111.358,-2.923
Indonesia10395,fullRetreat,3486.77815885,0.44169,53.47,2.088,111.666,-2.964
Indonesia10397,fullRetreat,3452.04929273,0.44169,106.131,1.77,111.816,-3.169
Indonesia10403,fullRetreat,5160.69437598,0.44169,131.593,1.947,112.389,-3.343
Indonesia10404,fullRetreat,2401.4494882,0.44169,38.764,2.331,112.946,-3.123
Indonesia10405,fullRetreat,20465.4641364,0.44169,201.943,2.286,113.635,-3.358
Indonesia10406,fullProtect,0.56019,0.44169,87.958,2.141,114.607,-3.731
Indonesia10200,fullRetreat,5215.79983827,0.34702,50.3,0.988,97.868,1.076
Indonesia10201,fullRetreat,6189.41580808,0.34702,66.42,0.962,97.511,1.437
Indonesia10202,fullRetreat,12517.9196119,0.34702,40.164,1.033,97.887,0.702
Indonesia10203,fullRetreat,14499.841385,0.35642,46.702,0.952,97.154,1.351
Indonesia10204,fullRetreat,16829.6474782,0.34702,97.9,0.954,97.568,0.861
Indonesia3240,fullRetreat,19025.2001781,0.416105,554.636,1.644,119.889,0.437
Indonesia3239,fullRetreat,2196.38369436,0.416105,81.098,1.612,121.674,1.064
Indonesia3241,fullRetreat,485.633417339,0.416105,17.904,1.571,119.493,-0.937
Indonesia3273,fullRetreat,3006.68006654,0.416105,79.819,1.837,122.269,-3.527
Indonesia3274,fullRetreat,2561.08234859,0.416105,252.15,1.459,121.946,-2.495
Indonesia3275,fullRetreat,457.941876901,0.416105,74.323,1.256,121.618,-1.934
Indonesia3276,fullRetreat,538.359880362,0.416105,43.156,1.215,122.003,-1.636
Indonesia3277,fullRetreat,1089.96495317,0.416105,43.708,1.254,122.362,-1.5
Indonesia3278,fullRetreat,6405.01190637,0.416105,559.379,1.204,122.877,-0.701
Indonesia11165,fullRetreat,1263.72748194,0.416105,81.091,1.421,121.899,-0.44
Indonesia11173,fullRetreat,2879.13801374,0.416105,54.997,1.323,121.995,-0.325
Indonesia11238,fullRetreat,7602.95602207,0.417235,329.965,1.219,123.162,-1.149
Indonesia10368,fullRetreat,6394.58407302,0.44169,76.855,1.426,108.886,0.765
Indonesia10369,fullRetreat,1243.63461412,0.44169,8.267,1.597,108.939,0.391
