,optA,value,slr,L,s1,lon,lat
UnitedKingdom8674,fullRetreat,151.254804046,0.3275,4.767,3.555,-2.65,51.568
UnitedKingdom8675,fullRetreat,225.272951886,0.3275,1.432,3.563,-2.63,51.588
UnitedKingdom8676,fullRetreat,225.091899016,0.3275,12.449,3.57,-2.584,51.63
UnitedKingdom8677,fullRetreat,143.109521876,0.3275,3.742,3.573,-2.529,51.677
UnitedKingdom8678,fullRetreat,244.774432909,0.32391,22.818,3.649,-3.199,51.19
UnitedKingdom8693,fullProtect,0.82375,0.33375,4.212,4.442,-4.189,50.377
UnitedKingdom8694,fullProtect,0.87775,0.33375,0.687,4.488,-4.169,50.373
UnitedKingdom8695,fullRetreat,1711.76114931,0.33375,7.073,4.57,-4.141,50.352
UnitedKingdom8696,fullRetreat,133.773215217,0.33375,75.754,4.606,-3.824,50.223
UnitedKingdom8697,fullRetreat,471.816850269,0.33375,5.195,3.736,-3.568,50.396
UnitedKingdom8698,fullRetreat,2263.45756756,0.33375,10.287,3.871,-3.541,50.459
UnitedKingdom8699,fullRetreat,831.257229933,0.33375,5.248,3.833,-3.508,50.521
UnitedKingdom8700,fullRetreat,1635.80784564,0.32391,108.769,3.761,-3.05,50.698
UnitedKingdom8701,fullRetreat,1869.80595622,0.34581,3.574,2.573,-1.339,54.857
UnitedKingdom8702,fullRetreat,37742.3348023,0.34581,54.828,2.627,-1.176,54.659
UnitedKingdom8703,fullRetreat,358.515894733,0.365905,17.316,2.626,-0.866,54.568
UnitedKingdom8704,fullRetreat,10151.7361037,0.365905,128.888,2.597,-0.342,54.228
UnitedKingdom8705,fullProtect,0.702905,0.365905,21.136,3.369,-0.108,53.846
UnitedKingdom8706,fullRetreat,8789.72962039,0.365905,61.238,3.191,0.151,53.593
UnitedKingdom8707,fullProtect,1.126905,0.365905,5.089,2.921,-0.064,53.623
UnitedKingdom8708,fullProtect,0.973905,0.365905,21.777,2.822,-0.17,53.674
UnitedKingdom8709,fullProtect,1.585905,0.365905,18.776,2.971,-0.334,53.733
UnitedKingdom8710,fullRetreat,1866.68082404,0.365905,12.06,2.817,-0.471,53.713
UnitedKingdom8711,fullRetreat,192.252971418,0.365905,3.529,2.948,-0.54,53.707
UnitedKingdom8712,fullRetreat,303.510683066,0.365905,3.592,3.404,-0.57,53.715
UnitedKingdom8713,fullProtect,0.548405,0.365905,53.148,3.037,-0.621,53.686
UnitedKingdom8714,fullProtect,0.882905,0.365905,10.81,2.784,-0.335,53.711
UnitedKingdom8715,fullProtect,0.968905,0.365905,12.292,2.835,-0.246,53.672
UnitedKingdom8716,fullRetreat,4406.41621411,0.365905,10.569,2.749,-0.167,53.609
UnitedKingdom8717,fullRetreat,170540.188767,0.365905,10.4,2.747,-0.084,53.564
UnitedKingdom8718,fullProtect,1.073905,0.365905,5.171,2.711,-0.021,53.533
UnitedKingdom8719,fullRetreat,2847.55981403,0.365905,10.33,2.745,0.042,53.504
UnitedKingdom8720,fullRetreat,1064.0757215,0.309555,10.281,3.909,-2.541,50.62
UnitedKingdom8721,fullRetreat,2763.45365416,0.309555,2.689,3.92,-2.49,50.592
UnitedKingdom8722,fullRetreat,5088.16843799,0.309555,15.039,3.937,-2.434,50.543
UnitedKingdom8723,fullRetreat,1611.45340263,0.309555,2.875,3.888,-2.465,50.596
UnitedKingdom8724,fullRetreat,4872.00320699,0.309555,2.344,3.855,-2.453,50.616
UnitedKingdom8725,fullRetreat,1116.73551231,0.309555,2.157,3.847,-2.44,50.63
UnitedKingdom8726,fullRetreat,770.158091128,0.309555,6.306,3.839,-2.403,50.64
UnitedKingdom8727,fullRetreat,63.9875164755,0.32116,56.401,3.775,-2.124,50.609
UnitedKingdom8728,fullRetreat,942.71300045,0.32116,4.601,3.733,-1.98,50.672
UnitedKingdom8729,fullRetreat,1200.06774935,0.32116,14.815,3.766,-2.065,50.693
UnitedKingdom8730,fullProtect,1.06616,0.32116,18.51,3.805,-1.965,50.714
UnitedKingdom8732,fullProtect,1.43416,0.32116,1.443,3.942,-1.876,50.718
UnitedKingdom8733,fullProtect,1.19316,0.32116,13.333,3.824,-1.81,50.724
UnitedKingdom8734,fullRetreat,5200.76207548,0.32116,9.323,3.663,-1.708,50.736
UnitedKingdom8735,fullRetreat,5805.00943543,0.32116,19.002,3.668,-1.583,50.727
UnitedKingdom8736,fullProtect,0.99016,0.32116,1.09,3.823,-1.495,50.749
UnitedKingdom8737,fullProtect,0.545775,0.318275,18.057,4.006,-1.412,50.77
UnitedKingdom8738,fullRetreat,7161.03456065,0.318275,13.942,3.945,-1.271,50.787
UnitedKingdom8739,fullProtect,0.992275,0.318275,40.101,3.722,-1.138,50.842
UnitedKingdom8740,fullRetreat,10968.4970327,0.318275,2.132,5.118,-0.949,50.841
UnitedKingdom8742,fullProtect,0.916275,0.318275,2.69,3.625,-0.927,50.839
UnitedKingdom8743,fullRetreat,6632.87498188,0.318275,33.382,3.632,-0.874,50.759
UnitedKingdom8744,fullProtect,0.490775,0.318275,8.601,3.691,-0.713,50.773
UnitedKingdom8746,fullRetreat,9372.60070301,0.318275,24.299,3.553,-0.567,50.796
UnitedKingdom8747,fullRetreat,29961.9495271,0.358395,22.715,3.407,-0.357,50.817
UnitedKingdom8749,fullRetreat,41812.1272992,0.358395,23.976,3.368,-0.148,50.82
UnitedKingdom8750,fullRetreat,3236.15358216,0.358395,19.115,3.497,0.043,50.784
UnitedKingdom8829,fullRetreat,1165.33699851,0.32116,58.822,3.702,-1.529,50.666
UnitedKingdom8830,fullRetreat,910.274271233,0.318275,4.158,4.172,-1.351,50.756
UnitedKingdom8831,fullProtect,1.068275,0.318275,14.251,3.822,-1.271,50.767
UnitedKingdom8832,fullRetreat,630.261254347,0.318275,2.674,3.696,-1.197,50.752
UnitedKingdom8833,fullRetreat,3174.69105017,0.318275,12.45,3.628,-1.13,50.739
UnitedKingdom8834,fullProtect,0.863275,0.318275,0.321,3.655,-1.082,50.709
UnitedKingdom8835,fullRetreat,1681.90521802,0.318275,31.721,3.727,-1.148,50.618
UnitedKingdom8731,fullRetreat,4865.64558335,0.379645,58.041,2.767,0.28,53.331
UnitedKingdom8741,fullRetreat,49563.1028498,0.379645,94.92,2.955,0.026,52.881
UnitedKingdom8745,fullRetreat,2860.75934561,0.379645,42.65,2.741,0.526,52.954
UnitedKingdom8748,fullRetreat,6969.32833373,0.379645,47.768,2.701,0.925,52.952
UnitedKingdom8751,fullRetreat,150.162831811,0.358395,9.438,3.596,0.167,50.751
UnitedKingdom8752,fullRetreat,9531.78352515,0.358395,15.043,3.727,0.273,50.748
UnitedKingdom8753,fullProtect,0.853395,0.358395,1.252,3.755,0.329,50.795
UnitedKingdom8754,fullRetreat,2593.90351368,0.358395,8.103,3.927,0.366,50.814
UnitedKingdom8755,fullProtect,0.530145,0.379645,63.078,2.664,1.414,52.884
UnitedKingdom8756,fullProtect,0.51936,0.37036,41.316,2.649,1.747,52.593
UnitedKingdom8757,fullRetreat,628.100949528,0.358395,11.18,3.875,0.45,50.834
UnitedKingdom8758,fullRetreat,10373.2230793,0.358395,14.549,3.868,0.565,50.847
UnitedKingdom8759,fullRetreat,1472.93014951,0.38602,4.376,3.879,0.648,50.866
UnitedKingdom8760,fullProtect,0.86302,0.38602,14.691,3.923,0.722,50.907
UnitedKingdom8761,fullProtect,0.92336,0.37636,10.523,4.033,0.828,50.931
UnitedKingdom8762,fullProtect,0.50386,0.37636,28.255,4.115,0.969,50.958
UnitedKingdom8763,fullProtect,0.60486,0.37036,13.331,2.974,1.71,52.359
UnitedKingdom8764,fullRetreat,3439.81830352,0.344275,20.5,3.972,0.788,51.748
UnitedKingdom8765,fullProtect,0.531365,0.356865,67.488,3.049,1.147,51.781
UnitedKingdom8766,fullProtect,0.824865,0.356865,5.443,3.887,1.191,51.979
UnitedKingdom8767,fullProtect,0.939365,0.356865,2.407,4.233,1.172,52.009
UnitedKingdom8768,fullRetreat,24507.2291457,0.356865,1.048,4.036,1.164,52.022
UnitedKingdom8769,fullProtect,0.826865,0.356865,4.847,3.885,1.187,52.016
UnitedKingdom8770,fullProtect,0.995365,0.356865,3.718,4.392,1.224,52.005
UnitedKingdom8771,fullRetreat,9914.85814912,0.350975,71.452,2.99,1.504,52.034
UnitedKingdom8772,fullProtect,1.08236,0.37036,2.022,2.793,1.675,52.3
UnitedKingdom8773,fullProtect,0.556775,0.344275,40.745,3.24,0.876,51.717
UnitedKingdom8774,fullProtect,0.918275,0.344275,17.029,3.061,0.901,51.576
UnitedKingdom8775,fullProtect,0.572275,0.344275,33.147,3.37,0.689,51.531
UnitedKingdom8776,fullProtect,0.911705,0.350705,75.988,3.126,0.546,51.488
UnitedKingdom8777,fullRetreat,62104.3762465,0.38602,11.101,2.979,0.577,51.393
UnitedKingdom8778,fullRetreat,15155.3944245,0.38602,63.915,3.262,0.909,51.341
UnitedKingdom8779,fullRetreat,4994.12775798,0.37636,3.556,3.811,1.208,51.379
UnitedKingdom8780,fullProtect,1.25536,0.37636,2.906,3.828,1.237,51.381
UnitedKingdom8781,fullProtect,0.57986,0.37636,27.349,3.94,1.373,51.387
UnitedKingdom8782,fullRetreat,3984.85038899,0.37636,5.856,4.089,1.419,51.266
UnitedKingdom8783,fullRetreat,3440.92148309,0.37636,50.735,4.027,1.266,51.103
UnitedKingdom8839,fullProtect,0.85902,0.38602,54.289,3.092,0.776,51.442
Albania489,fullRetreat,2222.04601487,0.31816,18.075,0.508,19.447,41.859
Albania490,fullRetreat,102.404822284,0.31816,11.673,0.435,19.574,41.816
Albania491,fullRetreat,1280.03345696,0.31816,11.232,0.728,19.589,41.73
Albania492,fullRetreat,1670.50140618,0.31816,12.208,0.725,19.587,41.633
Albania494,fullRetreat,127.918044115,0.31816,0.606,0.433,19.564,41.584
Albania493,fullRetreat,187.478166947,0.31816,8.5,0.455,19.525,41.572
Albania495,fullRetreat,2047.54371127,0.31816,32.94,0.582,19.443,41.406
Albania496,fullRetreat,3086.5140162,0.31816,29.929,0.535,19.486,41.167
Albania497,fullRetreat,168.613836549,0.31816,2.219,0.565,19.44,41.03
Albania498,fullRetreat,930.240424085,0.31816,4.505,0.622,19.454,41.011
Albania499,fullRetreat,7846.23814656,0.31816,20.932,0.777,19.523,40.928
Albania500,fullRetreat,1455.22695443,0.29831,32.651,0.423,19.384,40.767
Albania501,fullRetreat,251.296647091,0.29831,40.897,0.405,19.457,40.551
Albania502,fullRetreat,462.659254076,0.29831,58.542,0.265,19.298,40.427
Albania503,fullRetreat,75.4611468535,0.29831,47.729,0.272,19.646,40.137
BosniaandHerzegovina486,fullRetreat,41.4050918947,0.27745,9.997,0.436,17.614,42.916
Bulgaria558,fullRetreat,674.436813625,0.277015,42.612,0.603,28.598,43.565
Bulgaria556,fullRetreat,1885.57683991,0.323565,103.384,0.441,27.604,42.613
Bulgaria557,fullRetreat,791.105121911,0.27745,116.388,0.491,28.058,43.293
Bulgaria555,fullRetreat,1163.01315963,0.323565,63.915,0.409,27.832,42.185
Canada3386,noAdaptation,2.23733861364,0.42456,174.557,0.988,-137.454,68.997
Canada5045,noAdaptation,0.272813974792,0.42456,107.862,1.737,-139.078,69.644
Canada3488,fullRetreat,394.01354277,0.26395,0.071,3.614,-123.094,49.0
Canada3490,fullRetreat,69.0137874685,0.26395,0.081,3.574,-123.035,49.0
Canada3494,fullProtect,0.77716,0.13116,0.523,3.719,-122.763,49.0
Canada7794,fullRetreat,730.300982238,0.53863,68.991,2.219,-62.915,46.099
Canada7795,fullRetreat,412.359056654,0.53863,4.979,2.822,-63.1,46.223
Canada7796,fullRetreat,919.875562578,0.53863,29.955,1.967,-62.974,46.31
Canada7797,fullRetreat,10596.146573,0.53863,11.947,2.542,-63.126,46.241
Canada7798,fullRetreat,629.063294146,0.52627,99.453,2.364,-63.538,46.208
Canada7799,fullRetreat,384.713849887,0.52627,9.286,1.972,-63.792,46.397
Canada7800,fullRetreat,1807.27358867,0.457485,248.279,1.253,-64.252,46.869
Canada7801,fullRetreat,193.33476951,0.52627,3.852,2.074,-63.808,46.453
Canada7802,fullRetreat,3155.77690962,0.53863,384.069,1.093,-62.258,46.484
Canada4060,fullRetreat,1011.91532433,0.50773,286.168,5.819,-65.688,44.616
Canada4046,fullRetreat,211.472810493,0.561785,87.856,1.308,-62.033,45.822
Canada4057,fullRetreat,7547.98783,0.561785,503.387,1.505,-61.558,45.138
Canada4061,fullRetreat,127.589016188,0.492125,113.635,8.206,-64.44,45.255
Canada4062,fullRetreat,121.77304496,0.550775,1.813,8.527,-64.378,45.132
Canada4063,fullRetreat,4522.25483194,0.550775,7.046,8.171,-64.355,45.1
Canada4064,fullRetreat,1984.21642146,0.550775,154.647,8.726,-64.046,45.227
Canada4066,fullRetreat,108.079933836,0.550775,42.195,12.432,-63.558,45.379
Canada4067,fullRetreat,136.197670893,0.492125,193.165,7.694,-64.606,45.395
Canada7912,fullRetreat,290.155874386,0.585755,311.2,1.078,-60.71,46.889
Canada7913,fullRetreat,14103.4706208,0.585755,811.758,0.625,-60.745,45.909
Canada7914,fullRetreat,617.298105834,0.585755,57.137,1.637,-61.381,45.626
Canada7929,fullRetreat,1764.49480594,0.585755,62.726,1.549,-60.975,45.576
Canada4047,fullRetreat,5775.33727888,0.550775,375.416,1.784,-64.248,44.305
Canada4058,fullRetreat,2253.48724587,0.587075,145.56,2.938,-65.869,43.786
Canada4059,fullRetreat,48.1543476257,0.587075,53.715,3.891,-66.163,44.223
Canada4048,fullRetreat,7326.80601042,0.550775,5.306,1.627,-63.554,44.605
Canada4049,fullRetreat,15420.0805954,0.550775,6.523,1.734,-63.584,44.649
Canada4050,fullRetreat,1439.91633915,0.550775,2.26,1.78,-63.615,44.669
Canada4051,fullRetreat,9321.86546766,0.550775,5.686,2.109,-63.643,44.685
Canada4052,fullRetreat,580.604469352,0.550775,1.754,2.317,-63.649,44.71
Canada4053,fullRetreat,433.137735009,0.550775,1.859,2.023,-63.633,44.706
Canada4054,fullRetreat,1117.64430991,0.550775,7.954,1.692,-63.594,44.687
Canada4055,fullRetreat,6636.87951157,0.550775,3.281,1.715,-63.553,44.658
Canada4056,fullRetreat,6091.34693968,0.550775,4.418,1.633,-63.526,44.636
Canada5455,,,,,,,
Canada5508,,,,,,,
Canada5456,,,,,,,
Canada5578,,,,,,,
Canada5674,,,,,,,
Canada6373,,,,,,,
Canada5160,,,,,,,
Canada5161,,,,,,,
Canada5162,,,,,,,
Canada5285,,,,,,,
Canada5295,,,,,,,
Canada5159,,,,,,,
Canada5324,,,,,,,
Canada5325,,,,,,,
Canada5326,,,,,,,
Canada5327,,,,,,,
Canada5328,,,,,,,
Canada5329,,,,,,,
Canada5330,,,,,,,
Canada5331,,,,,,,
Canada5351,,,,,,,
Canada3442,,,,,,,
Canada3444,,,,,,,
Canada3445,,,,,,,
Canada5332,,,,,,,
Canada5333,,,,,,,
Canada5334,,,,,,,
Canada5355,,,,,,,
Canada5356,,,,,,,
Canada5363,,,,,,,
Canada5369,,,,,,,
Canada5371,,,,,,,
Canada5376,,,,,,,
Canada5390,,,,,,,
Canada5392,,,,,,,
Canada5394,,,,,,,
Canada5395,,,,,,,
Canada5398,,,,,,,
Canada3446,,,,,,,
Canada3447,,,,,,,
Canada3448,,,,,,,
Canada5391,,,,,,,
Canada5393,,,,,,,
Canada5413,,,,,,,
Canada5463,,,,,,,
Canada5475,,,,,,,
Canada5473,,,,,,,
Canada5474,,,,,,,
Canada5476,,,,,,,
Canada5501,,,,,,,
Canada5504,,,,,,,
Canada5416,,,,,,,
Canada5417,,,,,,,
Canada5478,,,,,,,
Canada5479,,,,,,,
Canada5556,,,,,,,
Canada5632,,,,,,,
Canada5477,,,,,,,
Canada5480,,,,,,,
Canada5626,,,,,,,
Canada5654,,,,,,,
Canada5483,fullRetreat,24.5547333776,0.07695,2611.028,1.193,-71.044,70.524
Canada6370,,,,,,,
Canada6790,,,,,,,
Canada6805,,,,,,,
Canada6819,,,,,,,
Canada6880,noAdaptation,0,0.07695,223.877,1.639,-71.543,71.018
Canada7276,noAdaptation,0,0.07695,55.484,1.397,-71.054,71.155
Canada5488,noAdaptation,0,0.07695,974.256,1.409,-67.841,69.778
Canada3409,fullRetreat,157.926901392,0.42456,638.364,0.436,-115.458,67.941
Canada5150,noAdaptation,0,0.42456,282.083,0.763,-115.585,69.269
Canada3411,,,,,,,
Canada3412,,,,,,,
Canada5151,,,,,,,
Canada5275,,,,,,,
Canada5276,,,,,,,
Canada5277,,,,,,,
Canada5278,,,,,,,
Canada5279,,,,,,,
Canada5280,,,,,,,
Canada5281,,,,,,,
Canada5282,,,,,,,
Canada3413,,,,,,,
Canada3414,,,,,,,
Canada3415,,,,,,,
Canada3416,,,,,,,
Canada3417,,,,,,,
Canada3418,,,,,,,
Canada3419,,,,,,,
Canada3427,,,,,,,
Canada5283,,,,,,,
Canada5284,,,,,,,
Canada5286,,,,,,,
Canada5287,,,,,,,
Canada5288,,,,,,,
Canada5289,,,,,,,
Canada5290,,,,,,,
Canada5291,,,,,,,
Canada5292,,,,,,,
Canada5293,,,,,,,
Canada5294,,,,,,,
Canada5318,,,,,,,
Canada3429,,,,,,,
Canada5320,,,,,,,
Canada5338,,,,,,,
Canada5342,,,,,,,
Canada5345,,,,,,,
Canada5352,,,,,,,
Canada5354,,,,,,,
Canada3431,,,,,,,
Canada3432,,,,,,,
Canada3433,,,,,,,
Canada3436,,,,,,,
Canada3437,,,,,,,
Canada5370,,,,,,,
Canada5372,,,,,,,
Canada5373,,,,,,,
Canada5374,,,,,,,
Canada5375,,,,,,,
Canada5389,,,,,,,
Canada5399,,,,,,,
Canada5407,,,,,,,
Canada3438,,,,,,,
Canada3440,,,,,,,
Canada3449,,,,,,,
Canada3450,,,,,,,
Canada3485,,,,,,,
Canada5419,,,,,,,
Canada5420,,,,,,,
Canada5421,,,,,,,
Canada5464,,,,,,,
Canada5465,,,,,,,
Canada5467,,,,,,,
Canada5468,,,,,,,
Canada3457,,,,,,,
Canada3458,,,,,,,
Canada3459,,,,,,,
Canada3460,,,,,,,
Canada3461,,,,,,,
Canada3468,,,,,,,
Canada3484,,,,,,,
Canada3542,,,,,,,
Canada5503,,,,,,,
Canada5511,,,,,,,
Canada5515,,,,,,,
Canada3462,,,,,,,
Canada3463,,,,,,,
Canada3464,,,,,,,
Canada3465,,,,,,,
Canada3466,,,,,,,
Canada3467,,,,,,,
Canada5513,,,,,,,
Canada5517,,,,,,,
Canada5521,,,,,,,
Canada5522,,,,,,,
Canada5524,,,,,,,
Canada5525,,,,,,,
Canada5526,,,,,,,
Canada5528,,,,,,,
Canada5617,,,,,,,
Canada5481,,,,,,,
Canada5482,noAdaptation,0,0.07695,1792.235,4.137,-74.281,68.531
Canada5484,noAdaptation,0,0.07695,948.302,4.097,-75.408,64.97
Canada5485,,,,,,,
Canada5656,,,,,,,
Canada5665,,,,,,,
Canada5666,,,,,,,
Canada5677,,,,,,,
Canada5881,,,,,,,
Canada6122,noAdaptation,0,0.07695,657.831,4.401,-75.556,68.293
Canada6458,,,,,,,
Canada6561,noAdaptation,0,0.07695,90.733,4.444,-74.819,68.662
Canada6735,noAdaptation,0,0.07695,91.033,4.287,-74.299,68.461
Canada6808,noAdaptation,0,0.07695,355.594,4.788,-74.642,68.078
Canada5490,noAdaptation,0,0.07695,1547.492,1.043,-68.864,69.122
Canada5491,noAdaptation,0,0.07695,1679.194,1.11,-67.336,68.355
Canada5492,noAdaptation,50.8686495815,0.07638,3448.094,1.646,-62.359,66.815
Canada5493,fullRetreat,22.7615321703,0.07695,3705.904,4.056,-67.846,66.49
Canada7345,noAdaptation,0,0.07695,111.348,1.329,-68.096,69.658
Canada7347,noAdaptation,0,0.07695,180.55,0.965,-68.449,68.807
Canada7352,noAdaptation,0,0.07695,117.787,1.146,-67.484,69.59
Canada7498,noAdaptation,0,0.07695,91.896,4.706,-66.89,66.407
Canada7517,noAdaptation,0,0.07695,95.579,1.043,-66.492,68.24
Canada7539,noAdaptation,0,0.07695,37.225,0.841,-65.659,68.176
Canada7540,noAdaptation,0,0.07695,2.665,0.849,-65.498,68.137
Canada7541,noAdaptation,0,0.07695,20.203,0.838,-65.585,68.105
Canada7613,fullRetreat,25.9271779483,0.07695,77.208,1.182,-63.9,67.606
Canada7633,noAdaptation,0,0.07695,108.408,1.276,-63.726,67.327
Canada7647,noAdaptation,0,0.07638,54.587,1.476,-63.112,67.08
Canada7649,noAdaptation,0,0.07638,126.469,1.442,-62.514,67.188
Canada7661,noAdaptation,0,0.07638,58.304,2.013,-62.403,66.243
Canada7662,noAdaptation,0,0.07638,101.843,2.314,-62.353,65.744
Canada3545,,,,,,,
Canada3562,,,,,,,
Canada3563,,,,,,,
Canada3564,,,,,,,
Canada5422,,,,,,,
Canada5460,,,,,,,
Canada5470,,,,,,,
Canada5510,,,,,,,
Canada5512,,,,,,,
Canada5514,,,,,,,
Canada5486,noAdaptation,0,0.158805,368.849,3.989,-75.655,64.468
Canada5885,fullRetreat,14.4240407198,0.201715,112.708,0.824,-78.258,60.824
Canada5938,,,,,,,
Canada5947,,,,,,,
Canada6031,,,,,,,
Canada6266,noAdaptation,0,0.158805,227.05,3.545,-77.282,63.692
Canada5487,noAdaptation,0,0.07695,496.673,4.401,-74.197,64.657
Canada5489,noAdaptation,0,0.07695,917.308,6.337,-71.578,63.706
Canada5498,noAdaptation,0,0.07695,162.742,7.138,-69.96,62.764
Canada6798,noAdaptation,0,0.07695,62.406,4.861,-74.327,64.497
Canada6825,noAdaptation,0,0.07695,161.057,4.009,-74.474,62.735
Canada6833,noAdaptation,0,0.07695,47.736,5.774,-73.792,64.388
Canada6838,noAdaptation,0,0.07695,91.221,4.923,-73.632,64.545
Canada7261,noAdaptation,0,0.07695,75.019,5.54,-72.632,63.691
Canada7327,noAdaptation,0,0.07695,260.197,6.553,-71.102,62.875
Canada5494,fullRetreat,80.3786349328,0.07695,1960.188,6.122,-67.115,63.275
Canada5495,noAdaptation,0,0.07695,124.137,5.701,-66.803,62.016
Canada5496,noAdaptation,0,0.07695,107.219,6.055,-67.824,62.172
Canada5497,noAdaptation,0,0.07695,148.742,6.422,-68.947,62.368
Canada7568,noAdaptation,0,0.07695,125.837,5.14,-65.265,64.695
Canada7586,noAdaptation,0,0.07695,50.125,5.318,-65.939,61.785
Canada7587,noAdaptation,0,0.07695,4.737,5.127,-65.731,61.846
Canada7588,noAdaptation,0,0.07695,2.672,5.416,-65.713,61.822
Canada7589,noAdaptation,0,0.07695,6.017,5.226,-65.699,61.785
Canada7590,noAdaptation,0,0.07695,1.688,5.1,-65.714,61.759
Canada7606,noAdaptation,0,0.07695,65.061,4.825,-65.027,64.362
Canada7608,noAdaptation,0,0.07695,64.978,4.464,-65.023,63.557
Canada7609,noAdaptation,0,0.07695,69.107,4.496,-64.97,62.603
Canada7611,noAdaptation,0,0.07695,112.875,4.263,-65.163,61.947
Canada7615,noAdaptation,0,0.07695,227.143,4.058,-65.201,61.685
Canada7607,noAdaptation,0,0.07695,50.025,4.771,-64.895,64.408
Canada7614,noAdaptation,0,0.07695,150.143,4.418,-64.766,63.892
Canada7617,noAdaptation,0,0.07695,146.874,4.036,-64.739,62.56
Canada7621,noAdaptation,0,0.07695,61.015,3.86,-64.311,63.848
Canada7626,noAdaptation,0,0.07695,49.682,3.59,-64.076,63.756
Canada7631,noAdaptation,0,0.07695,49.633,3.69,-64.193,63.636
Canada7634,noAdaptation,0,0.07695,142.77,4.067,-64.44,63.653
Canada3609,,,,,,,
Canada7353,noAdaptation,0,0.07695,80.059,8.516,-69.23,59.149
Canada5902,noAdaptation,0,0.16639,348.047,1.141,-81.942,53.137
Canada6093,noAdaptation,0,0.16639,50.728,1.506,-79.968,53.367
Canada6056,noAdaptation,0,0.16639,175.573,1.801,-79.032,54.942
Canada6124,noAdaptation,0,0.16639,43.619,1.435,-79.836,53.152
Canada6269,noAdaptation,0,0.16639,107.191,1.719,-79.302,52.094
Canada3702,,,,,,,
Canada5102,noAdaptation,0.394321245426,0.286975,93.456,4.826,-130.197,55.02
Canada3453,fullRetreat,5538.42666683,0.286975,10.181,5.291,-130.33,54.325
Canada3454,fullRetreat,1864.47083059,0.286975,4.003,4.743,-130.277,54.345
Canada3455,fullRetreat,1922.61286107,0.286975,3.077,4.741,-130.258,54.322
Canada3456,fullRetreat,380.540342585,0.113395,2639.97,4.173,-126.975,52.834
Canada5101,noAdaptation,0.184901738039,0.286975,48.359,4.759,-130.506,54.799
Canada5104,noAdaptation,8.60646691039,0.286975,203.368,5.146,-130.683,53.842
Canada5107,noAdaptation,1.13186611597,0.286975,92.676,5.093,-130.343,53.75
Canada5109,noAdaptation,4.65791213419,0.286975,219.815,4.83,-130.414,53.625
Canada5110,noAdaptation,5.25699431197,0.286975,290.361,4.989,-130.275,53.865
Canada3469,,,,,,,
Canada5111,noAdaptation,0.80552595245,0.286975,120.335,4.137,-128.873,53.71
Canada5112,noAdaptation,0.731256567222,0.286975,80.94,4.426,-129.204,53.32
Canada5113,noAdaptation,0.419061388076,0.113395,83.951,4.218,-128.979,53.48
Canada5114,noAdaptation,2.2365534369,0.286975,80.586,4.22,-129.525,53.18
Canada5116,noAdaptation,2.29504708312,0.113395,123.406,4.081,-129.232,52.816
Canada5117,noAdaptation,4.3597054583,0.113395,447.811,3.796,-128.918,53.0
Canada5118,noAdaptation,0.406416656923,0.113395,57.047,4.514,-128.49,52.868
Canada5119,noAdaptation,0.715170816759,0.113395,65.161,3.704,-128.693,52.48
Canada5121,fullRetreat,46.9637230536,0.113395,102.297,3.715,-128.705,52.592
Canada5122,noAdaptation,3.45863908742,0.113395,113.985,3.911,-128.37,52.776
Canada5123,noAdaptation,0.808731050533,0.113395,67.872,3.913,-128.212,52.798
Canada5124,noAdaptation,13.1622742774,0.113395,44.629,4.152,-128.309,52.238
Canada5125,noAdaptation,2.49698391432,0.113395,50.217,3.839,-128.092,52.408
Canada5126,fullRetreat,706.033823384,0.113395,59.016,4.335,-128.2,52.192
Canada5127,noAdaptation,3.4948810538,0.113395,63.626,3.811,-127.943,52.169
Canada5128,noAdaptation,5.68521123721,0.113395,69.282,3.699,-128.119,52.273
Canada5129,noAdaptation,23.058585425,0.113395,109.863,4.233,-128.046,52.058
Canada5130,noAdaptation,7.52769841451,0.113395,205.88,4.111,-127.249,52.427
Canada5131,noAdaptation,10.1048173118,0.113395,100.439,3.631,-128.073,51.692
Canada5133,noAdaptation,395.535791418,-0.02345,0.474,4.115,-126.915,50.614
Canada5134,noAdaptation,946.757765574,-0.02345,4.761,4.139,-126.938,50.619
Canada5135,noAdaptation,124.354640857,-0.02345,67.206,3.848,-127.043,50.669
Canada5136,,,,,,,
Canada5163,noAdaptation,21.3006463907,-0.02345,112.338,3.882,-126.312,50.822
Canada5164,noAdaptation,2.99588140992,-0.02345,91.741,4.375,-126.356,50.581
Canada5182,noAdaptation,6.04082292185,-0.0772005,51.352,3.346,-125.39,50.455
Canada5186,,,,,,,
Canada5187,noAdaptation,291.417724531,-0.0772005,91.093,3.46,-125.297,50.285
Canada5188,noAdaptation,35.6137373039,-0.0772005,59.851,4.172,-124.983,50.214
Canada5224,noAdaptation,4021.57807141,-0.02345,1180.043,3.578,-127.271,50.096
Canada5225,noAdaptation,1065.42546034,-0.02345,4.76,3.713,-127.063,50.597
Canada5226,noAdaptation,2599.46460381,-0.0772005,271.918,3.33,-125.849,50.379
Canada3471,fullRetreat,235.739130399,0.22854,453.974,3.593,-123.877,49.883
Canada5189,noAdaptation,10.623277628,-0.0772005,64.675,4.078,-124.912,50.299
Canada5190,noAdaptation,9.37900522957,-0.0772005,46.798,4.202,-124.739,50.301
Canada5165,,,,,,,
Canada5183,noAdaptation,360.906954209,0.016982,61.183,3.181,-126.207,49.383
