,optA,value,slr,L,s1,lon,lat
Denmark8080,fullRetreat,0.000151406445153,0.0043015,189.702,0.671,-47.134,82.931
Denmark8101,fullRetreat,0.0673758680932,0.0043015,837.659,0.668,-46.814,82.671
Denmark7119,noAdaptation,0.0285918127415,0.0043015,46.847,0.808,-44.708,81.759
Denmark7120,fullRetreat,0,0.0043015,5.394,0.784,-44.476,81.787
Denmark7121,noAdaptation,0.0267262910414,0.0043015,539.639,0.755,-44.736,82.232
Denmark7128,fullRetreat,0,0.0043015,9.269,0.701,-44.292,82.764
Denmark7129,fullRetreat,0.00367125870956,0.0043015,311.386,0.722,-42.85,82.778
Denmark7130,fullRetreat,0,0.0043015,7.623,0.786,-41.822,82.526
Denmark7131,fullRetreat,0.0193800249796,0.0043015,363.762,0.795,-40.969,82.651
Denmark7132,fullRetreat,0,0.0043015,8.419,0.81,-40.01,82.564
Denmark7133,noAdaptation,0.0288734009227,0.0043015,36.07,0.816,-39.891,82.655
Denmark7134,fullRetreat,0,0.0043015,9.368,0.782,-40.083,82.707
Denmark8124,fullRetreat,0.000151406445153,0.0043015,103.17,0.74,-42.234,83.272
Denmark8136,fullRetreat,0.00757032225767,0.0043015,96.306,0.748,-41.681,83.312
Denmark8137,fullRetreat,0,0.0043015,3.814,0.744,-41.233,83.304
Denmark8138,fullRetreat,0,0.0043015,1.545,0.739,-41.246,83.288
Denmark8139,noAdaptation,0.02577593093,0.0043015,134.468,0.728,-41.448,83.242
Denmark8160,noAdaptation,0.0256351368394,0.0043015,365.718,0.724,-41.463,83.165
Denmark8168,fullRetreat,0.0022710966773,0.0043015,286.553,0.742,-40.215,83.168
Denmark8188,noAdaptation,0.161667342482,0.0043015,460.281,0.755,-40.487,83.358
Denmark7136,fullRetreat,0,0.0043015,13.822,0.766,-39.394,82.948
Denmark7137,noAdaptation,0.028943797968,0.0043015,85.712,0.818,-38.967,82.837
Denmark7139,fullRetreat,0.00105984511607,0.0043015,1157.794,0.781,-37.817,83.122
Denmark7140,fullRetreat,0,0.0043015,9.376,0.773,-37.417,83.482
Denmark7141,fullRetreat,0.00772172870282,0.0043015,1727.842,0.799,-31.878,83.596
Denmark7143,noAdaptation,0.747052966751,0.0043015,1416.588,0.866,-32.019,83.052
Denmark7148,noAdaptation,0.0298589595567,0.0043015,1242.435,0.844,-30.477,83.078
Denmark8176,noAdaptation,0.0267262910414,0.0043015,163.251,0.755,-39.489,83.378
Denmark8189,noAdaptation,0.0272894674037,0.0043015,145.909,0.771,-38.31,83.174
Denmark7150,noAdaptation,0.0564391503303,0.0043015,2560.77,0.898,-25.742,82.149
Denmark7151,fullRetreat,0,0.0043015,0.502,0.994,-32.498,81.707
Denmark7152,fullRetreat,0,0.0043015,18.726,0.998,-32.416,81.733
Denmark7153,fullRetreat,0,0.0043015,23.366,0.978,-32.229,81.76
Denmark7154,fullRetreat,0,0.0043015,15.404,0.975,-32.056,81.783
Denmark7155,fullRetreat,0,0.0043015,3.283,0.981,-31.973,81.793
Denmark7156,noAdaptation,0.0339771867061,0.0043015,320.506,0.961,-30.521,81.889
Denmark7142,fullRetreat,0,0.0043015,3.454,0.943,-25.654,83.29
Denmark7157,fullRetreat,0,0.0043015,6.066,0.968,-29.36,81.961
Denmark7158,noAdaptation,0.0322172605739,0.0043015,589.429,0.911,-26.685,82.014
Denmark7163,noAdaptation,0.161804161273,0.0043015,575.112,0.993,-27.267,81.384
Denmark7149,fullRetreat,0,0.0043015,2.871,0.803,-24.904,83.129
Denmark7164,fullRetreat,0,0.0043015,6.056,0.983,-24.682,81.7
Denmark7165,fullRetreat,0,0.0043015,12.767,0.982,-24.599,81.716
Denmark7166,fullRetreat,0,0.0043015,23.192,0.933,-24.437,81.714
Denmark7167,noAdaptation,0.0327804369362,0.0043015,24.193,0.927,-24.225,81.708
Denmark7168,fullRetreat,0,0.0043015,124.162,0.985,-23.807,82.029
Denmark7169,fullRetreat,0.0152515726594,0.0043015,177.368,0.898,-22.453,82.08
Denmark7170,noAdaptation,0.0339419881834,0.0043015,201.0,0.96,-22.836,81.297
Denmark7171,noAdaptation,0.0362298921553,0.0043015,258.931,1.025,-24.206,80.708
Denmark7176,noAdaptation,0.0352795320439,0.0043015,425.883,0.998,-22.816,80.981
Denmark7177,fullRetreat,0,0.0043015,118.029,1.019,-20.61,81.603
Denmark7178,fullRetreat,0,0.0043015,3.056,0.939,-20.07,81.665
Denmark7179,fullRetreat,0,0.0043015,6.306,0.946,-20.028,81.671
Denmark7180,fullRetreat,0.000151406445153,0.0043015,35.444,0.994,-19.972,81.656
Denmark7181,fullRetreat,0,0.0043015,25.603,1.042,-20.229,81.595
Denmark7182,fullRetreat,0.0110526704962,0.0043015,282.242,0.91,-19.121,81.551
Denmark8252,fullRetreat,0,0.0043015,37.866,0.983,-20.778,81.662
Denmark8253,fullRetreat,0.000151406445153,0.0043015,12.11,0.961,-20.968,81.714
Denmark8254,fullRetreat,0,0.0043015,175.0,0.986,-20.18,81.682
Denmark8292,fullRetreat,0,0.0043015,249.207,1.085,-20.673,82.167
Denmark7183,fullRetreat,0,0.0043015,8.202,1.34,-17.994,81.549
Denmark7184,fullRetreat,0.020742682986,0.0043015,132.365,0.92,-17.844,81.626
Denmark7185,fullRetreat,0,0.0043015,28.516,0.85,-17.373,81.714
Denmark7186,fullRetreat,0,0.0043015,4.986,0.851,-17.522,81.738
Denmark7187,fullRetreat,0,0.0043015,374.315,1.015,-16.124,81.919
Denmark8316,noAdaptation,0.0313020989851,0.0043015,63.939,0.885,-19.097,82.067
Denmark8317,fullRetreat,0,0.0043015,31.492,0.913,-19.335,82.212
Denmark8318,noAdaptation,0.0307037241002,0.0043015,34.406,0.868,-19.065,82.096
Denmark8319,fullRetreat,0,0.0043015,4.782,0.902,-18.896,82.05
Denmark8320,noAdaptation,0.0327452384135,0.0043015,19.485,0.926,-18.802,81.994
Denmark8328,fullRetreat,0,0.0043015,66.68,0.978,-18.881,81.694
Denmark8329,fullRetreat,0,0.0043015,3.793,1.287,-19.192,81.754
Denmark8330,fullRetreat,0,0.0043015,8.807,1.0,-19.242,81.779
Denmark8331,noAdaptation,0.0319708709154,0.0043015,69.709,0.904,-18.896,81.809
Denmark8332,fullRetreat,0,0.0043015,64.089,1.268,-18.315,81.668
Denmark7188,fullRetreat,0.0754004096864,0.0043015,124.275,0.812,-13.891,81.822
Denmark7189,fullRetreat,0,0.0043015,4.829,0.818,-13.312,81.793
Denmark7190,fullRetreat,0,0.0043015,32.444,0.814,-13.145,81.778
Denmark7191,fullRetreat,0,0.0043015,9.07,0.82,-12.96,81.755
Denmark6839,noAdaptation,1.53026914739,-0.16562,277.688,2.641,-71.91,77.437
Denmark6982,,,,,,,
Denmark7033,noAdaptation,0.458757128999,-0.16562,700.523,1.836,-68.692,79.021
Denmark7048,,,,,,,
Denmark7049,,,,,,,
Denmark7050,,,,,,,
Denmark7052,noAdaptation,29.2565227623,0.07695,2025.106,2.028,-67.943,77.199
Denmark7287,noAdaptation,0.149677493721,-0.16562,68.322,2.418,-70.072,76.455
Denmark7296,,,,,,,
Denmark7034,noAdaptation,0,0.07695,110.535,1.858,-65.312,79.344
Denmark7036,noAdaptation,0,0.07695,58.618,1.86,-64.994,79.691
Denmark7051,noAdaptation,0,0.07695,4.776,1.951,-66.355,77.623
Denmark7059,,,,,,,
Denmark7060,noAdaptation,0,0.07695,18.603,2.033,-68.375,76.075
Denmark7061,noAdaptation,0.0729999760376,0.07695,79.015,1.997,-67.937,76.049
Denmark7062,noAdaptation,0,0.07695,23.195,1.962,-67.479,76.017
Denmark7063,fullRetreat,0.00270852631746,0.07695,153.463,1.89,-66.688,75.942
Denmark7064,noAdaptation,0,0.07695,8.948,1.919,-66.921,76.047
Denmark7065,noAdaptation,0.0707472705884,0.07695,31.127,1.933,-67.069,76.139
Denmark7066,noAdaptation,0,0.07695,20.775,1.958,-67.3,76.163
Denmark7067,noAdaptation,0.070888064679,0.07695,36.04,1.937,-67.078,76.255
Denmark7068,noAdaptation,0,0.07695,4.708,1.921,-66.896,76.256
Denmark7069,noAdaptation,1.61335244421,0.07695,98.91,1.882,-66.468,76.082
Denmark7070,noAdaptation,0,0.07695,13.926,1.846,-66.063,76.274
Denmark7071,noAdaptation,0.0674738079825,0.07695,18.568,1.84,-65.917,76.267
Denmark7072,noAdaptation,0,0.07695,78.92,1.831,-65.629,76.225
Denmark7073,noAdaptation,0,0.07695,3.897,1.85,-65.816,76.123
Denmark7074,noAdaptation,0,0.07695,4.825,1.856,-65.855,76.116
Denmark7075,noAdaptation,0,0.07695,3.192,1.916,-65.887,76.101
Denmark7076,noAdaptation,0,0.07695,4.811,1.867,-65.854,76.088
Denmark7077,noAdaptation,0.48971528562,0.07695,19.146,1.836,-65.75,76.06
Denmark7078,noAdaptation,0,0.07695,43.7,1.803,-65.472,76.02
Denmark7079,noAdaptation,1.82916866595,0.07695,62.388,1.796,-65.201,76.167
Denmark8541,fullRetreat,720.150513034,0.28698,102.265,1.723,-7.3,62.154
Denmark8545,fullRetreat,1178.31328631,0.28698,155.428,2.427,-7.206,62.291
Denmark8546,fullRetreat,1466.27967207,0.28698,130.265,2.115,-6.976,62.333
Denmark8548,fullRetreat,547.497842381,0.28698,81.359,1.616,-6.857,61.907
Denmark8551,fullRetreat,534.952218547,0.28698,96.958,1.208,-6.93,61.641
Denmark8553,fullRetreat,794.316627454,0.28698,72.399,0.931,-6.521,62.317
Iceland8269,noAdaptation,553.218184034,0.0043015,438.748,1.278,-20.422,66.084
Iceland8270,noAdaptation,849.639204779,0.0043015,826.25,1.092,-16.792,66.118
Iceland8271,fullRetreat,296.135983626,0.28698,783.866,1.164,-13.586,65.251
Iceland8256,fullRetreat,2.94192965337,0.0043015,926.305,2.646,-23.97,64.911
Iceland8267,fullRetreat,2.48645845291,0.0043015,1991.695,2.098,-23.647,66.052
Iceland8266,fullRetreat,0.242720301008,0.0043015,202.204,1.885,-17.865,63.599
Iceland8268,fullRetreat,1.26407750579,0.0043015,433.223,1.059,-15.491,64.243
Iceland8255,noAdaptation,39.5813769007,0.0043015,76.113,3.201,-21.703,64.395
Iceland8257,fullRetreat,6043.12195653,0.0043015,17.718,3.313,-22.087,64.329
Iceland8258,fullRetreat,278.488174782,0.0043015,2.18,3.293,-22.032,64.298
Iceland8259,noAdaptation,2.46971848646,0.0043015,14.276,3.254,-21.425,64.371
Iceland8260,noAdaptation,3495.07510633,0.0043015,198.738,2.865,-22.731,64.032
Iceland8265,noAdaptation,3449.97196893,0.0043015,510.383,2.388,-20.456,63.78
Iceland8261,fullRetreat,284.183637764,0.0043015,10.358,3.27,-21.919,64.111
Iceland8262,fullRetreat,4537.74982265,0.0043015,5.039,3.358,-21.974,64.149
Iceland8263,fullRetreat,959.514905063,0.0043015,24.172,3.204,-21.85,64.156
Iceland8264,noAdaptation,1055.32603991,0.0043015,74.508,3.205,-21.802,64.309
Norway8946,,,,,,,
Norway9090,,,,,,,
Norway9109,,,,,,,
Norway9183,,,,,,,
Norway9130,,,,,,,
Norway9135,,,,,,,
Norway9205,noAdaptation,0,0.11711,60.302,0.773,24.198,80.454
Norway9184,noAdaptation,0,0.11711,13.9,0.638,26.479,80.185
Norway9185,noAdaptation,0,0.11711,18.554,0.642,26.625,80.184
Norway9186,noAdaptation,0,0.11711,4.644,0.651,26.729,80.177
Norway9187,noAdaptation,0,0.11711,51.901,0.676,26.976,80.123
Norway9188,noAdaptation,0,0.11711,6.052,0.754,27.226,80.092
Norway9189,noAdaptation,0,0.11711,19.132,0.814,27.15,80.008
Norway9227,noAdaptation,0,0.11711,90.515,0.713,27.902,80.164
Norway9255,noAdaptation,0,0.14287,489.254,0.632,33.502,80.233
Norway8935,,,,,,,
Norway8936,,,,,,,
Norway8944,,,,,,,
Norway8967,,,,,,,
Norway8968,,,,,,,
Norway8969,,,,,,,
Norway8947,,,,,,,
Norway8948,,,,,,,
Norway8949,,,,,,,
Norway8950,,,,,,,
Norway8951,,,,,,,
Norway8952,,,,,,,
Norway8953,,,,,,,
Norway8954,noAdaptation,0.0,-1.085395,34.211,0.803,19.396,79.18
Norway8955,,,,,,,
Norway8956,,,,,,,
Norway8957,,,,,,,
Norway8958,,,,,,,
Norway8964,,,,,,,
Norway8965,,,,,,,
Norway8966,noAdaptation,0.0,-1.085395,12.989,0.984,19.275,78.477
Norway8970,,,,,,,
Norway8971,,,,,,,
Norway8972,,,,,,,
Norway8973,,,,,,,
Norway8974,,,,,,,
Norway8975,,,,,,,
Norway9111,,,,,,,
Norway9171,,,,,,,
Norway9181,,,,,,,
Norway9182,,,,,,,
Norway8959,,,,,,,
Norway8960,,,,,,,
Norway8961,,,,,,,
Norway8962,,,,,,,
Norway8963,,,,,,,
Norway9115,,,,,,,
Norway9117,,,,,,,
Norway9118,,,,,,,
Norway9119,,,,,,,
Norway9120,,,,,,,
Norway9121,,,,,,,
Norway9122,,,,,,,
Norway9123,,,,,,,
Norway9124,noAdaptation,0,0.109875,7.1,1.24,22.235,78.486
Norway9125,noAdaptation,0,0.109875,22.187,1.11,22.227,78.359
Norway9126,noAdaptation,0,0.109875,4.14,1.035,22.268,78.265
Norway9127,,,,,,,
Norway9146,noAdaptation,0,0.109875,15.712,1.149,22.571,77.257
Norway9147,noAdaptation,0,0.109875,28.144,1.255,22.39,77.295
Norway9148,noAdaptation,0,0.109875,28.26,1.274,22.42,77.413
Norway9149,noAdaptation,0,0.109875,0.382,1.214,22.54,77.459
Norway9150,noAdaptation,0,0.109875,97.089,1.167,22.589,77.561
Norway9151,noAdaptation,0,0.109875,9.604,2.139,22.126,77.495
Norway9152,,,,,,,
Norway9153,noAdaptation,0,0.109875,30.364,1.441,23.457,78.154
Norway9154,noAdaptation,0,0.109875,120.553,1.033,23.265,77.963
Norway9155,noAdaptation,0,0.11711,229.022,1.147,24.8,77.78
Norway9156,noAdaptation,0,0.11711,3.127,1.172,23.988,77.593
Norway9157,noAdaptation,0,0.11711,3.444,1.15,23.969,77.572
Norway9158,noAdaptation,0,0.11711,2.764,1.143,23.95,77.551
Norway9159,noAdaptation,0,0.11711,3.808,1.309,23.929,77.53
Norway9160,noAdaptation,0,0.109875,3.809,1.314,23.904,77.506
Norway9161,noAdaptation,0,0.109875,6.462,1.373,23.861,77.491
Norway9162,noAdaptation,0,0.109875,8.171,1.319,23.798,77.47
Norway9163,noAdaptation,0,0.109875,6.38,1.29,23.736,77.45
Norway9164,noAdaptation,0,0.109875,124.756,1.155,23.16,77.389
Norway9165,noAdaptation,0,0.109875,48.238,0.874,22.992,79.212
Norway9166,noAdaptation,0,0.109875,18.571,0.841,23.292,79.189
Norway9167,noAdaptation,0,0.11711,207.496,0.808,24.266,79.279
Norway9168,,,,,,,
Norway9169,,,,,,,
Norway9170,,,,,,,
Norway9172,,,,,,,
Norway9173,,,,,,,
Norway9174,,,,,,,
Norway9175,,,,,,,
Norway9176,,,,,,,
Norway9177,,,,,,,
Norway9178,,,,,,,
Norway9179,,,,,,,
Norway9180,,,,,,,
Norway9217,noAdaptation,0,0.11711,158.693,1.434,25.529,76.711
Norway9190,noAdaptation,0,0.11711,295.249,0.762,26.085,79.652
Norway9225,noAdaptation,0,0.11711,148.94,0.908,26.658,78.772
Norway9228,noAdaptation,0,0.14287,384.472,0.855,29.616,78.914
Norway9101,noAdaptation,13.4801598383,0.020193,124.101,0.82,19.031,74.518
Norway8453,noAdaptation,0,0.28698,288.24,0.847,-7.993,71.18
RussianFederation9515,noAdaptation,0.00174283113302,-0.241505,39.078,0.421,79.175,80.807
RussianFederation9516,,,,,,,
RussianFederation9517,,,,,,,
RussianFederation9990,noAdaptation,0.00930901652119,0.10137,114.613,0.378,90.515,81.073
RussianFederation9991,noAdaptation,0,0.10137,32.05,0.483,89.901,81.17
RussianFederation9992,noAdaptation,0,0.10137,2.597,0.527,90.053,81.206
RussianFederation9993,noAdaptation,0,0.10137,2.139,0.398,90.074,81.211
RussianFederation10004,noAdaptation,0.0113899371835,0.10137,50.426,0.514,91.14,80.032
RussianFederation10005,noAdaptation,0,0.10137,11.885,0.49,90.865,80.057
RussianFederation10031,noAdaptation,0,0.10137,7.78,0.404,91.924,80.461
RussianFederation10033,noAdaptation,0,0.10137,18.541,0.491,91.792,80.387
RussianFederation10035,noAdaptation,0,0.10137,11.145,0.681,92.077,80.17
RussianFederation9510,noAdaptation,0.0029759549186,-0.241505,388.564,0.548,76.723,79.614
RussianFederation9525,noAdaptation,0.481519399949,0.09222,65.607,0.694,81.803,75.309
RussianFederation9526,noAdaptation,0,0.09222,12.181,0.902,81.496,75.355
RussianFederation9527,noAdaptation,1.12347937048,0.09222,209.572,0.684,82.16,75.506
RussianFederation9530,fullRetreat,0.00805880377606,0.09222,72.368,0.686,81.906,75.876
RussianFederation9531,noAdaptation,0,0.09222,7.486,0.759,81.551,75.924
RussianFederation9532,noAdaptation,0.465457525708,0.09222,79.357,0.71,81.931,75.898
RussianFederation9537,noAdaptation,0.00651147519509,-0.0393801,41.443,0.71,82.352,77.471
RussianFederation9538,,,,,,,
RussianFederation9539,noAdaptation,0.00774459898067,-0.0393801,51.777,0.837,82.399,77.514
RussianFederation9549,noAdaptation,0.630653002192,0.09222,235.109,0.583,82.664,75.992
RussianFederation9961,noAdaptation,0.662542651348,0.107935,126.529,0.822,88.933,77.12
RussianFederation9962,noAdaptation,0,0.107935,0.174,0.939,89.167,77.165
RussianFederation9963,noAdaptation,0,0.107935,13.08,1.189,89.137,77.212
RussianFederation9964,fullRetreat,0.0565925169531,0.107935,149.374,0.756,89.547,77.28
RussianFederation9965,noAdaptation,0,0.107935,4.592,1.134,89.16,77.188
RussianFederation9966,noAdaptation,0,0.107935,0.421,1.764,89.167,77.166
RussianFederation9995,noAdaptation,0.423419996021,0.10137,46.024,0.46,91.413,79.669
RussianFederation9996,noAdaptation,0,0.10137,19.361,0.509,91.125,79.722
RussianFederation9997,noAdaptation,0.546440502918,0.10137,100.519,0.523,91.66,79.713
RussianFederation9998,noAdaptation,0.0528594046109,0.10137,15.776,0.498,91.861,77.608
RussianFederation9999,noAdaptation,0,0.10137,13.029,0.569,91.74,77.644
RussianFederation10000,noAdaptation,0.139634228306,0.10137,40.733,0.575,91.972,77.642
RussianFederation10001,noAdaptation,0.39383347255,0.10137,149.086,0.469,92.033,79.411
RussianFederation10002,noAdaptation,0.691093496483,0.10137,225.949,0.541,92.18,79.792
RussianFederation10003,noAdaptation,0,0.10137,26.06,0.501,91.059,79.862
RussianFederation10037,noAdaptation,0.00736349673444,0.17937,17.506,0.579,93.661,78.154
RussianFederation10038,noAdaptation,0,0.17937,16.166,0.732,93.523,78.192
RussianFederation10039,noAdaptation,0.0360238180168,0.17937,22.132,0.724,93.679,78.205
RussianFederation10179,noAdaptation,0,0.320685,12.005,0.484,106.137,78.193
RussianFederation10180,noAdaptation,0,0.320685,23.04,0.5,105.999,78.224
RussianFederation10181,noAdaptation,1.96883298716,0.320685,160.776,0.632,106.754,78.29
RussianFederation10188,noAdaptation,1.73566085804,0.320685,279.925,0.529,106.744,78.167
RussianFederation9519,noAdaptation,0.010106032001,0.214825,37.973,0.826,79.33,74.543
RussianFederation9520,noAdaptation,0,0.214825,4.335,1.083,79.15,74.602
RussianFederation9521,noAdaptation,0.011921733953,0.214825,101.701,1.013,79.328,74.629
RussianFederation9282,noAdaptation,31.0015444106,0.0507385,1058.914,0.513,47.715,80.833
RussianFederation9283,noAdaptation,11.8768991531,0.0507385,251.613,0.462,47.742,80.243
RussianFederation9284,noAdaptation,0,0.0507385,10.021,0.485,46.628,80.294
RussianFederation9285,,,,,,,
RussianFederation9287,fullRetreat,0.253939904277,0.0507385,81.269,0.447,49.577,80.077
RussianFederation9289,,,,,,,
RussianFederation9290,,,,,,,
RussianFederation9293,,,,,,,
RussianFederation9307,,,,,,,
RussianFederation9308,,,,,,,
RussianFederation9309,,,,,,,
RussianFederation9310,,,,,,,
RussianFederation9311,,,,,,,
RussianFederation9312,,,,,,,
RussianFederation9313,,,,,,,
RussianFederation9314,,,,,,,
RussianFederation9315,,,,,,,
RussianFederation9316,,,,,,,
RussianFederation9317,,,,,,,
RussianFederation9319,,,,,,,
RussianFederation9320,,,,,,,
RussianFederation9321,,,,,,,
RussianFederation9322,noAdaptation,0.0,-0.610035,27.485,0.483,54.998,80.231
RussianFederation9323,,,,,,,
RussianFederation9324,,,,,,,
RussianFederation9325,,,,,,,
RussianFederation9348,,,,,,,
RussianFederation9326,,,,,,,
RussianFederation9327,,,,,,,
RussianFederation9328,,,,,,,
RussianFederation9329,,,,,,,
RussianFederation9330,,,,,,,
RussianFederation9331,,,,,,,
RussianFederation9357,,,,,,,
RussianFederation9358,,,,,,,
RussianFederation9361,,,,,,,
RussianFederation9362,noAdaptation,0.0,-0.610035,133.505,0.53,57.307,80.155
RussianFederation9363,,,,,,,
RussianFederation9364,,,,,,,
RussianFederation9367,,,,,,,
RussianFederation9368,,,,,,,
RussianFederation9369,,,,,,,
RussianFederation9370,,,,,,,
RussianFederation9371,,,,,,,
RussianFederation9372,,,,,,,
RussianFederation9373,,,,,,,
RussianFederation9374,,,,,,,
RussianFederation9375,,,,,,,
RussianFederation9380,,,,,,,
RussianFederation9381,,,,,,,
RussianFederation9383,,,,,,,
RussianFederation9386,,,,,,,
RussianFederation9388,,,,,,,
RussianFederation9389,,,,,,,
RussianFederation9390,,,,,,,
RussianFederation9392,,,,,,,
RussianFederation9393,,,,,,,
RussianFederation9394,,,,,,,
RussianFederation9395,,,,,,,
RussianFederation9396,,,,,,,
RussianFederation9397,,,,,,,
RussianFederation9398,,,,,,,
RussianFederation9399,,,,,,,
RussianFederation9400,,,,,,,
RussianFederation9391,,,,,,,
RussianFederation9404,,,,,,,
RussianFederation9405,,,,,,,
RussianFederation9406,,,,,,,
RussianFederation9411,,,,,,,
RussianFederation9413,,,,,,,
RussianFederation9414,,,,,,,
RussianFederation9415,,,,,,,
RussianFederation9416,,,,,,,
RussianFederation9412,,,,,,,
RussianFederation9294,,,,,,,
RussianFederation9295,,,,,,,
RussianFederation9343,,,,,,,
RussianFederation9376,,,,,,,
RussianFederation9377,,,,,,,
RussianFederation9378,,,,,,,
RussianFederation9379,noAdaptation,0.0,-0.610035,163.091,0.572,58.422,79.942
RussianFederation9385,,,,,,,
RussianFederation9298,noAdaptation,2.68621774353,0.0507385,158.921,0.451,53.356,71.335
RussianFederation9299,noAdaptation,12.0544577312,0.0507385,371.839,0.948,51.768,71.485
RussianFederation9300,noAdaptation,14.8076270782,0.0507385,628.501,0.554,53.604,70.881
RussianFederation9301,noAdaptation,28.0265854822,0.0507385,1735.773,0.502,55.99,73.273
RussianFederation9305,noAdaptation,8.16142423157,0.0507385,376.476,0.513,52.91,71.363
RussianFederation9342,noAdaptation,85.9494033853,0.0507385,2938.269,0.496,55.627,73.344
RussianFederation9302,fullRetreat,5.82253339369,0.301615,325.736,0.671,55.97,70.617
RussianFederation9303,noAdaptation,14.2977088372,0.301615,708.581,0.732,57.272,70.624
RussianFederation9349,noAdaptation,2.80353834823,0.301615,90.284,0.829,56.936,70.588
RussianFederation11255,noAdaptation,0,0.46111,5.588,2.911,135.482,75.363
RussianFederation11256,noAdaptation,0,0.46111,10.737,3.017,135.447,75.411
RussianFederation11257,noAdaptation,0,0.46111,31.999,2.986,135.57,75.54
RussianFederation11258,noAdaptation,0,0.46111,1.797,2.987,135.539,75.665
RussianFederation11259,fullRetreat,4.75479734421,0.46111,188.826,2.989,136.139,75.586
RussianFederation11664,noAdaptation,0,0.325525,4.578,3.348,148.401,76.648
RussianFederation11665,noAdaptation,1.65150507628,0.325525,206.116,3.348,149.307,76.747
RussianFederation11666,noAdaptation,0,0.325525,1.73,3.348,148.409,76.634
RussianFederation11669,noAdaptation,0.349047648016,0.2484,343.584,3.348,147.644,74.953
RussianFederation11670,noAdaptation,0,0.2484,13.036,2.81,146.076,75.226
