year,hydro,nuclear,biofuels,biomass,other,coal,gas,oil,geoth.,wind,PV,CSP
2076,0.03510789611847091,0.023715895594766234,0.018578274270840228,0.0742262301985382,0.0052153509139474825,0.0973043040225814,0.07249505183151339,0.09505737960367631,0.015677600399520916,0.15657183865298085,0.2868460004715095,0.11920417792165472
2077,0.035045456979716276,0.023569700958344656,0.01855667510170588,0.07455713848858625,0.0052267966112419595,0.09498004654713268,0.07076075930594287,0.09274225629958878,0.015779040392966456,0.15764025897021003,0.2903789926179547,0.1207628777266094
2078,0.03497817671116615,0.023420753974550446,0.01853145042657017,0.07487675325954006,0.005237710835014613,0.09269584358628323,0.06905652517629847,0.09046878989007837,0.01587896890550207,0.1586926971257779,0.2938507357794763,0.12231159432974226
2079,0.034907895091098824,0.023270882160623778,0.018503594446073444,0.07518765502995464,0.00524824762323922,0.0904513697637643,0.06738209378733964,0.08823658827376686,0.015977397686855854,0.15972759810431197,0.2972561584118467,0.12385051962112482
2080,0.03483651245551713,0.02312195721531179,0.018474135673157244,0.0754925407164361,0.005258573276817202,0.08824641089621817,0.06573729306915992,0.0860453509140339,0.01607432791397567,0.1607432581054636,0.30058989781061873,0.12537974195329038
2081,0.03476608774321543,0.022975927545442032,0.018444177204674797,0.07579420913986357,0.00526887673354343,0.08608101127700848,0.06412215081407255,0.08389503862228904,0.016169692689708567,0.1617376131632221,0.30384641068362966,0.1268988043833303
2082,0.03469873244922096,0.0228347782269198,0.018414862222360377,0.07609556669659781,0.005279358634793334,0.08395526993709138,0.0625367271781826,0.08178566999189534,0.01626325961075035,0.16270820180251241,0.30702174020880113,0.12840583304087447
2083,0.034636519339487776,0.02270045553269329,0.018387320046969722,0.07639961763365978,0.00529021749644742,0.0818691153108443,0.06098096132721399,0.07971709186481198,0.016354776163094654,0.16365262432216113,0.3101126184145752,0.12989868254804066
2084,0.03458094209667839,0.022574519889832466,0.018362359520852196,0.07670809122091195,0.005301562553388392,0.07982244642883697,0.059454760269040514,0.0776891188636037,0.016444047428096693,0.1645692121244509,0.313117197640688,0.13137574196361976
2085,0.03453103844957535,0.02245693772249845,0.018339493318812773,0.07701719241592028,0.005313126281439721,0.07781519741776112,0.05795806802104419,0.07570161453049927,0.01653117078892476,0.16545919496169412,0.3160392454285304,0.1328377206632996
2086,0.03448520937684732,0.022347281531211797,0.01831788974260514,0.07732158866696441,0.005324537651493612,0.07584726146302939,0.056490799353349816,0.073754388044658,0.01661632724531733,0.16632458464586292,0.31888416390600927,0.13428596837265103
2087,0.03444189275957622,0.02224517486557183,0.018296741493656968,0.07761576368010481,0.0053354251614638375,0.07391862883329489,0.05505293360669491,0.07184736343136301,0.016699683344650836,0.1671672789387165,0.3216573102516865,0.13572180363321965
2088,0.034399562347089976,0.02215029059216923,0.018275252593595588,0.07789403308122186,0.0053454182263505704,0.07202937161920005,0.0536445219157096,0.06998053161264037,0.016781384598132075,0.16798911155412632,0.3243640191111317,0.13714650274863277
2089,0.03435671193696413,0.022062335729199946,0.01825265407953662,0.07815055089126699,0.00535414313152663,0.07017957030420673,0.05226560861088421,0.06815388914596807,0.016861594152534687,0.16879186260621942,0.327009710150838,0.13856136926085447
2090,0.03431179602983998,0.021980994331616238,0.01822814164085249,0.07837933635560926,0.005361218129662497,0.06836921298186374,0.05091618553576159,0.06636736093833841,0.016940468186815764,0.16957740959385909,0.3296000830431243,0.1399677932326566
2091,0.03426292979943558,0.021905495982274842,0.01820074397160116,0.07857431925557441,0.005366250486215833,0.06659814143670785,0.04959613196371953,0.06462071033004023,0.01701818871820426,0.17034796190209,0.33214162683410725,0.14136749932002896
2092,0.03420711248636861,0.021833370662988526,0.018168943958174637,0.07872960112589633,0.005368855917527759,0.0648660930559529,0.04830522882219618,0.06291361733099333,0.017095038553271148,0.1711065762890642,0.33464261475051715,0.14276294704704925
2093,0.0341433069803417,0.021763143776655534,0.018132268220093065,0.0788444616906431,0.005369005031396626,0.0631727547863888,0.04704324893012239,0.061245706131514886,0.017171044511312062,0.17185385123750924,0.3371066128000119,0.14415459590401078
2094,0.03407273267488488,0.02169475608092319,0.01809144084628156,0.07892353090758697,0.005367027964255165,0.06151775471887884,0.04580990759802636,0.059616549466877014,0.01724596756404448,0.17258769535847615,0.33953198764767784,0.14554064917208764
2095,0.03399677352346661,0.021628220171322703,0.01804728956550744,0.07897178702942231,0.005363283941760979,0.05990076991496337,0.04460495764054208,0.05802576584892373,0.017319545567449895,0.17330579987831674,0.3419167043495466,0.14691910256877755
2096,0.03391683053735386,0.02156356816873238,0.018000635196829196,0.07899436749065328,0.0053581404089334895,0.058321445495115046,0.043428129874936605,0.056472945993577495,0.01739151107886082,0.17400585089643347,0.34425868878995686,0.1482878860686174
2097,0.03383435325287043,0.021500840401824317,0.01795233145094935,0.07899646560420588,0.005351974503150651,0.05677948284608948,0.042279191005595816,0.054957734948911034,0.017461587500857453,0.17468545602909,0.3465557360057012,0.14964484645075435
2098,0.03375081041440445,0.021440080225420294,0.01790324102207725,0.07898334745357588,0.005345168505662091,0.055274569252780875,0.04115791508730523,0.053479768571949665,0.017529506840161357,0.1753422020974965,0.3488056202266008,0.15098777030256555
2099,0.03366768384158262,0.021381358407955076,0.01785422415065092,0.07896029071897502,0.005338109133167892,0.05380641051497321,0.04006406777229192,0.052038701013633795,0.017594984218707758,0.17597367684435714,0.3510061062576993,0.15231438712600534
2100,0.033586483187014356,0.021324751229850385,0.01780616727692507,0.07893259640111024,0.005331187807462596,0.052374713901139916,0.038997430895264404,0.05063418770575953,0.017657747008365313,0.17657744875890188,0.3531549028489916,0.1536223829792148
