year,hydro,nuclear,biofuels,biomass,other,coal,gas,oil,geoth.,wind,PV,CSP
2079,0.03409269852425378,0.022727445257905207,0.018071484761760775,0.07343181865362097,0.005125686685680996,0.001556651881578571,0.0011636742782714904,0.0013119057746480748,0.022555280860868707,0.2254873415377478,0.419636317893415,0.1748396938902485
2080,0.03403769407691202,0.022591759761919177,0.018050511602646604,0.07376145636610093,0.005137991292196775,0.0014000949491890823,0.0010466660470878754,0.0011765317962884967,0.022474594509537572,0.22474594509537574,0.42027491732835265,0.17530183717439307
2081,0.03398395061674397,0.02245903549743915,0.018029234272004216,0.07408905362454776,0.005150341814252423,0.0012593150945312964,0.0009414477687835023,0.0010551634475736284,0.02239631682786971,0.22401953707135389,0.4208516001758649,0.1757650037890355
2082,0.03393348880223097,0.022331181363137633,0.01800874401100566,0.0744173642507714,0.005162928299291321,0.0011327219349398353,0.0008468310155501914,0.000946349845151591,0.022320207060487967,0.22330580451274692,0.42136620764905736,0.17622817125562903
2083,0.03388830844291278,0.022210084709877995,0.017990121977300242,0.07474924923877409,0.0051759394047204265,0.0010188833681078386,0.0007617456460322898,0.0008487889231305581,0.02224596244590454,0.22260226274265799,0.42181890520869214,0.17668974789188915
2084,0.03384983225835859,0.02209724998603691,0.017974143533736612,0.07508632588724348,0.00518947686420568,0.0009165118441957021,0.0006852295438371607,0.0007613138329582354,0.022173344455080745,0.22190705994219834,0.42221091318050386,0.1771485986716447
2085,0.03381708877750233,0.021992626034320124,0.01796031256302018,0.07542481091447148,0.005203274005249791,0.0008244505460921419,0.0006164182878925436,0.0006828795135709165,0.022102398349182314,0.22122117610130215,0.4225487394880155,0.17760582541938036
2086,0.03378848110049962,0.021895781565546456,0.017947799896586816,0.07575940394926702,0.005216962175273485,0.0007416593221043287,0.0005545346378867898,0.0006125492973822755,0.022033239657492532,0.22054628761112616,0.4228401936066419,0.1780631071801927
2087,0.03376244699742608,0.02180633604704885,0.01793579427559606,0.0760846160837559,0.00523017168826516,0.0006672041002307345,0.0004988806228062378,0.000549484620615865,0.021965979128707774,0.21988401607516628,0.42309296433123833,0.1785221060291427
2088,0.033737460831272284,0.021723956542081122,0.01792350398250241,0.07639477759956126,0.005242532820421751,0.0006002458175751477,0.00044882926699644577,0.0004929345172848913,0.02190072343305226,0.2192359350768936,0.42331462884892435,0.17898447126343453
2089,0.033712006284040974,0.021648334889633646,0.01791014292738814,0.07668405418623676,0.0052536724465224996,0.0005400300358414313,0.0004038168290282473,0.0004422258586767369,0.021837577334043356,0.21860359174768138,0.4235126915000352,0.17945185596087174
2090,0.03368453616964307,0.021579155983677593,0.01789490984012288,0.07694647227930504,0.00526320877650673,0.000485877697973043,0.00036333589356576343,0.000396754694144335,0.0217766462725364,0.21798853254100325,0.4236946322286008,0.179925937622921
2091,0.03365316048279993,0.02151565015880929,0.017876831666899705,0.07717595400695855,0.005270748647905282,0.00043717732647296885,0.00032692954099355,0.0003559789153566167,0.021718059678149798,0.21739253654820045,0.4238683612550707,0.18040861177238315
2092,0.03361489699829371,0.021455379921297514,0.017854391812727587,0.07736658282362602,0.005275906898209295,0.00039337864324353764,0.0002941865798234433,0.00031941220091237965,0.021662023729998,0.21681814355259713,0.42404325908258034,0.18090243775669101
2093,0.0335686857616183,0.021396878364877414,0.017827105821054092,0.07751753911949659,0.005278646537030828,0.0003539868933555523,0.00026473730534144784,0.0002866186345944636,0.02160850042308142,0.21626544177712953,0.42422389809402317,0.18140796126839726
2094,0.03351569093085011,0.021340074070923972,0.01779567216650203,0.07763323554737597,0.005279284332648694,0.0003185572133124732,0.00023824929132076547,0.00025720745119152963,0.021557184997824264,0.21573184317559338,0.42440953068390225,0.18192347013855467
2095,0.03345723163944798,0.021284972288903456,0.017760872268425897,0.07771847563899932,0.00527816649254279,0.0002866900115882269,0.00021442393853516686,0.00023082868628635457,0.021507755487573135,0.21521458233213084,0.42459894796067904,0.1824470532548878
2096,0.033394657010536406,0.021231581646869432,0.01772350345530877,0.07777819271712787,0.005275647990467248,0.00025802613540359997,0.0001929928631564296,0.0002071687277212455,0.021459886944483086,0.21471085960243846,0.42479076403989047,0.18297671886659694
2097,0.03332936196889743,0.02117992982570567,0.017684386807622455,0.07781741380830796,0.005272094135395902,0.00023224292581326532,0.0001737149492469088,0.00018594665287730271,0.021413251427822126,0.21421784163270638,0.4249834213623781,0.18351039450322654
2098,0.03326276436544853,0.021130053574038084,0.017644354565651638,0.07784122949775148,0.005267876210111635,0.00020905034099726703,0.00015637345200065754,0.0001669106815575254,0.021367520166207635,0.21373268351374383,0.4251752381370963,0.18404594549539552
2099,0.03319630255854119,0.02108200063123626,0.01760424850878181,0.07785477015320394,0.005263370516258485,0.00018818764753738515,0.0001407735255426518,0.0001498351400826706,0.02132236434574237,0.21325253706245903,0.4253644278743241,0.18458118203629006
2100,0.033131440914878206,0.02103583550150997,0.017564922643760826,0.07786318878609992,0.005258958875377493,0.0001694204773836781,0.0001267400240163433,0.00013451776601955043,0.021277455289948462,0.21277455289948463,0.42554910579896926,0.1851138610225516
